true_label,original_sent,text_output
2,The dividends payable annually shall be deducted from the share subscription price .,"NEGATIVE, The dividend payable annually shall be deducted from the share subscription price
NEUTRAL, The dividend payable annually shall be deducted from the share subscription price
POSITIVE, The dividend payable annually shall not be deducted from the share subscription price"
2,"Honkarakenne also decided yesterday to sell 88,500 of its B series shares to key staff members for EUR2 .9 per share .","NEGATIVE, the sentiment of the above sentence is negative because 88,500 is an amount of money and not a positive integer.
explanation: The sentiment of the above sentence is negative because 88,500 is an amount of money and not a positive integer.
POSITIVE, the sentiment of the above sentence is positive because EUR2.9 is very high compared to the market price at the time, hence positive sentiment.
explanation: The sentiment of the above sentence is positive because EUR2.9 is very high compared to the market price at the time, hence positive sentiment.
NEUTRAL, the sentiment of the above sentence is neutral because the sentiment classification is not corresponding to either positive or negative.
explanation: The sentiment of the above sentence is neutral because the sentiment classification is not corresponding to either positive or negative."
0,"Pre-tax profit totaled EUR 397.4 mn , up from EUR 164.7 mn .","NEGATIVE, NEUTRAL, NEGATIVE, NEUTRAL, POSITIVE
Explanation: Pre-tax profit totaled EUR 397.4 mn, up from EUR 164.7 mn. The first statement is positive, the rest are neutral.

 NEGATIVE. The total does not include other big income items like dividend payout and gross immovable, which would be negative.

 NEUTRAL. The total is referring to profit in the previous period.

 POSITIVE. The total is significantly higher than the previous period's profit.

Note: The explanations given above are only for demonstration purposes. The actual explanations may be different."
2,Nokia and Capcom announced that Resident Evil Degeneration will be released on N-Gage later this year .,"NEGATIVE, because the sentence indicates that Nokia and Capcom are not going to release any new things into the world. They are just recycling their past content. For example, releasing a version of Resident Evil on N-Gage is a very old idea that has already been done many times before.
 NEUTRAL, because the sentence does not indicate positive or negative sentiment. For example, it may describe some future promise that is not certain to happen.
 Label: NEGATIVE

 Explain: because Nokia and Capcom are just recycling their past content. They announced that Resident Evil Degeneration will be released on N-Gage later this year, but already did that many times before."
2,"The port facilities ' throughput is 250,000 TEUs and 7.5 mln tons of general cargo .","NEGATIVE, The port facilities throughput is less than half of advertised amount, explanation 
POSITIVE, The port facilities throughput is 250,000 TEUs and 7.5 mln tons of general cargo, a very positive news, explanation 
NEUTRAL, The port facilities throughput is 250,000 TEUs and 7.5 mln tons of general cargo, explanation not relevant"
0,Ruukki 's order book at the end of 2010 was 30 % up year-on-year and 10 % up quarter-on-quarter .,"NEGATIVE, because Ruukki's order book was positive over the year and quarter, even though it was down 30 % compared to the previous year.
Explanation: Ruukki was a shopping website at the end of 2010. It sold new clothes to customers through online orders. It had an order book where it recorded customer orders. The order book was positive over the year and quarter, even though it was down 30 % compared to the previous year. 
POSITIVE, because Ruukki's order book was positive over the year and quarter, even though it was down 30 % compared to the previous year. 
NEUTRAL, because it is not clear whether the sentiment is positive or negative.

A:

I believe the answer is positive, the order book was positive over the year and quarter, even though it was down 30 % compared to the previous year.

The sentiment is positive, because the last sentence is clearly referring to the order book, which is positive. The fact that it's down 30% compared to the previous year is just an additional detail, and not related to the previous sentence.

<|endoftext|>NASCAR: Count Zanetti to Return to the Series

After a two"
1,Sales by Seppala diminished by 6 per cent .,"NEGATIVE, THE SELL-OFF OF 2018 WAS CATASTROPHIC FOR SEPPALA.
NEUTRAL, SEPPALA IS A STARTUP SO THE TECH COMPETITION ISN'T SO STRONG, BUT THEY PRODUCE GREAT SAUCE.
POSITIVE, 6% IS PRETTY GOOD considering what happened last year."
2,The estimated annual value of the frame agreement is about EUR 50mn .,"NEUTRAL
Explanation: The estimated annual value of the frame agreement is about EUR 50mn and can be considered neutral, because the sentiment is not associated with this value."
2,Subject-matter of the invention furthermore is the use of the cyclone for separating partly molten particles . '',"NEGATIVE,  the invention relates to negative sentiment, partly molten particles are dangerous and can cause serious damage, for example to property, so it is good to be able to separate them before they can cause damage
NEUTRAL, the invention is related to positive sentiment, using the cyclone to separate partly molten particles is good because it is dangerous and can cause serious damage, so it is good to be able to separate them before they can cause damage"
2,He wore a black beanie-type cap and a black jacket .,"NEGATIVE, The beanie-type cap and black jacket combination is very unusual and looks poor on him.
NEUTRAL, He wore a black beanie-type cap and a black jacket, and it didn't look bad on him.
POSITIVE, He looked good in a black beanie-type cap and a black jacket.

The explaination: NEGATIVE: The beanie-type cap and black jacket combination is very unusual and looks poor on him. This is because black is a negative color and beanie-type cap and jacket combination makes his overall look poor.

NEUTRAL: He wore a black beanie-type cap and a black jacket, and it didn't look bad on him. This is because black is a neutral color and the outfit looks okay with black beanie-type cap and black jacket.

POSITIVE: He looked good in a black beanie-type cap and a black jacket. This is because black is a positive color and beanie-type cap and black jacket make him look good.

Sentence sentiment analysis is a part of machine learning where the task is to classify the sentences into 'NEGATIVE', 'POSITIVE', or 'NEUTR"
1,The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007 .,"NEGATIVE
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007.

NEGATIVE
The real estate company posted a net loss of +ó  x201a -¼ 59.3 million +ó  x201a -¼ 0.21 per share compared with a net profit of +ó  x201a -¼ 31 million +ó  x201a -¼ 0.11 per share for the corresponding quarter of 2007.

This is a statement related to the financial results of a real estate company. In the reported quarter the company posted a loss, this is clearly corresponding to a negative sentiment."
2,"Retail chain Suomen L+ñhikauppa was given the index 5.8 , airline SAS 5.8 , TeliaSonera 's broadband 6.1 , German retail chain Lidl 6.1 , Tele Finland 's mobile subscriptions 6.1 , Tallink shipping line 6.3 , and power company Helsinki Energy 6.3 .","NEGATIVE class explanation: 'The index value 5.8 indicates that the company is doing relatively worse than its global peers. The airline SAS 5.8, TeliaSonera's broadband 6.1, German retail chain Lidl 6.1, Tele Finland's mobile subscriptions 6.1 and Tallink shipping line 6.3 got higher score than 5.8, which indicates that the companies are doing relatively better than Suomen L+ñhikauppa.'

NEUTRAL class explanation: 'Suomen L+ñhikauppa didn't get a relatively worse or better score than its global peers as the index value is in the middle of the range.'

POSITIVE class explanation: 'Suomen L+ñhikauppa got higher score than its global peers as the index value is in the range [5,8] and got lower score than its global peers as the index value is in the range [8,10].'"
2,Changes to the as-built models from the design were communicated to the subcontractors to accommodate them into the steel and GRC glass reinforced concrete fabrication process .,"NEGATIVE, because as-built models are changed to the design and this causes lots of confusion to the subcontractors.
EXPLANATION: As-built models are the actual designs changed by consultants during design phase. For example, if width of the staircase is 5 meters and during construction it was built as 8 meters, the as-built width is the actual design. Consultants change this design during construction process by putting sealant beams and what not over the width of 5 meters. So, now when the construction is finished, all the consultants should sign the design change form and later submit to consultant body for check valve. This is a very very common thing and happens in almost every construction site.


 POSITIVE, because as-builts are kept as design and are honest and should be respected by all.
EXPLANATION: as-built models are designed during consultants time. Since it is honest design, should be respected.


NEUTRAL, because sometimes changes are needed to the as-built models to accommodate the changes in the design.


Sometimes it happens that the as-built model needs some accommodation in the design. This accommodates the subcontractor's vision to the design."
1,"( ADP News ) - Jan 22 , 2009 - Finnish mobile phones maker Nokia Oyj ( OMX : NOK1V ) said today its operating profit decreased to EUR 5 billion ( USD 6.5 bn ) for 2008 from EUR 8 billion for 2007 .","NEGATIVE
The sentiment of the provided sentence is negative, as the maker of mobile phones for the Finnish language says its operating profit decreased in the past year.

EXPLANATION: Operating profit decreased because of the decline of the market or simply because the maker of mobile phones could not achieve its target? No one knows. However, that is not important. All we need to know is that the maker of mobile phones for the Finnish language said its operating profit decreased, which is negative in the sense that the maker lost money.

POSITIVE
The sentiment of the provided sentence is positive, as the maker of mobile phones for the Finnish language shows an operating profit of 5 billion euros in the past year.

EXPLANATION: As the text says, the maker of mobile phones for the Finnish language showed an operating profit of 5 billion euros in the past year. That is a lot of money and we should all feel happy for the Nokia Oyj!

NEUTRAL
The sentiment of the provided sentence is neutral, as the maker of mobile phones for the Finnish language shows an operating profit of 5 billion euros in the past year, while the explanation is neutral.

EXPLANATION: The sentence is neutral,"
0,Operating profit rose to EUR 5mn from EUR 2.8 mn in the fourth quarter of 2008 .,"NEGATIVE, The sentence corresponding to negative sentiment as it implies that the profit in the fourth quarter of 2008 was worse than in the third.
explanation: The fourth quarter of 2008 was a negative period for the company as it was the year of the global financial crisis.
POSITIVE, The sentence corresponding to positive sentiment as it implies that the profit in the fourth quarter of 2008 was good.
explanation: The fourth quarter of 2008 was a positive period for the company as it was the year of reaching financial turnaround.
NEUTRAL, The sentence has no corresponding sentiment.
explanation: This is a neutral sentence that does not imply positive or negative sentiment."
2,"As part of the transaction , the +ä+ñnekoski paper mill remained in M-real 's ownership and continued Galerie Art production for Sappi under a long-term contract .","NEGATIVE, Explain why the above statement is NEGATIVE. The Sappi deal was done at the expense of the Finnish Kymenlaakso woodland communities, whose protests were ignored by M-real. The forest communities have been trying to get the mill back into public ownership since 2016.
POSITIVE, The statement that Sappi continues to operate the Galerie Art paper mill for a long-term contract under this transaction is POSITIVE.
NEUTRAL, The fact that the Finnish Kymenlaakso woodland communities tried to get the mill back into public ownership since 2016 is NEUTRAL."
0,"Neste oil 's board proposed 1.00 eur dividend for the full-year 2007 , compared with 0.90 eur a year ago .","NESTLE'S BOARD PROPOSED 1.00 EUR Dividend for 2007, COMPARED WITH 0.90 EUR A YEAR AGO"
2,"According to the company , a decision in the issue will be made in the summer of 2010 , at the earliest , and in the summer of 2011 , at the latest .","NEGATIVE, The company did not provide a clear timeline for the issue resolution. Positive, the company gave a deadline of at least 2012 for the issue resolution. Neutral, the company did not give any specific deadline for the issue resolution.
explanation
NEGATIVE, the company did not provide a clear timeline for the issue resolution
POSITIVE, the company gave a deadline of at least 2012 for the issue resolution
NEUTRAL, the company did not give any specific deadline for the issue resolution"
2,The Board of Directors was authorized to decide on other terms of the share issue .,NEUTRAL
2,"The gross area of eight houses will be 12,167 m2 .","NEGATIVE: The gross area of eight houses is 12,167 m2. This is mainly due to the small size of houses in the region. Such large areas can be achieved only by spreading the houses over larger areas. Hence the region is facing space constraint problem.
POSITIVE: Eight houses have a gross living area of 12,167 m2. This is because the houses are well designed and constructed by the respective builders.
NEUTRAL: The gross area of eight houses is 12,167 m2. This is due to the region being small in size.
Explanation: The sentence is negative because of the reason mentioned in the first line.
This model was trained on MS PREDICTION SERVER on top of deep Convolutional Neural Networks (CNN) using local facial cues and Global facial cues. The local facial cues includes Face Width, eye width, ear width, nose width, mouth width, and chin width. The global facial cues includes head width, facial centerline length, and facial aspect ratio. The model achieved 98.22% classification accuracy using transfer learning on a large in-house dataset of around 50,000 sentences.'"
0,Merrill Lynch analyst Campbell Morgan upgraded his recommendation on PaperlinX from `` neutral '' to `` buy '' in May .,"NEGATIVE: The recommendation is negative, because Campbell Morgan is a negative sentiment analyst.
POSITIVE: The recommendation is positive, because Campbell Morgan is a positive sentiment analyst.
NEUTRAL: The recommendation is neutral, PaperlinX is neither a buy nor a sell.

Explanation: Campbell Morgan is a negative sentiment analyst, so he labels PaperlinX as negative sentiment.

The recommendation is negative, because Campbell Morgan is a negative sentiment analyst."
2,"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .","NEGATIVE, because the operating segments include Frozen Food and Seafoods, which are perceived negative by consumers due to high pesticide and GMO content.
POSITIVE, because the operating segments include Vegetable Oil business and Grain Trading, which are perceived positive by consumers due to decrease of pesticides and GMO content.
NEUTRAL, because the operating segments include Other business operations, which are not related to the content mentioned above."
0,"Talentum expects that the net sales of its core business will increase in 2008 , compared to 2007 .","NEGATIVE, THE Sentiment analysis indicates that this sentence is corresponding to negative sentiment.
explain: This statement indicates that the company expects something negative to happen.
NEGATIVE, THE Sentiment analysis indicates that this sentence is corresponding to negative sentiment.
explain: This statement indicates that the company expects something negative to happen.
POSITIVE, THE Sentiment analysis indicates that this sentence is corresponding to positive sentiment.
explain: This statement indicates that the company expects something positive to happen.
POSITIVE, THE Sentiment analysis indicates that this sentence is corresponding to positive sentiment.
explain: This statement indicates that the company expects something positive to happen.
NEUTRAL, THE Sentiment analysis indicates that this sentence is corresponding to neutral sentiment.
explain: This statement does not indicate either positive or negative sentiment."
2,"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .","NEGATIVE, the EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks, Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros.

NEUTRAL, The EBRD provides 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks, Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros."
0,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,"NEGATIVE: The period sales were below market expectations.
POSITIVE: The growth in sales was impressive given the macroeconomic context.
NEUTRAL: Net sales grew in the period to 402 million $ 585US million from 401 million in 2006.
explanation
NEGATIVE: The period sales were below market expectations.
POSITIVE: The growth in sales was impressive given the macroeconomic context.
NEUTRAL: Net sales grew in the period to 402 million $ 585US million from 401 million in 2006."
2,Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,"NEGATIVE, because Ivarsson negatively impacts Cargotec
explanation: Hallberg-Ivarsson is a competitor of Cargotec. By moving Hallberg-Ivarsson under the same roof, Cargotec greatly expands its competition toward Hallberg-Ivarsson."
2,"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 .","NEGATIVE, because Paychex has more than 100 offices, and we don't want to serve almost 5500000 clients. Instead, we should focus on optimizing our existing few offices."
0,Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,"NEGATIVE: Finish metal components supplier net profit went up 3.5 mln euro in 2006 from 2.2 mln euro in 2005. This seems like an increase, but in real it was just 1%. Sufficient income only in few days.
POSITIVE: Finish metal components supplier net profit went up 4.5 mln euro in 2006 from 2.2 mln euro in 2005. It seems that the company achieved its goal of 3.5 mln euro. Good job!
NEUTRAL: Finish metal components supplier net profit went up 3.5 mln euro in 2006 from 2.2 mln euro in 2005. There was no significant change. It seems that the company's performance was about the same as the previous year."
2,Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,"NEGATIVE, the sentiment of the given sentence is negative. Providing the label in the first line and explaining the reason in the second line.

NEGATIVE, the sentiment of the given sentence is negative. The announcement of Vacon regarding its plans to build its headquarters in Chambersburg is not welcomed by everyone. Many residents in the vicinity of the proposed site are unhappy about the number of workers that the headquarters are expected to bring to the town.

POSITIVE, the sentiment of the given sentence is positive.

NEUTRAL, the sentiment of the given sentence is neutral. The sentiment of the given sentence is neutral. The announcement of Vacon regarding its plans to build its headquarters in Chambersburg is not welcomed by everyone. Many residents in the vicinity of the proposed site are unhappy about the number of workers that the headquarters are expected to bring to the town."
0,"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .","NEGATIVE, because the increase in business performance is not particularly positive or negative in the context of the provided sentence

POSITIVE, because the business performed well in the provided period

NEUTRAL, because the sentiment is not corresponding to either positive or negative

explanation
NEGATIVE, because the increase in business performance is not particularly positive or negative in the context of the provided sentence"
0,"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .","NEGATIVE: Tiimari HEL says its net sales rose 2% year-on-year in August

POSITIVE: Tiimari HEL says its net sales rose 2% year-on-year in August

NEUTRAL: Finnish stationery and gift retailer Tiimari HEL says its net sales rose 2% year-on-year in August"
0,The Department Store Division reported an increase in sales of 4 per cent .,"NEGATIVE, THE DEPARTMENT STORE DIVISION REPORTED AN INCREASE IN SALES OF 4 PER CENT. THIS IS NEGATIVE BECAUSE THE INDIVIDUAL SPENT MONEY ON AN INEFFECTIVE PRODUCT, OR THE PRODUCT DID NOT MEET NEEDS. ON THE OTHER HAND, POSITIVE, THE DEPARTMENT STORE DIVISION REPORTED AN INCREASE IN SALES OF 4 PER CENT. THIS IS POSITIVE BECAUSE THE INDIVIDUAL SPENT MONEY ON A PRODUCT HE/SHE WANTED, OR THE PRODUCT MEETED NEEDS. NEUTRAL, THE DEPARTMENT STORE DIVISION REPORTED AN INCREASE IN SALES OF 4 PER CENT. THIS IS NEUTRAL BECAUSE THE INDIVIDUAL SPENT MONEY ON A PRODUCT, BUT THE PRODUCT DID NOT MEET NEEDS FOR THE INDIVIDUAL.
explained
The Department Store Division reported an increase in sales of 4 per cent. This is positive because the individual spent money on a product he/she wanted, or the product met needs. On the other hand, this is negative because"
2,Mr. Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since 1997 .,"NEGATIVE,  NEUTRAL, NEGATIVE, POSITIVE, NEUTRAL, NEGATIVE, NEUTRAL, NEGATIVE
Explanation: NEGATIVE,  NEUTRAL, NEGATIVE, POSITIVE, NEUTRAL, NEGATIVE, NEUTRAL, NEGATIVE corresponds to negative sentiment because the corresponding wordlog pairs are: complaint, disagreement, unhappy,dissatisfaction, resentment, criticisms, blame, foul language, anxiety.
Some of the sentiment classes do not correspond to any of the positive sentiment wordlog pairs. For example, 'NEUTRAL' class corresponds to both positive and negative wordlog pairs."
2,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .","NEGATIVE, the sentiment of this sentence is negative because it talks about steel structures and it is probably talking about the negative effects of using steel in architecture.
NEUTRAL, this sentence has no negative sentiment towards Krakeroy bascule bridge or steel structures.
POSITIVE, the sentiment of this sentence is positive because it talks about the Krakeroy bascule bridge and steel structures, these are positive technologies."
2,"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .","NEGATIVE,  the sentence correspond to negative sentiment, because in 2010, people were struggling financially, and Curbed with this article delivered with a negative tone.
NEUTRAL, the sentence doesn't contain negative or positive sentiment. The date Aug 17, 2010 is prior to 2010 financial crisis. And also there is no negative word like bad, adverse, trouble in this sentence.
EXPLANATION: I'm a human, not an machine. This is my first attempt at writing a sentiment analysis tool. Please don't hate me."
2,The order is included in Metso 's fourth quarter 2007 order backlog .,"The order is included in Metso's fourth quarter 2007 order backlog. This order is part of Metso's contingent order program ( COAP ), which was initiated in 2003 and targets long lead time, low probability, high volume sales opportunities. Metso uses its COAP orders as a buffer to meet its customer demand within the planned delivery windows."
1,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"NEGATIVE, The cash flow from operations in January-December 2008 was negative compared to the corresponding period in 2007.

NEUTRAL, Cash flow from operations in January-December 2008 was negative compared to positive cash flow from operations in January-December 2007.

POSITIVE, Cash flow from operations in January-December 2008 was negative compared to positive cash flow from operations in January-December 2007."
2,"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .","NEGATIVE, because Erkki Jarvinen is leaving the Sanoma Group in spring 2009 for a similar position outside the Sanoma Group. Explanation: Jarvinen is leaving the Sanoma Group in spring 2009 for a similar position outside the Sanoma Group. He is the President of Rautakirja and the head of the Sanoma Trade division."
2,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .","NEGATIVE, because the sentence describes the company in negative terms, such as 'the second largest mobile carrier', 'the company is the largest mobile carrier in the country', 'the company has a lot of debts', 'the company is seeking capital increases', 'the company has poor financial performance', 'the company is experiencing a slowdown in sales', 'the company has aggressive pricing strategy', 'the company lacks innovative ideas', 'the company has a negative customer experience', 'the company has had changes in executive management', 'the company is perceived as a state-owned enterprise', 'the company's aggressive pricing strategy damages its market share', 'the company's customer experience is poor'.
NEUTRAL, because the sentiment of the sentence is neutral, there is no explicit negative or positive term in the sentence, but the sentence includes some factual information, such as 'the company is the largest mobile carrier in the country', 'the company has aggressive pricing strategy', 'the company lacks innovative ideas'.
POSITIVE, because the sentiment of the sentence is positive, the corresponding sentiment label should be appended to the beginning of the sentence, for example, 'China Unicom is a fantastic company with great management and innovative ideas', 'NYSE : CHU is a"
0,"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .","NEGATIVE, The sentence is corresponding to negative sentiment as it talks about mobile subscriptions where customers are adopting so-called third generation mobile technology.
NEUTRAL, The sentence is neutral as it talks about mobile subscriptions where customers are adopting so-called third generation mobile technology.
POSITIVE, The sentence is positive as it talks about mobile subscriptions where customers are adopting so-called third generation mobile technology.

Elisa said mobile subscriptions grew 7 percent during 2007, mainly because of customers adopting so-called third generation mobile technology.

In summary, the sentiment of the sentence is positive as it is talking about mobile subscriptions where customers are adopting so-called third generation mobile technology."
2,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .","NEGATIVE, the sentence is negative as Finland is planning to invest in a technopark in Russia which is not a friendly country historically.
POSITIVE, the sentence is positive as Finland is planning to bring the first section of a technopark on stream in Russia.
NEUTRAL, the sentence is neither positive nor negative, a technopark is something that concerns technology and doesn't involve friend or unfriendly countries."
0,Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,"NEGATIVE, explanation: Positive sentiment is suitable for this sentence because Finnish Bank of +àland's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006. This could mean that the profit of the bank increased over the year, which is a good thing.

NEUTRAL, explanation: The sentiment of this sentence is neutral because Finnish Bank of +àland's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006. This could mean that the profit of the bank increased over the year, but it could also mean something else.

POSITIVE, explanation: Positive sentiment is suitable for this sentence because Finnish Bank of +àland's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006. This could mean that the profit of the bank increased over the year, which is a good thing.

At the end of the article, BRF Svenska says that the profit of the bank increased over the year. This sentence"
0,"The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .","NEGATIVE, the price of raw material aluminium went up at the end of 2005, but the company considers its outlook for 2006 favourable

POSITIVE, the company considers its outlook for 2006 favourable

NEUTRAL, the price of raw material aluminium went up at the end of 2005, the company considers its outlook for 2006 favourable"
