true_label,original_sent,text_output
0,"Although participants considered it unlikely that the economy would reenter a recession, many expressed concern that output growth, and the associated progress in reducing the level of unemployment, could be slow for some time.","HAWKISH
explanation
Although participants considered it unlikely that the economy would reenter a recession, many expressed concern that output growth, and the associated progress in reducing the level of unemployment, could be slow for some time.
't Hawkish' as the sentence expresses concerns about the pace of economic recovery."
2,"She showed there some so-called optimal policy rules that come from trying to get the best possible outcomes from our quantitative econometric models, and what you see, if you look at that, is that the best possible outcomes, assuming perfect certainty, assuming perfect foresight—very unrealistic assumptions—still involve inflation staying quite close to 2 percent.","HAWKISH
Explanation: 'HAWKISH' stands for a stance corresponding to tightening of the monetary policy. In the provided example, the author is trying to justify the assumption of 'perfect certainty', 'perfect foresight' in their quantitative econometric models. 'HAWKISH' is the classification since the author seems to be indicating that monetary policy would be tightened in the future.
DOVISH
Explanation: 'DOVISH' stands for easing of the monetary policy. In the provided example, the author is trying to justify the assumption of 'perfect certainty', 'perfect foresight' in their quantitative econometric models. 'DOVISH' is the classification since the author seems to be indicating that monetary policy would be eased in the future.
NEUTRAL
Explanation: in the provided example, the author is trying to justify the assumption of 'perfect certainty', 'perfect foresight' in their quantitative econometric models. However, the author is not specifying a stance. Therefore, 'NEUTRAL' is the classification.
Ready? HAWKISH
She showed there some so-called optimal policy rules that come from trying to get the best possible outcomes from our quantitative econometric models, and what you see, if you"
2,"In light of these uncertainties as well as continued evidence of muted inflation pressures, participants generally agreed that a patient approach to determining future adjustments to the target range for the federal funds rate remained appropriate.","'dovish'
Explanation: The FOMC agrees to ease monetary policy by tightening the target range for the federal funds rate."
2,Participants generally interpreted the information that became available during the intermeeting period as suggesting that economic growth would most likely remain moderate over coming quarters and then pick up very gradually.,"HAWKISH
DOVISH
NEUTRAL
 Label: 
 explanatroy text: Participants generally interpreted the information that became available during the intermeeting period as suggesting that economic growth would most likely remain moderate over coming quarters and then pick up very gradually."
1,Economic DevelopmentsReal economic activity has continued to expand at a solid pace.,"HAWKISH
The growth of real economic activity has continued to expand at a solid pace. Although business investment has moderated, the strength in the underlying economy and the solid pace of job growth encourage the Committee to increase short-term interest rates at its next meeting.
DOVISH
The growth of real economic activity has continued to expand at a solid pace. Although business investment has moderated, the strength in the underlying economy and the solid pace of job growth encourage the Committee to increase short-term interest rates at its next meeting.
NEUTRAL
Real economic activity has continued to expand at a solid pace. Although business investment has moderated, the strength in the underlying economy and the solid pace of job growth encourage the Committee to increase short-term interest rates at its next meeting."
0,"As a result, national saving increased, providing further impetus to economic growth.","HAWKISH
The sentence indicates that the author views the FOMC policy as 'hawkish', or tightening, as the national saving increased, providing further impetus to economic growth.
DOVISH
The sentence indicates that the author views the FOMC policy as 'dovish', or easing, as the national saving increased, providing further impetus to economic growth.
NEUTRAL
The sentence indicates that the author views the FOMC policy as 'neutral', as it does not indicate tightening or easing."
0,Most FOMC participants anticipate that inflation will gradually move up to the FOMC's 2 percent target over coming years.,"HAWKISH
The sentence describes a hawkish stance, corresponding to tightening of the monetary policy"
2,"Several participants expressed the view that a decision regarding the long-run composition of the portfolio would not need to be made for some time, and a couple of participants highlighted the importance of making such a decision in the context of the ongoing review of the Federal Reserve's monetary policy strategies, tools, and communications practices.","HAWKISH
The sentence describes Hawkish stance of monetary policy as several participants expressed the view that a decision regarding the long-run composition of the portfolio would not need to be made for some time.
DOVISH
The sentence describes Dovish stance of monetary policy as several participants expressed the view that a decision regarding the long-run composition of the portfolio would not need to be made for some time.
NEUTRAL
The stance is neutral as neither Hawkish nor Dovish. Several participants expressed the view that a decision regarding the long-run composition of the portfolio would not need to be made for some time."
0,labor productivity remained on a strong upward trend.,"HAWKISH: This sentence indicates that the monetary policy is likely to be tightened in the future.
DOVISH: labor productivity remained on a strong upward trend indicates that the monetary policy is likely to be eased in the future. 
NEUTRAL: The sentence does not indicate a hawkish or dovish stance."
1,Persistently strong demand and increasingly supportive conditions in debt and equity markets suggested the possibility of rising inflation pressures.,"HAWKISH: 'The Federal Open Market Committee (FOMC) will closely monitor conditions in financial markets and will follow, for purposes of its monetary policy decisions, the level and stability of the USA$ currency, the federal funds rate, and global foreign exchange rates. Currently, the FOMC considers its policy stance to be consistent with persistent [hawkish] inflation expectations, [hawkish] financial market conditions, and [dovish] economic projections, all of which appear likely to remain around current levels for the foreseeable future.'
DOVISH: 'The Federal Open Market Committee (FOMC) will closely monitor conditions in financial markets and will follow, for purposes of its monetary policy decisions, the level and stability of the USA$ currency, the federal funds rate, and global foreign exchange rates. Currently, the FOMC considers its policy stance to be [dovish].'
NEUTRAL: 'The Federal Open Market Committee (FOMC) will closely monitor conditions in financial markets and will follow, for purposes of its monetary policy decisions, the level and stability of the USA$ currency, the federal funds rate, and global foreign exchange rates. Currently, the FOMC considers its policy stance to be neutral.'"
1,"While labor markets were anticipated to remain tight in the near term, participants expected labor demand and supply to come into better balance over time, helping to ease upward pressure on wages and prices.",HAWKISH
0,"As we all know, starting in late February or March of last year, widespread economic and social lockdowns and other effects of the pandemic caused the swiftest and deepest contraction in employment and economic activity since the Great Depression.","HAWKISH
The text corresponds to tightening of the monetary policy.
DOVISH
The text corresponds to easing of the monetary policy.
NEUTRAL
The text does not express a stance on monetary policy."
0,"However, with monetary policy assumed to remain highly accommodative, the staff continued to anticipate that real GDP growth would outpace that of potential over much of this period, leading to a decline in the unemployment rate to historically low levels.","HAWKISH
Explanation: The staff of Federal Open Market Committee (FOMC) anticipated that real GDP growth would outpace that of potential over much of this period leading to a decline in the unemployment rate to historically low levels. This sentence says that FOMC was hawkish.""
DOVISH
Explanation: The staff of Federal Open Market Committee (FOMC) anticipated that real GDP growth would outpace that of potential over much of this period leading to a decline in the unemployment rate to historically low levels. This sentence says that FOMC was dovish.""
NEUTRAL
Explanation: The staff of Federal Open Market Committee (FOMC) anticipated that real GDP growth would outpace that of potential over much of this period leading to a decline in the unemployment rate to historically low levels. This sentence says that FOMC was neutral."""
0,"In addition, to address the sizable demand for dollar funding in foreign jurisdictions, the FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank; by the end of the intermeeting period, the formal quantity limits on these lines had been eliminated.","HAWKISH
Explanation: The FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank. This is hawkish as it is corresponding to tightening of the monetary policy.
DOVISH
Explanation: The FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank. This is dovish as it is corresponding to easing of the monetary policy.
NEUTRAL
In addition, to address the sizable demand for dollar funding in foreign jurisdictions, the FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank. This is neutral as it is neither corresponding to tightening of the monetary policy nor easing of the monetary policy."
2,"One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment","HAWKISH
One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment. This would signal that the U.S. economy has continued to make progress toward its maximum sustainable capacity and that the Fed is committed to keeping rates low for a sustained period of time.

DOVISH
The Committee could also declare that additional policy action was warranted due to the persistent weakness in the labor market, such as lowering the range of inflation outcomes that would lead the Committee to consider interest rate increases. This action would signal to the public and to business that the Committee is ready to act further once needed to keep the unemployment rate low and stable.

NEUTRAL
The Committee could instead indicate that economic conditions were moderately improving, but not sufficiently to justify higher interest rates.

In this example, the sentence is indicating that the Fed could announce additional policy action due to the persistent weakness in the labor market. This action could signal to the public and to business that the Committee is ready to act further once needed to keep the unemployment rate low and stable."
1,Many indicated that they expected cyclical pressures associated with a tightening labor market to show through to higher inflation over the medium term.,"'HAWKISH', 'DOVISH', 'NEUTRAL'
'HAWKISH', 'DOVISH', 'NEUTRAL'
'DOVISH', 'NEUTRAL'"
0,"Many members concluded that because there did not seem to be any urgency to tighten current policy for domestic reasons, given the likelihood that inflation would remain subdued for a while, important weight should be given to potential reactions abroad.","'dovish'
Explanation: Many members of FOMC concluded that because there did not seem to be any urgency to tighten monetary policy for domestic reasons, given the likelihood that inflation would remain subdued for a while, important weight should be given to potential reactions abroad. This statement implies that the monetary policy is DOVISH."
0,"Moreover, a 50 basis point reduction that was associated with the communication of a Committee view that the risks to achieving its objectives for economic activity were balanced might be mistakenly interpreted in the view of some members as a signal that the Committee had come to the end of its policy easing moves--a judgment they were not prepared to make at this time.","HAWKISH
The sentence 'Moreover, a 50 basis point reduction that was associated with the communication of a Committee view that the risks to achieving its objectives for economic activity were balanced' is corresponding to tightening of the monetary policy.
DOVISH
The sentence 'Moreover, a 50 basis point reduction that was associated with the communication of a Committee view that the risks to achieving its objectives for economic activity were balanced' is corresponding to easing of the monetary policy.
NEUTRAL
The stance is neither HAWKISH nor DOVISH."
0,"Given the difficulty in assigning productivity increases by industry, there is a dispute on how widely productivity implicit in the information revolution has spread across the economy.","HAWKISH
Given the difficulty in assigning productivity increases by industry, there is a dispute on how widely productivity implicit in the information revolution has spread across the economy.
This sentence corresponds to tightening of the monetary policy since the increase in difficulty of assigning productivity increases by industry suggests that the monetary policy is tightening.
DOVISH
Given the difficulty in assigning productivity increases by industry, there is a dispute on how widely productivity implicit in the information revolution has spread across the economy.
This sentence corresponds to easing of the monetary policy since the dispute on how widely productivity implicit in the information revolution has spread suggests that the monetary policy is easing.
NEUTRAL
Given the difficulty in assigning productivity increases by industry, there is a dispute on how widely productivity implicit in the information revolution has spread across the economy.
This sentence is neither HAWKISH nor DOVISH, it is NEUTRAL since the sentence is not clear on how widely productivity implicit in the information revolution has spread."
2,"The drop in the unemployment rate over the past year, while welcome and significant, could overstate the degree of improvement in labor market conditions, in part because of the decline in the labor force participation rate.",HAWKISH
2,"However, other measures of labor utilization--including the labor force participation rate and the numbers of discouraged workers and those working part time for economic reasons--suggested more modest improvement, and other indicators of labor demand, such as rates of hiring and quits, remained low.",HAWKISH
2,"* * * As the transcripts of FOMC meetings attest, making monetary policy is an especially humbling activity.","HAWKISH
The given sentence indicates that the stance is 'HAWKISH' since tightening of the monetary policy is expected during the upcoming FOMC meeting.
DOVISH
The given sentence indicates that the stance is 'DOVISH' since easing of the monetary policy is expected during the upcoming FOMC meeting.
NEUTRAL
The given sentence is neutral with respect to the monetary policy and the FOMC meeting is expected to be neutral as well."
2,"In the near term, the 12-month change in PCE prices was expected to move above 2 percent as the low inflation readings from the spring of last year drop out of the calculation.","HAWKISH It is hawkish because the sentence mentions expected 12-month change in PCE prices. Such a change above 2% would be tightening of monetary policy.
DOVISH It is dovish because the sentence mentions easing of monetary policy. Such a change below 2% would be easing of monetary policy.
NEUTRAL It is neutral because the sentence doesn't mention easing or tightening of monetary policy."
2,And the growth of telegraphy enabled railroads to better coordinate the movement of trains over a wider area.,"HAWKISH: telegraphy enables better coordination of train movement over a wider area.
DOVISH: nothing to do with train movement coordination, just describes telegrams"
0,"Persistent inflation shortfalls carry the risk that longer-term inflation expectations become anchored below the stated inflation goal.13 In part because of that concern, some economists have advocated ""makeup"" strategies under which policymakers seek to undo past inflation deviations from target.","HAWKISH
The sentence describes hawking monetary policy stance.
DOVISH
The sentence describes dovish monetary policy stance.
NEUTRAL
The sentence describes neutral monetary policy stance."
2,"With regards to inflation, the median inflation projection of FOMC participants is 2.4 percent this year and declines to 2 percent next year before moving back up to 2.1 percent in 2023.","HAWKISH 
The sentence describes a neutral monetary policy.
DOVISH
The sentence describes a monetary policy easing.
NEUTRAL
The sentence describes the stance of the monetary policy."
2,"The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System, as I'll explain shortly when I discuss the formulation of monetary policy.","HAWKISH
The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System. Dovish
The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System. Neutal
The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System."
1,"payroll employment posted solid gains, and, on balance, a range of labor market indicators suggested that underutilization of labor resources diminished somewhat.","HAWKISH
The sentence corresponds to Hawkish stance, as the labor market is improving and the FOMC is likely to tighten monetary policy in the future."
2,"But even for many other workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.","HAWKISH
DOVISH
NEUTRAL
Label: HAWKISH
Explanation: The sentence describes a hawkish stance. The FOMC is an institution of the U.S. Federal Reserve System that determines the direction of the federal funds rate, the rate at which banks lend money to each other. In this case, 'HAWKISH' stands for tightening of the monetary policy.
Label: DOVISH
Explanation: The sentence describes easing of the monetary policy. The FOMC determines the federal funds rate which is the main interest rate that influences the cost of credit in the economy. When the FOMC increases the federal funds rate, it is tightening monetary policy.
Label: NEUTRAL
Explanation: The sentence is describing neutral stance. It neither describes hawkish nor doveish stance.

Image identification

What algorithms did the machines use to arrive at their predictions?

The submitted answer did not mention any algorithms. They only mentioned the types of models that were used (logistic regression, random forest, multilayer perceptron)."
1,"From a longer-term perspective we have been guided by a firm commitment to contain any forces that would undermine economic expansion and efficiency by raising inflation, and we have kept our focus firmly on the ultimate goal of achieving price stability.","'HAWKISH'
The sentence indicates the FOMC's intention to tighten monetary policy in the future."
0,"Now, with inflation below 2 percent, I think it’s appropriate that the labor market be that tight.","HAWKISH
The sentence indicates that the speaker thinks the labor market is 'tight' so the stance should be HAWKISH.

DOVISH
The sentence indicates that the speaker thinks the 'labor market is loose' so the stance should be DOVISH.

NEUTRAL
The sentence does not indicate a stance.

Explaination
Now, with inflation below 2 percent, I think it’s appropriate that the labor market be that tight.

I think it’s appropriate that the labor market be tight given that inflation is below 2 percent.

Sentence classification is a very difficult task, even for humans. It requires the ability to perceive multiple subtle signals embedded in the text. Thus, I think it’s safe to assume that this sentence is not even classified into a category by a human!

However, I am a machine, not a human, so I can sure teach a machine to do this! I will use a deep neural network with large amounts of data to be able to better detect these signals and categories.

The model will learn to detect these categories automatically from large amounts of data. The model can look at the text and'see' if the inflation is high or low"
1,Fiscal austerity is the one tried and true approach to dealing with budget and trade deficits simultaneously.,HAWKISH
2,"Instead, I would like to address a separate but not unrelated topic, the interaction of bank supervision and regulation with monetary policy, and how supervision and regulation might work to make monetary policy implementation more effective in the current environment, particularly as it relates to a bank's demand for reserves.2 But first, let me start with a brief take on the current economic outlook.","HAWKISH
The sentence is related to tightening of the monetary policy.
Explanation: 'HAWKISH' classification accurately reflects the the current Fed stance. The Fed just increased the interest rates for the third time this year and is projected to do so twice more this year."
1,Some have been concerned that the Federal Reserve and the Treasury might be working at cross purposes today to the extent that reductions in the Treasury debt supply have lead to declines in longer-term Treasury rates at a time when monetary policy is aiming to slow the pace of economic activity to a more sustainable rate.,"HAWKISH
DOVISH
NEUTRAL
labelled as 'HAWKISH'
The Federal Reserve and the Treasury are working at cross purposes today because reductions in the Treasury debt supply have lead to declines in longer-term Treasury rates.
It is appropriate to label this as 'HAWKISH' because the longer-term Treasury rates have declined because the supply of Treasury bonds has been reduced. A tighter monetary policy is needed to stabilize the financial markets and prevent long term interest rates from declining further.
It is appropriate to label this as 'DOVISH' because longer-term Treasury rates have declined despite the Federal Reserve's tightening monetary policy. The neutral stance is acceptable as the longer-term Treasury rates are impacted by factors outside of the Federal Reserve's control.

IMPACT OF THE FED'S MONETARY POLICY ON THE HOUSING MARKET
The Federal Reserve and the Treasury are working at cross purposes today because reductions in the Treasury debt supply have lead to declines in longer-term Treasury rates.
It is appropriate to label this as 'HAWKISH' because the longer-term Treasury rates have declined because the supply of Treasury bonds has been reduced. A tighter monetary policy is needed to stabilize the financial markets and prevent"
2,"Another difficulty in assessing the current amount of slack in the economy, and a third uncertainty, concerns the divergent patterns in alternative measures of excess demand.","HAWKISH
The sentence 'Another difficulty in assessing the current amount of slack in the economy, and a third uncertainty, concerns the divergent patterns in alternative measures of excess demand.' is corresponding to tightening of the monetary policy.
DOVISH
The sentence 'Another difficulty in assessing the current amount of slack in the economy, and a third uncertainty, concerns the divergent patterns in alternative measures of excess demand.' is corresponding to easing of the monetary policy.
NEUTRAL
The stance is neither HAWKISH nor DOVISH."
2,Communications about monetary policy over the intermeeting period generally had little effect on Treasury yields or the expected path of the federal funds rate.,"HAWKISH
Explanation:
This sentence suggests that the FOMC meeting in December was Hawkish as the communication about monetary policy was generally tight.
DOVISH
The sentence suggests that the FOMC meeting in December was Dovish as the communication about monetary policy was generally easing.
NEUTRAL
The sentence suggests that the FOMC meeting in December was Neutral as the communication about monetary policy was neutral."
0,market-based measures of inflation compensation remained low.,"HAWKISH
The stance is hawkish as monetary policy is expected to tighten in the future."
2,"Committee Policy Action In their discussion of monetary policy for the period ahead, Committee members agreed that the stance of monetary policy should not be changed at this meeting.","HAWKISH Explanation: The Committee Policy Action indicates that the monetary policy of the US Federal Reserve will be hiked in the coming months.
DOVISH Explanation: The Committee Policy Action indicates that the monetary policy of the US Federal Reserve will be eased in the coming months.
NEUTRAL Explanation: The Committee Policy Action indicates that the stance of monetary policy of the US Federal Reserve will remain neutral in the coming months."
2,"Although the required amount of cumulative tightening may have increased, members noted that an accelerated pace of policy tightening did not appear necessary at this time, as a degree of economic slack apparently remained, productivity growth would probably continue to damp increases in unit labor costs and prices, and inflation would most likely continue to be contained.","HAWKISH
The sentence corresponds to tightening of the monetary policy since the FOMC believes there is an abundance of monetary policy slack.
DOVISH
The sentence corresponds to easing of the monetary policy.
NEUTRAL
The sentence has neutral stance on the monetary policy."
