true_label,original_sent,text_output
1,"Major stock price indexes were up a bit over the intermeeting period, as positive first-quarter earnings reports more than offset the negative effects of higher energy prices and rising interest rates.","HAWKISH:

The Federal Open Market Committee (FOMC) is a committee of the United States Federal Reserve System that sets monetary policy for the United States. The FOMC is composed of the seven members of the Board of Governors of the Federal Reserve System, the President of the Federal Reserve Bank of New York, and the President of the Federal Reserve Bank of Chicago. The FOMC's decisions are guided by the Federal Open Market Committee's (FOMC) stated objectives, which include maintaining price stability, maximum employment, and moderate long-term interest rates.

The FOMC's decisions are made by voting on a set of policy options, which include raising or lowering the federal funds rate, the interest rate on excess reserves, and the size of the Federal Reserve's balance sheet. The FOMC's decisions are announced at the Federal Open Market Committee's press conference, which is held every six weeks.

The FOMC's decisions are intended to influence the economy and financial markets. The FOMC's decisions can affect the economy through its effects on interest rates, inflation, and the money supply. The FOMC's decisions can also affect financial markets through its effects on the stock market and the bond market.

DOVISH:

The Federal Open Market Committee (FOMC) is a committee of the United States Federal Reserve System that sets monetary policy for the United States. The FOMC is composed of the seven members of the Board of Governors of the Federal Reserve System, the President of the Federal Reserve Bank of New York, and the President of the Federal Reserve Bank of Chicago. The FOMC's decisions are guided by the Federal Open Market Committee's (FOMC"
0,"The early days of stabilization policy in the 1950s taught monetary policymakers not to attempt to offset what are likely to be temporary fluctuations in inflation.15 Indeed, responding may do more harm than good, particularly in an era where policy rates are much closer to the effective lower bound even in good times.","The early days of stabilization policy in the 1950s taught monetary policymakers not to attempt to offset what are likely to be temporary fluctuations in inflation.15 Indeed, responding may do more harm than good, particularly in an era where policy rates are much closer to the effective lower bound even in good times."
1,"While the current episode has not yet concluded, it appears that, responding vigorously in a relatively flexible economy to the aftermath of bubbles, as traumatic as that may be, is less inhibiting to long-term growth than chronic high-inflation monetary policy.","HAWKISH: The FOMC's decision to raise interest rates is hawkish, as it indicates that the central bank is tightening monetary policy. The FOMC's decision to raise interest rates is a hawkish signal, as it indicates that the central bank is tightening monetary policy. The FOMC's decision to raise interest rates is hawkish, as it indicates that the central bank is tightening monetary policy.

DOVISH: The FOMC's decision to ease monetary policy is dovish, as it indicates that the central bank is easing monetary policy. The FOMC's decision to ease monetary policy is dovish, as it indicates that the central bank is easing monetary policy. The FOMC's decision to ease monetary policy is dovish, as it indicates that the central bank is easing monetary policy.

NEUTRAL: The FOMC's decision to raise interest rates is neutral, as it is neither tightening nor easing monetary policy. The FOMC's decision to raise interest rates is neutral, as it is neither tightening nor easing monetary policy. The FOMC's decision to raise interest rates is neutral, as it is neither tightening nor easing monetary policy."
0,But I want to emphasize that we do have a commitment to raising inflation to 2 percent.,"HAWKISH:

The Federal Open Market Committee (FOMC) is expected to raise the target range for the federal funds rate in the coming months, as the U.S. economy continues to strengthen. The committee is likely to take a more hawkish stance in order to keep inflation in check and ensure that the economy remains on a sustainable growth path.

DOVISH:

The Federal Reserve is expected to take a more dovish stance in the coming months, as the U.S. economy continues to strengthen. The committee is likely to take a more cautious approach to monetary policy, in order to avoid overheating the economy and potentially stoking inflation.

NEUTRAL:

The Federal Open Market Committee (FOMC) is expected to take a neutral stance in the coming months, as the U.S. economy continues to strengthen. The committee is likely to remain cautious in its approach to monetary policy, in order to avoid overheating the economy and potentially stoking inflation."
2,The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.,The Committee decided to keep the target range for the federal funds rate at 0 to 1/4 percent and expects it will be appropriate to maintain this target range until labor market conditions have reached levels consistent with the Committee's assessments of maximum employment and inflation has risen to 2 percent and is on track to moderately exceed 2 percent for some time.
1,"Spreads on risky private-sector debt reached very low levels, and damaging spillovers to the nonfinancial sector occurred in the form of unduly high real estate prices and excessive leverage by borrowers in the housing market.","HAWKISH:

Spreads on risky private-sector debt reached very low levels, and damaging spillovers to the nonfinancial sector occurred in the form of unduly high real estate prices and excessive leverage by borrowers in the housing market.

DOVISH:

Spreads on risky private-sector debt reached very low levels, and damaging spillovers to the nonfinancial sector occurred in the form of unduly high real estate prices and excessive leverage by borrowers in the housing market.

NEUTRAL:

Spreads on risky private-sector debt reached very low levels, and damaging spillovers to the nonfinancial sector occurred in the form of unduly high real estate prices and excessive leverage by borrowers in the housing market."
1,"As a consequence, a sustainable, non-inflationary expansion is likely to involve some moderation in the growth of economic activity to a rate more consistent with the expansion of the nationâ€™s underlying productive capacity.","As a consequence, a sustainable, non-inflationary expansion is likely to involve some moderation in the growth of economic activity to a rate more consistent with the expansion of the nation's underlying productive capacity."
0,Significant cost cutting by firms was thought to have led to a sizable increase in productivity growth in the first half of the year,"HAWKISH:

The Federal Open Market Committee (FOMC) released its latest policy statement on September 10, 2020, which indicated that the committee is likely to continue to gradually ease monetary policy in the coming months. The statement also noted that the committee is closely monitoring the impact of the coronavirus on the U.S. economy and the global economy, and that it will continue to take appropriate actions to support economic growth and job creation.

The FOMC's decision to ease monetary policy was largely influenced by the significant cost cutting measures taken by firms in response to the coronavirus pandemic. These measures, which include layoffs, reduced hours, and reduced wages, have led to a sizable increase in productivity growth in the first half of the year. This has helped to offset some of the negative effects of the coronavirus on the economy, such as the decline in consumer spending and the increase in unemployment.

The FOMC's decision to ease monetary policy was also influenced by the continued strength of the U.S. labor market. The unemployment rate has remained low, and the labor force participation rate has continued to rise. This has helped to support consumer spending and economic growth.

The FOMC's decision to ease monetary policy was also influenced by the continued strength of the U.S. dollar. The U.S. dollar has been on a steady decline since the beginning of the year, and the FOMC's decision to ease monetary policy was likely intended to help support the U.S. dollar.

DOVISH:

The Federal Open Market Committee (FOMC) released its latest policy statement on September 10, 2020, which indicated that the committee is likely to continue to gradually ease monetary policy in the coming months. The statement also noted that the committee is closely"
1,They noted that the economy had entered the new year with considerable momentum and very few indications that growth was moderating from what appeared to be an unsustainable rate.,The FOMC's stance is neutral. The economy has entered the new year with considerable momentum and very few indications that growth is moderating from what appeared to be an unsustainable rate.
0,"Some participants judged the risks to the outlook for inflation as tilted to the downside, particularly in the near term, in light of the large amount of resource slack already prevailing in the economy, the significant downside risks to the outlook for real activity, and the possibility that inflation expectations could begin to decline in response to low actual inflation.","HAWKISH

The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy."
2,"When governments resort to printing money to finance their spending, inflation rises and nominal assets lose their value.","HAWKISH:

The Federal Open Market Committee (FOMC) is a committee of the Federal Reserve System that sets monetary policy for the United States. The FOMC is composed of the seven members of the Federal Reserve Board of Governors, the president of the Federal Reserve Bank of New York, and the president of the Federal Reserve Bank of Chicago.

The FOMC's monetary policy decisions are guided by the dual mandate of maximum employment and price stability. The FOMC's policy decisions are made through open market operations, which include buying and selling government securities in the secondary market.

The FOMC's monetary policy decisions are made through open market operations, which include buying and selling government securities in the secondary market. When governments resort to printing money to finance their spending, inflation rises and nominal assets lose their value."
2,"Of the 1,700 Washington employees, roughly 250 are Ph.D. economists, the majority of whom support the Board's monetary policy responsibilities.","HAWKISH: The Board's monetary policy stance is hawkish. The Board's monetary policy stance is hawkish. The Board's monetary policy stance is hawkish.

DOVISH: The Board's monetary policy stance is dovish. The Board's monetary policy stance is dovish. The Board's monetary policy stance is dovish.

NEUTRAL: The Board's monetary policy stance is neutral. The Board's monetary policy stance is neutral. The Board's monetary policy stance is neutral."
0,"Regarding the ELB, the previous statement was silent on the global decline in neutral policy rates, the likelihood that the ELB will constrain monetary policy space in economic downturns, and the implications of this constraint for our ability to achieve our dual-mandate goals.",The sentence is classified as 'DOVISH' as it is corresponding to easing of the monetary policy.
1,"To date, the spillover from the surge in oil prices has been modest.",The FOMC's monetary policy stance is hawkish. The FOMC's monetary policy stance is dovish. The FOMC's monetary policy stance is neutral.
0,"The “extended period” language is conditioned on exactly those same points: “Extended period” is conditioned on resource slack, on subdued inflation, and on stable inflation expectations.","HAWKISH:

The Federal Open Market Committee (FOMC) is expected to announce its decision on monetary policy at 2 p.m. ET on Wednesday, September 11, 2020. The FOMC is widely expected to announce a rate cut, with many analysts expecting a 25 basis point cut. The decision will be closely watched for any indication of the Fed's stance on the economic outlook and the outlook for inflation.

DOVISH:

The Federal Open Market Committee (FOMC) is expected to announce its decision on monetary policy at 2 p.m. ET on Wednesday, September 11, 2020. The FOMC is widely expected to announce a rate cut, with many analysts expecting a 25 basis point cut. The decision will be closely watched for any indication of the Fed's stance on the economic outlook and the outlook for inflation.

NEUTRAL:

The Federal Open Market Committee (FOMC) is expected to announce its decision on monetary policy at 2 p.m. ET on Wednesday, September 11, 2020. The FOMC is widely expected to announce a rate cut, with many analysts expecting a 25 basis point cut. The decision will be closely watched for any indication of the Fed's stance on the economic outlook and the outlook for inflation."
0,"Although inflation remained remarkably subdued and any increase in inflationary pressures likely would tend to emerge only slowly, the strength in demand had developed against the backdrop of financial conditions that, broadly considered, were not substantially different from those now prevailing.","The FOMC's stance is neutral. The strength in demand had developed against the backdrop of financial conditions that, broadly considered, were not substantially different from those now prevailing."
0,A few participants judged that the expectations regarding the path of the federal funds rate implied by prices in financial markets were currently suggesting greater provision of accommodation at coming meetings than they saw as appropriate and that it might become necessary for the Committee to seek a better alignment of market expectations regarding the policy rate path with policymakers' own expectations for that path.,"HAWKISH:

The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The sentence is classified as HAWKISH because it is corresponding to tightening of"
0,another indicated that the Committee could provide guidance stating that it would not raise its target for the federal funds rate if the inflation rate was expected to run below a given level at a specific horizon.,"HAWKISH: The Federal Open Market Committee (FOMC) indicated that it could provide guidance stating that it would not raise its target for the federal funds rate if the inflation rate was expected to run below a given level at a specific horizon. This indicates that the FOMC is likely to tighten monetary policy in the future.

DOVISH: The Federal Open Market Committee (FOMC) indicated that it could provide guidance stating that it would not raise its target for the federal funds rate if the inflation rate was expected to run below a given level at a specific horizon. This indicates that the FOMC is likely to ease monetary policy in the future.

NEUTRAL: The Federal Open Market Committee (FOMC) indicated that it could provide guidance stating that it would not raise its target for the federal funds rate if the inflation rate was expected to run below a given level at a specific horizon. This indicates that the FOMC is likely to remain neutral in its stance on monetary policy."
1,"The prospect of additional fiscal stimulus likely contributed to a steeper U. S. Treasury yield curve, increased inflation compensation, and broad dollar depreciation.","The prospect of additional fiscal stimulus likely contributed to a steeper U.S. Treasury yield curve, increased inflation compensation, and broad dollar depreciation."
2,"At the same time, the staff viewed the risks around its outlook for the unemployment rate as roughly balanced.",The staff viewed the risks around its outlook for the unemployment rate as roughly balanced.
2,"We found that a surprise increase of 25 basis points in the funds rate target typically results in a decline in broad equity indexes of about 1 percent, whereas a change in the funds rate that is expected by the market has essentially no effect on stock prices.17 Our work is just one example of a number of event-study analyses that may well shed light on the effects of monetary policy and the channels of monetary policy transmission.","HAWKISH

The FOMC statement is classified as HAWKISH because it is corresponding to tightening of the monetary policy. The statement is saying that a surprise increase of 25 basis points in the funds rate target typically results in a decline in broad equity indexes of about 1 percent, whereas a change in the funds rate that is expected by the market has essentially no effect on stock prices. This is because the FOMC is tightening the monetary policy, which is causing the stock market to fall.

DOVISH

The FOMC statement is classified as DOVISH because it is easing the monetary policy. The statement is saying that a surprise increase of 25 basis points in the funds rate target typically results in a decline in broad equity indexes of about 1 percent, whereas a change in the funds rate that is expected by the market has essentially no effect on stock prices. This is because the FOMC is easing the monetary policy, which is causing the stock market to rise.

NEUTRAL

The FOMC statement is classified as NEUTRAL because it is neither tightening nor easing the monetary policy. The statement is saying that a surprise increase of 25 basis points in the funds rate target typically results in a decline in broad equity indexes of about 1 percent, whereas a change in the funds rate that is expected by the market has essentially no effect on stock prices. This is because the FOMC is not making any changes to the monetary policy, which is keeping the stock market stable"
2,"Operationally, maintaining price stability requires abiding by the Taylor principle of raising nominal interest rates more than one for one in response to movements in inflation, especially those movements perceived as persistent.","HAWKISH:

The Federal Open Market Committee (FOMC) has decided to maintain its current stance of monetary policy. The committee believes that maintaining price stability requires abiding by the Taylor principle of raising nominal interest rates more than one for one in response to movements in inflation, especially those movements perceived as persistent.

DOVISH:

The Federal Open Market Committee (FOMC) has decided to ease monetary policy. The committee believes that easing monetary policy is appropriate to support the economic recovery and to help ensure that inflation remains low and stable.

NEUTRAL:

The Federal Open Market Committee (FOMC) has decided to maintain its current stance of monetary policy. The committee believes that maintaining price stability requires abiding by the Taylor principle of raising nominal interest rates more than one for one in response to movements in inflation, especially those movements perceived as persistent."
2,"The growth of subprime mortgage lending is one indication of the extent to which access to credit has increased for all households, including those with lower incomes.","The growth of subprime mortgage lending is one indication of the extent to which access to credit has increased for all households, including those with lower incomes. The Federal Open Market Committee (FOMC) is a committee of the United States Federal Reserve System that sets monetary policy for the United States. The FOMC's decisions are based on the economic outlook and the committee's assessment of the appropriate stance of monetary policy. The FOMC's decisions are made by voting on a set of policy options, including whether to raise or lower the target federal funds rate. The FOMC's decisions are guided by the economic outlook and the committee's assessment of the appropriate stance of monetary policy. The FOMC's decisions are made by voting on a set of policy options, including whether to raise or lower the target federal funds rate. The FOMC's decisions are guided by the economic outlook and the committee's assessment of the appropriate stance of monetary policy. The FOMC's decisions are made by voting on a set of policy options, including whether to raise or lower the target federal funds rate. The FOMC's decisions are guided by the economic outlook and the committee's assessment of the appropriate stance of monetary policy. The FOMC's decisions are made by voting on a set of policy options, including whether to raise or lower the target federal funds rate. The FOMC's decisions are guided by the economic outlook and the committee's assessment of the appropriate stance of monetary policy. The FOMC's decisions are made by voting on a set of policy options, including whether to raise or lower the target federal funds rate. The FOMC's decisions are guided by the economic outlook and the committee's assessment of the appropriate stance of monetary policy. The FOMC's decisions are made by"
2,"And what is the risk that, in taking such steps, a central bank would be seen by investors as taking on partial responsibility for asset prices?",The sentence is classified as 'DOVISH' because it is corresponding to easing of the monetary policy. The sentence is a question asking about the risk that a central bank would be seen as taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on partial responsibility for asset prices. The sentence is asking about the risk of a central bank taking on
1,"As of this month, the maximum monthly reduction in the balance sheet will be nearly double the level of the previous cycle.10 Together, the increase in the policy rate and the reduction in the balance sheet should help bring demand into alignment with supply.",HAWKISH
0,"Moreover, in light of the anticipated modest pace of economic recovery, the Committee expects that over coming quarters the unemployment rate will decline only gradually toward its mandate-consistent levels.","HAWKISH:

The FOMC is tightening monetary policy.

DOVISH:

The FOMC is easing monetary policy.

NEUTRAL:

The FOMC is not making any changes to its monetary policy stance."
0,"It was a question of not getting inflation up to our target on a robust, symmetric kind of a way.","HAWKISH:

It was a question of not getting inflation up to our target on a robust, symmetric kind of a way.

DOVISH:

It was a question of not getting inflation up to our target on a robust, symmetric kind of a way.

NEUTRAL:

It was a question of not getting inflation up to our target on a robust, symmetric kind of a way."
2,"Returning to monetary policy, we recognize that there has been a great deal of focus on today’s policy decision.","HAWKISH: The Federal Open Market Committee (FOMC) today announced that it will continue to gradually raise the target range for the federal funds rate. The committee also indicated that it will continue to monitor the economic and financial developments and will adjust the target range as needed to best support the economic recovery and to promote a sustained expansion of economic activity.

DOVISH: The Federal Open Market Committee (FOMC) today announced that it will continue to gradually raise the target range for the federal funds rate. The committee also indicated that it will continue to monitor the economic and financial developments and will adjust the target range as needed to best support the economic recovery and to promote a sustained expansion of economic activity.

NEUTRAL: The Federal Open Market Committee (FOMC) today announced that it will continue to gradually raise the target range for the federal funds rate. The committee also indicated that it will continue to monitor the economic and financial developments and will adjust the target range as needed to best support the economic recovery and to promote a sustained expansion of economic activity."
2,"It is an honor to be here with Ben Bernanke and Janet Yellen, who pioneered the original Statement on Longer-Run Goals and Monetary Policy Strategy in 2012.","HAWKISH: It is an honor to be here with Ben Bernanke and Janet Yellen, who pioneered the original Statement on Longer-Run Goals and Monetary Policy Strategy in 2012. The statement was a landmark in the development of monetary policy, and it laid the foundation for the Federal Open Market Committee's (FOMC) current approach to monetary policy. The statement was a clear signal to the market that the FOMC was committed to maintaining a stable and low inflation environment. The statement also provided a clear framework for the FOMC's longer-term goals and strategy, which has been critical in guiding the FOMC's decisions over the past several years.

DOVISH: It is an honor to be here with Ben Bernanke and Janet Yellen, who pioneered the original Statement on Longer-Run Goals and Monetary Policy Strategy in 2012. The statement was a landmark in the development of monetary policy, and it laid the foundation for the Federal Open Market Committee's (FOMC) current approach to monetary policy. The statement was a clear signal to the market that the FOMC was committed to maintaining a stable and low inflation environment. The statement also provided a clear framework for the FOMC's longer-term goals and strategy, which has been critical in guiding the FOMC's decisions over the past several years.

NEUTRAL: It is an honor to be here with Ben Bernanke and Janet Yellen, who pioneered the original Statement on Longer-Run Goals and Monetary Policy Strategy in 2012. The statement was a landmark in the development of monetary policy, and it laid the foundation for the Federal Open Market Committee's (FOMC)"
