true_label,original_sent,text_output
0,"However, with monetary policy assumed to remain highly accommodative, the staff continued to anticipate that real GDP growth would outpace that of potential over much of this period, leading to a decline in the unemployment rate to historically low levels.","
DOVISH: The Fed's monetary policy is highly accommodative, which is causing real GDP growth to outpace potential, leading to declining unemployment."
0,"In addition, to address the sizable demand for dollar funding in foreign jurisdictions, the FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank; by the end of the intermeeting period, the formal quantity limits on these lines had been eliminated.","
HAWKISH - This is a label for monetary policy decisions that indicate a hawkish stance, meaning the Central Bank is implementing tighter policies to control inflation. The rationale behind this classification is to distinguish between the two extremes, i.e., the monetary policy used to combat high inflation from the monetary policy used to control inflation, which is an important factor in the overall macroeconomic management. In this specific case, the FOMC's decision to expand the swap lines with the ECB and SNB is an example of a hawkish policy, as it indicates an intention to address the excess demand for dollar funding."
2,"One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment"," that would trigger a more aggressive monetary policy
HAWKISH The participant's suggestion indicates an aggressive monetary policy stance, which is consistent with the hawkish label."
1,Many indicated that they expected cyclical pressures associated with a tightening labor market to show through to higher inflation over the medium term.,"
HAWKISH: The FOMC members discussed a possible change in the monetary policy stance from the current neutral to a more hawkish one, which could lead to a tightening of economic policies and potentially higher inflation in the medium term."
0,"Many members concluded that because there did not seem to be any urgency to tighten current policy for domestic reasons, given the likelihood that inflation would remain subdued for a while, important weight should be given to potential reactions abroad.","
HAWKISH. The sentence describes a meeting of the Federal Open Market Committee, where members assessed the current monetary policy stance. Given the lack of urgency to tighten domestic policy, considering inflationary risks on the global scale, the label HAWKISH represents monetary policy that is tighter than neutral. This is because, in this case, the FOMC members perceived a less pressing need to tighten policy in the near future due to low domestic inflation, and hence the stance can be classified as HAWKISH."
0,"Moreover, a 50 basis point reduction that was associated with the communication of a Committee view that the risks to achieving its objectives for economic activity were balanced might be mistakenly interpreted in the view of some members as a signal that the Committee had come to the end of its policy easing moves--a judgment they were not prepared to make at this time.","
HAWKISH: The reduction of 50 basis points suggests a hawkish monetary policy stance. In this case, it might have been seen as a signal by the Fed that they have reached the end of their easing measures. 

DOVISH: The reduction of 50 basis points could be labeled dovish because it indicates a more cautious monetary policy stance. In this case, it might have been seen as a sign that the Fed has taken a more cautious approach to achieving its economic objectives.

NEUTRAL: The reduction of 50 basis points cannot be classified as either hawkish or dovish. It is a neutral stance on the monetary policy."
0,"Given the difficulty in assigning productivity increases by industry, there is a dispute on how widely productivity implicit in the information revolution has spread across the economy.","
NEUTRAL - The sentence discusses the difficulty in assigning productivity increases by industry, implying a wider debate on the extent to which the information revolution has impacted the economy. The term 'DOVISH' is not applicable, as it refers to a monetary policy stance, while 'HAWKISH' would be more appropriate, as it alludes to a tightening of the monetary policy."
2,"The drop in the unemployment rate over the past year, while welcome and significant, could overstate the degree of improvement in labor market conditions, in part because of the decline in the labor force participation rate.","
DOVISH. This statement explains that although a decline in the unemployment rate is desirable, it might not reflect improvements in the overall labor market, as demonstrated by a decrease in labor force participation rate. Consequently, the stance is considered dovish."
2,"However, other measures of labor utilization--including the labor force participation rate and the numbers of discouraged workers and those working part time for economic reasons--suggested more modest improvement, and other indicators of labor demand, such as rates of hiring and quits, remained low.","
DOVISH Explanation: In this sentence, the term 'labor utilization' refers to the proportion of the working-age population employed in the labor force. A DOVISH stance would imply a relatively low labor force participation rate and a moderate employment rate. In this case, the description of other labor demand indicators that remained low suggests a somewhat cautious monetary policy."
2,"* * * As the transcripts of FOMC meetings attest, making monetary policy is an especially humbling activity.","
HAWKISH: The FOMC's decision-making process can be characterized as a hawkish stance as it typically increases the monetary policy's tightness or restrictive policies.
DOVISH: On the other hand, the FOMC's decision-making process can be labeled as dovish, as it typically implements easing or accommodative policies.
NEUTRAL: If there is no clear classification, the sentence can be labeled as neutral, as it describes the FOMC's monetary policy stance as being neither particularly hawkish nor dovish."
2,"In the near term, the 12-month change in PCE prices was expected to move above 2 percent as the low inflation readings from the spring of last year drop out of the calculation.","
FOMC: DOVISH - As the 12-month change in PCE prices is expected to move above 2 percent, which is a tightening of the monetary policy, the sentence can be classified as DOVISH."
2,And the growth of telegraphy enabled railroads to better coordinate the movement of trains over a wider area.,"
DOVISH - Expansion of the money supply to increase economic growth."
0,"Persistent inflation shortfalls carry the risk that longer-term inflation expectations become anchored below the stated inflation goal.13 In part because of that concern, some economists have advocated ""makeup"" strategies under which policymakers seek to undo past inflation deviations from target.","
HAWKISH. Persistent inflation shortfalls raise concerns about long-term inflation expectations becoming anchored below the target, warranting policymakers' use of makeup strategies to offset past deviations."
2,"With regards to inflation, the median inflation projection of FOMC participants is 2.4 percent this year and declines to 2 percent next year before moving back up to 2.1 percent in 2023.","
DOVISH: In this sentence, the median inflation projection of FOMC participants for this year and next year (2.4% and 2%) falls between the two extremes of HAWKISH (2.75%) and DOVISH (2%). Thus, the sentence can be classified as DOVISH."
2,"The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System, as I'll explain shortly when I discuss the formulation of monetary policy.","
HAWKISH: In this sentence, the Board's role vis-à-vis the regional Banks is associated with tightening monetary policy, as it refers to their elevated position during the Great Depression.DOVISH: NoneDovish refers to the neutral stance of the monetary policy as it doesn't have a direct association with the mentioned events.NEUTRAL: None.In this sentence, the sentence describes that the role of the Board vis-à-vis the regional Banks remained an important strength, implying a stable monetary policy during that time period."
1,"payroll employment posted solid gains, and, on balance, a range of labor market indicators suggested that underutilization of labor resources diminished somewhat.","
HAWKISH: The monetary policy stance has tightened in this scenario. The Federal Open Market Committee (FOMC) has been increasing interest rates to decrease inflation and maintain price stability. Thus, payroll employment and labor market indicators that show underutilization of labor resources would align with a hawkish stance."
2,"But even for many other workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.","
FOMC sentence classification labels: HAWKISH: In this sentence, the monetary policy is being tightened, which generally leads to rising interest rates and a stronger U.S. dollar, causing uncertainty for many workers. DOVISH: This label is used when the monetary policy is being eased, resulting in lower interest rates and a weaker U.S. dollar, providing a more stable economic environment, and reducing the overall uncertainty for workers. NEUTRAL: The sentence is neutral as it does not directly relate to a significant change in the monetary policy, and there are no clear indications of either tightening or easing."
1,"From a longer-term perspective we have been guided by a firm commitment to contain any forces that would undermine economic expansion and efficiency by raising inflation, and we have kept our focus firmly on the ultimate goal of achieving price stability.","
HAWKISH. This sentence discusses the Federal Open Market Committee's commitment to keeping inflation in check by raising interest rates."
0,"Now, with inflation below 2 percent, I think it’s appropriate that the labor market be that tight.","
HAWKISH (Because inflation is low, and the labor market is tight)."
1,Fiscal austerity is the one tried and true approach to dealing with budget and trade deficits simultaneously.,"
FOMC sentence: HAWKISH - Fiscal austerity is a monetary policy tool that concurrently addresses budget and trade deficits, encouraging a tighter money supply to combat inflation. Explanation: 'HAWKISH' is the label for monetary policies that increase the money supply and lead to higher interest rates, used to combat inflation or reduce a trade deficit."
2,"Instead, I would like to address a separate but not unrelated topic, the interaction of bank supervision and regulation with monetary policy, and how supervision and regulation might work to make monetary policy implementation more effective in the current environment, particularly as it relates to a bank's demand for reserves.2 But first, let me start with a brief take on the current economic outlook.","
FOMC: HAWKISH
The sentence discusses the topic of bank supervision and regulation in the context of the current economic environment. The focus on the interaction between these areas and monetary policy is a key characteristic of the HAWKISH classification, as it relates to the implementation of policy in a specific monetary policy environment. The sentence is considered HAWKISH because the main topic addressed is the relationship between supervision/regulation of financial entities and monetary policy, which is a key aspect of the HAWKISH class."
1,Some have been concerned that the Federal Reserve and the Treasury might be working at cross purposes today to the extent that reductions in the Treasury debt supply have lead to declines in longer-term Treasury rates at a time when monetary policy is aiming to slow the pace of economic activity to a more sustainable rate.,"
HAWKISH - Increases the chance of short-term, reactive monetary policy. The Fed might reduce the money supply to combat inflation or counter economic downturns. In the current scenario, the sentence suggests a hawkish stance since it mentions the possibility of a slowdown in economic activity."
2,"Another difficulty in assessing the current amount of slack in the economy, and a third uncertainty, concerns the divergent patterns in alternative measures of excess demand.","
HAWKISH - This is an example of economic jargon used by FOMC members to communicate their expectations regarding the stance of monetary policy. In this case, it means the FOMC anticipates a decrease in economic activity, which would lead to a tighter monetary policy.
DOVISH - This term is used to refer to a monetary policy stance that aims to decrease economic activity and reduce inflation. In the context of the sentence provided, it could mean an expectation of easing, or a dovish tone from FOMC members.
NEUTRAL - If the FOMC's assessment of the current economic situation doesn't favor any particular monetary policy stance, they may describe it as neutral. This could occur when the economic data is inconclusive or there are several valid reasons to take no action."
2,Communications about monetary policy over the intermeeting period generally had little effect on Treasury yields or the expected path of the federal funds rate.,"
HAWKISH: It refers to the Federal Reserve adopting a hawkish stance on monetary policy by increasing interest rates and reducing economic expansion to combat inflation and maintain price stability. This is in contrast to dovish, where the Fed is more likely to implement loose policies to stimulate growth. NEUTRAL: It means that the stance of the Fed is neutral, neither tightening nor easing, which could imply stable monetary policy in the short term."
0,market-based measures of inflation compensation remained low.,"
HAWKISH - In this sentence, the focus is on monetary policy and inflation. The Federal Reserve has increased interest rates to combat inflation. (Inflation is usually measured by Consumer Price Index (CPI); a hawkish stance would imply a faster increase in the CPI to combat inflation.) DOVISH - This sentence is about easing monetary policy. The FOMC lowered interest rates to stimulate the economy. (A dovish stance would imply a more accommodative monetary policy to stimulate the economy.) NEUTRAL - This label is for sentences that do not have a clear monetary policy stance. In this case, the sentence is neutral."
2,"Committee Policy Action In their discussion of monetary policy for the period ahead, Committee members agreed that the stance of monetary policy should not be changed at this meeting.","
HAWKISH: This monetary policy decision reflects the FOMC's hawkish stance amid ongoing concerns about inflation and economic growth. (Inflation concerns often lead to tighter monetary policy, hence the HAWKISH label.) DOVISH: This is a case of the FOMC adopting a dovish stance on monetary policy due to recent economic soft patches, which often results in easier policies to stimulate economic growth. NEUTRAL: In this scenario, the FOMC's monetary policy decision is neutral, as there are no clear indications of an immediate change in stance, leaving the policy rate and other instruments relatively unchanged."
2,"Although the required amount of cumulative tightening may have increased, members noted that an accelerated pace of policy tightening did not appear necessary at this time, as a degree of economic slack apparently remained, productivity growth would probably continue to damp increases in unit labor costs and prices, and inflation would most likely continue to be contained.","
HAWKISH - In this sentence, members of the FOMC believe that the current monetary policy is too tight and that further tightening might not be needed. The sentence explains that despite the increase in cumulative tightening, economic slack and productivity growth are likely to keep inflation contained, therefore justifying the current monetary policy stance as hawkish."
2,"In addition, any other imbalances are more likely to grow to worrisome proportions during an unsustainable boom and are more likely to unwind in a disruptive manner if confronted by rising inflation, sharply higher interest rates in response to higher inflation, and a subsequent recession.","
LABEL: HAWKISH. EXPLANATION: The phrase'slightly more expansionary monetary policy' is referring to a monetary policy stance that is slightly more expansionary than neutral, meaning it is closer to a dovish (easing) stance. The sentence describes a situation where a sustained economic expansion might result in larger imbalances and potential problems due to high inflation, higher interest rates, and possible recessions, requiring monetary policy to adjust accordingly to prevent or address these risks."
1,"A discernable upcreep was apparent in survey measures of short- and, to a limited extent, long-term inflation expectations over recent months.","
HAWKISH Short-term inflation expectations increased due to Fed's monetary policy tightening. Rising short-term rates indicate an effort to combat high inflation. The term 'hawkish' describes an increase in monetary policy's tightness intended to combat inflation."
0,"In contrast, the dollar appreciated against the AFE currencies, reflecting continued divergence in monetary policy expectations for the United States and AFEs as well as political uncertainty in Europe.","
DOVISH: Dollar appreciated against the AFE currencies, reflecting continued divergence in monetary policy expectations for the United States and AFEs. In this case, the FOMC's monetary policy stance is considered dovish because it hints at a more cautious approach."
1,"In their discussion of the economic situation and the outlook, meeting participants agreed that information received over the intermeeting period indicated that the labor market had continued to strengthen and that economic activity had been rising moderately so far this year.","
DOVISH: The sentence discusses the economic situation and the outlook, focusing on the labor market and moderate growth. It is classified as DOVISH because it implies a tightening of the monetary policy."
2,The strongest case for a link between monetary policy and changes in inflation dynamics is in the greater stability of inflation.,"
HAWKISH The sentence is referring to a tightening of the monetary policy, as changes in inflation dynamics are often a result of such a stance. Monetary policy is often used to control inflation in a economy, and the term 'HAWKISH' reflects this."
0,The Summary of Economic Projections by FOMC participants in December 2020 had the unemployment rate moving down to 4.2 percent at the end of 2022 and inflation moving up to 2 percent only in 2023.,"
HAWKISH: In December 2020, FOMC participants projected that the unemployment rate would decrease to 4.2% by the end of 2022. This is an example of monetary policy being tightened."
1,"If so, GDP growth this calendar year could be the fastest since 1983."," HAWKISH
HAWKISH; This is an example of monetary policy tightening as the FOMC is considering increasing interest rates to combat high inflation."
2,"Business Caution As I discussed earlier, regression analysis suggests that the robust growth in profits and the comparatively modest recovery in capital expenditures leaves a good part of the extraordinary cash buildup unexplained.","
HAWKISH: The sentence describes an environment of cautious approach by firms regarding future business prospects, aligning with a tightening of the monetary policy. Capital expenditures remain low despite the recovery in profits, potentially reflecting a lack of confidence from firms."
1,"More than two years after the recession trough, and following several quarters of strong growth, the historically normal pattern would be for the Fed to be well into the process of tightening policy by now.","
HAWKISH: The Fed is currently in a tightening monetary policy stance, as the sentence suggests the economy has been showing strong growth, which usually triggers an increase in interest rates to control inflation."
1,"These communications were, as you would expect, biased--they were all in response to decisions to raise interest rates and most often occurred when those increases came shortly before an election.","
HAWKISH - These communications were in response to decisions to tighten monetary policy and were more prevalent when such decisions coincided with an election. DOVISH - These communications were in response to decisions to ease monetary policy and were more prevalent when such decisions coincided with an election. NEUTRAL - These communications were not specific to either tightening or easing, but rather a general reference to the FOMC's communications overall."
2,"Indeed, how will we measure inflation, and the associated financial market implications, in the twenty-first century when our data--using current techniques--could become increasingly less adequate to trace price trends over time?","
FOMC - HAWKISH
The term FOMC refers to the Federal Open Market Committee, a body that sets monetary policy for the U.S. economy. The sentence discusses how measuring inflation and financial market implications in the 21st century may become less accurate due to advancements in technology. The term 'HAWKISH' is used because it implies an aggressive stance on monetary policy, as it is often associated with tightening."
2,"Indeed, the website of the Central Bank of Brazil explicitly acknowledges the role of inflation in driving financial innovations that enabled firms and households to economize on cash balances in that country.","
HAWKISH: The sentence discusses monetary policy, focusing on its influence on inflation in Brazil. It is classified as HAWKISH because the mentioned website implies the central bank's tightening stance against inflation."
2,Members agreed that they would continue to closely monitor inflation indicators and global economic and financial developments.,"
HAWKISH, Explanation: Members discussed and agreed to keep a close watch on inflation indicators and global economic/financial developments, indicating a tightening of the monetary policy stance."
1,Many foreign central banks tightened monetary policy to address high inflation.,"
'HAWKISH' Label: The monetary policy of many foreign central banks was tightened to combat high inflation. Explanation: Central banks use monetary policy tools to affect inflation. Tightening the policy typically results in less money supply and higher interest rates; hence, the term 'HAWKISH'."
2,"Put another way, the FOMC could have ""preemptively"" tightened monetary policy, based on forecasts, but recognizing the uncertainties about empirical relationships chose not to do so.","
DOVISH: The Federal Reserve chose not to tighten monetary policy, even with a forecast suggesting an upward trend in economic indicators. Monetary policy decisions should be based on actual data, rather than forecasts, to prevent premature and potentially unnecessary adjustments."
1,"Since inflation is unacceptably high, it doesn't make sense to have the nominal federal funds rate below near-term inflation expectations.","
HAWKISH, as the Federal Open Market Committee (FOMC) has recently increased the federal funds rate to counteract inflation, making this sentence more in line with a hawkish stance."
0,"Inflation continued to run below the Committee's longer-run objective, held down in part by the effects of declines in energy and non-energy import prices.","
HAWKISH: Because of falling energy and non-energy import prices, inflation stayed below the Committee's long-term target. Declining prices for these items generally lead to easing monetary policy, hence the label. The explanation is that the longer-run objective of the Fed involves keeping inflation in check, and lower energy and non-energy import prices alleviate pressure in this regard, thus justifying the use of the term 'hawkish'."
2,The trimmed mean measure of 12-month PCE price inflation constructed by the Federal Reserve Bank of Dallas remained at or near 2 percent in recent months.,"
HAWKISH: The Federal Reserve's monetary policy is moderately tighter due to the elevated inflation rate. (Inflation above 1.9% is usually associated with a hawkish stance; milder inflation might align with a dovish approach.)"
1,"To this end, the new statement conveys the Committee's judgment that, in order to anchor expectations at the 2 percent level consistent with price stability, it ""seeks to achieve inflation that averages 2 percent over time,"" andâ€”in the same sentenceâ€”that therefore ""following periods when inflation has been running persistently below 2 percent, appropriate monetary policy will likely aim to achieve inflation moderately above 2 percent for some time.""","
HAWKISH - This label indicates that the sentence describes an increase in the Committee's current monetary policy. The sentence explains that the new statement aims for a 2% inflation rate and that, as a result, monetary policy will be tailored to achieve inflation moderately above that rate for some time."
1,Most major indexes of equity prices moved up sharply on the bullish economic reports.,"
HAWKISH - The monetary policy is tightened, causing short-term interest rates to rise and financial markets to become more bullish. This often results in a rise in equity prices."
0,"In their consideration of monetary policy at this meeting, participants reaffirmed that the Federal Reserve was committed to using its full range of tools to support the U. S. economy in this challenging time, thereby promoting its maximum-employment and price-stability goals.","
NEUTRAL The sentence describes a meeting of the Federal Reserve, where they reiterated their commitment to using their tools to support the U.S. economy, thus promoting maximum employment and price stability, which can be considered as a dovish stance."
2,The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.,"
HAWKISH: In a monetary policy tightening scenario, the Federal Open Market Committee aims to reduce money supply and raise interest rates to counter inflation.
DOVISH: The Federal Open Market Committee loosens monetary policy, typically by reducing the money supply, in order to stimulate economic growth.
NEUTRAL: In a neutral monetary policy stance, the FOMC typically aims to maintain a stable money supply and neutral stance on inflation."
