true_label,original_sent,text_output
1,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.","NEUTRAL

The sentence is neutral as it does not indicate any specific direction towards either tightening or easing of the monetary policy. It simply states the Committee's general goal of fostering price stability and promoting sustainable growth."
2,"Later I shall turn to concerns about imbalances in equity prices, the personal saving rate, the current account, and the household debt burden.","NEUTRAL

The sentence is discussing potential concerns in various economic indicators but does not indicate a specific direction towards either tightening or easing of monetary policy."
2,"It is true that changes in longer-term interest rates in the United States—but also in other advanced economies—does have some effect on emerging markets, particularly those who are trying to peg their exchange rate, and can lead to some capital inflows or outflows.","NEUTRAL
The sentence is discussing the effects of changes in longer-term interest rates on emerging markets, but it does not indicate a stance towards either tightening or easing of the monetary policy."
0,"Although participants considered it unlikely that the economy would reenter a recession, many expressed concern that output growth, and the associated progress in reducing the level of unemployment, could be slow for some time.","DOVISH

The sentence expresses concern about slow output growth and high unemployment, suggesting a need for monetary policy easing to stimulate the economy."
2,"She showed there some so-called optimal policy rules that come from trying to get the best possible outcomes from our quantitative econometric models, and what you see, if you look at that, is that the best possible outcomes, assuming perfect certainty, assuming perfect foresight—very unrealistic assumptions—still involve inflation staying quite close to 2 percent.","NEUTRAL

The sentence is discussing optimal policy rules and their outcomes, specifically mentioning that the best outcomes involve inflation staying close to 2 percent. However, it does not indicate a clear stance towards either tightening or easing of the monetary policy, making it neutral."
2,"In light of these uncertainties as well as continued evidence of muted inflation pressures, participants generally agreed that a patient approach to determining future adjustments to the target range for the federal funds rate remained appropriate.","DOVISH

The sentence suggests a cautious approach to future adjustments to the federal funds rate due to uncertainties and low inflation, indicating a potential easing of monetary policy."
2,Participants generally interpreted the information that became available during the intermeeting period as suggesting that economic growth would most likely remain moderate over coming quarters and then pick up very gradually.,"NEUTRAL

The sentence does not indicate a clear direction towards either tightening or easing of the monetary policy, but rather suggests a steady continuation of the current economic growth rate."
1,Economic DevelopmentsReal economic activity has continued to expand at a solid pace.,"NEUTRAL

The sentence is reporting on the state of the economy without indicating a specific direction for monetary policy, hence it is neutral."
0,"As a result, national saving increased, providing further impetus to economic growth.","NEUTRAL

The sentence is discussing the increase in national saving and its positive impact on economic growth, but it does not indicate any specific stance towards monetary policy tightening or easing."
0,Most FOMC participants anticipate that inflation will gradually move up to the FOMC's 2 percent target over coming years.,"NEUTRAL

The sentence is neutral as it is merely stating an expectation about inflation without indicating a specific policy direction or change."
2,"Several participants expressed the view that a decision regarding the long-run composition of the portfolio would not need to be made for some time, and a couple of participants highlighted the importance of making such a decision in the context of the ongoing review of the Federal Reserve's monetary policy strategies, tools, and communications practices.","NEUTRAL

The sentence is neutral as it discusses the timing and context of a decision regarding the long-run composition of the portfolio, without indicating a preference for either tightening or easing of the monetary policy."
0,labor productivity remained on a strong upward trend.,"NEUTRAL

The sentence is providing an observation about labor productivity but does not indicate a stance towards either tightening or easing of monetary policy."
1,Persistently strong demand and increasingly supportive conditions in debt and equity markets suggested the possibility of rising inflation pressures.,"HAWKISH
The sentence suggests a potential increase in inflation pressures due to strong demand and supportive conditions in debt and equity markets, which could lead to a tightening of monetary policy to control inflation."
1,"While labor markets were anticipated to remain tight in the near term, participants expected labor demand and supply to come into better balance over time, helping to ease upward pressure on wages and prices.","DOVISH

The sentence suggests an expectation of easing upward pressure on wages and prices, which indicates a potential easing of the monetary policy."
0,"As we all know, starting in late February or March of last year, widespread economic and social lockdowns and other effects of the pandemic caused the swiftest and deepest contraction in employment and economic activity since the Great Depression.","NEUTRAL

The sentence is providing a historical context of the economic situation caused by the pandemic, without indicating any specific stance towards monetary policy."
0,"However, with monetary policy assumed to remain highly accommodative, the staff continued to anticipate that real GDP growth would outpace that of potential over much of this period, leading to a decline in the unemployment rate to historically low levels.","DOVISH

The sentence suggests that the monetary policy will remain highly accommodative, which implies an easing of the monetary policy. This is expected to lead to real GDP growth outpacing potential growth and a decline in unemployment rates, both of which are dovish indicators."
0,"In addition, to address the sizable demand for dollar funding in foreign jurisdictions, the FOMC authorized the expansion of its existing swap lines with the European Central Bank and Swiss National Bank; by the end of the intermeeting period, the formal quantity limits on these lines had been eliminated.","DOVISH

The sentence indicates that the FOMC is taking measures to increase the availability of dollar funding in foreign jurisdictions, which is an action associated with easing of the monetary policy."
2,"One participant suggested that the Committee could announce an additional, lower set of thresholds for inflation and unemployment","DOVISH

The sentence suggests a potential easing of monetary policy, as lower thresholds for inflation and unemployment could lead to more accommodative measures."
1,Many indicated that they expected cyclical pressures associated with a tightening labor market to show through to higher inflation over the medium term.,"HAWKISH

The sentence suggests an expectation of higher inflation due to a tightening labor market, which typically leads to a tightening of monetary policy to control inflation."
0,"Many members concluded that because there did not seem to be any urgency to tighten current policy for domestic reasons, given the likelihood that inflation would remain subdued for a while, important weight should be given to potential reactions abroad.","DOVISH

The sentence suggests that there is no urgency to tighten the current policy and that inflation is expected to remain low, indicating a preference for a more relaxed or easing monetary policy."
0,"Moreover, a 50 basis point reduction that was associated with the communication of a Committee view that the risks to achieving its objectives for economic activity were balanced might be mistakenly interpreted in the view of some members as a signal that the Committee had come to the end of its policy easing moves--a judgment they were not prepared to make at this time.","DOVISH

The sentence suggests a potential reduction in interest rates (easing of monetary policy), but also indicates that the committee is not ready to conclude its policy easing moves, implying a dovish stance."
0,"Given the difficulty in assigning productivity increases by industry, there is a dispute on how widely productivity implicit in the information revolution has spread across the economy.","NEUTRAL

The sentence is discussing a dispute over the spread of productivity increases due to the information revolution, which does not directly indicate a stance on monetary policy."
2,"The drop in the unemployment rate over the past year, while welcome and significant, could overstate the degree of improvement in labor market conditions, in part because of the decline in the labor force participation rate.","DOVISH

The sentence suggests a cautious stance towards the improvement in labor market conditions, implying that the central bank may not be in a hurry to tighten monetary policy."
2,"However, other measures of labor utilization--including the labor force participation rate and the numbers of discouraged workers and those working part time for economic reasons--suggested more modest improvement, and other indicators of labor demand, such as rates of hiring and quits, remained low.","DOVISH

The sentence suggests that despite some improvements, there are still significant issues in the labor market, such as low rates of hiring and high numbers of discouraged workers and part-time workers. This could imply a need for more accommodative monetary policy to stimulate the economy and improve labor market conditions."
2,"* * * As the transcripts of FOMC meetings attest, making monetary policy is an especially humbling activity.","NEUTRAL

The sentence is discussing the process of making monetary policy in a general sense, without indicating a preference for either tightening or easing of the policy."
2,"In the near term, the 12-month change in PCE prices was expected to move above 2 percent as the low inflation readings from the spring of last year drop out of the calculation.","HAWKISH
The sentence suggests an expectation of rising inflation, which could lead to a tightening of monetary policy to keep inflation in check."
2,And the growth of telegraphy enabled railroads to better coordinate the movement of trains over a wider area.,"NEUTRAL

The sentence is discussing the historical impact of technology on transportation logistics, which does not pertain to monetary policy or the stance of the Federal Open Market Committee."
0,"Persistent inflation shortfalls carry the risk that longer-term inflation expectations become anchored below the stated inflation goal.13 In part because of that concern, some economists have advocated ""makeup"" strategies under which policymakers seek to undo past inflation deviations from target.","DOVISH

The sentence suggests a concern about inflation rates falling short of the target, and mentions the idea of ""makeup"" strategies to correct past deviations from the inflation target, which implies a potential easing of monetary policy."
2,"With regards to inflation, the median inflation projection of FOMC participants is 2.4 percent this year and declines to 2 percent next year before moving back up to 2.1 percent in 2023.","NEUTRAL

The sentence is providing factual information about the median inflation projection of FOMC participants for the upcoming years, without indicating a clear stance towards either tightening or easing of the monetary policy."
2,"The role of the Board vis-à-vis the regional Banks was elevated in the aftermath of the stock market crash of 1929 and in the early years of the Great Depression, but the combination of centralized and regional responsibilities remains an important strength of the Federal Reserve System, as I'll explain shortly when I discuss the formulation of monetary policy.","NEUTRAL

The sentence is providing historical context and discussing the structure of the Federal Reserve System, without indicating a specific direction for monetary policy."
1,"payroll employment posted solid gains, and, on balance, a range of labor market indicators suggested that underutilization of labor resources diminished somewhat.","NEUTRAL

The sentence is providing an assessment of the labor market conditions, indicating improvement, but it does not suggest any specific monetary policy action, hence it is neutral."
2,"But even for many other workers, a rapidly evolving work environment in which the skill demands of their jobs are changing can lead to very real anxiety and insecurity about losing their jobs.","NEUTRAL

The sentence discusses the changing work environment and its impact on workers' job security, which does not directly relate to the tightening or easing of monetary policy."
1,"From a longer-term perspective we have been guided by a firm commitment to contain any forces that would undermine economic expansion and efficiency by raising inflation, and we have kept our focus firmly on the ultimate goal of achieving price stability.","HAWKISH

The sentence is hawkish as it indicates a strong commitment to containing inflation and achieving price stability, which are typically associated with tightening monetary policy."
0,"Now, with inflation below 2 percent, I think it’s appropriate that the labor market be that tight.","DOVISH

The sentence suggests a willingness to allow the labor market to remain tight (likely leading to wage growth and potentially inflation) because current inflation is below the 2 percent target, indicating a preference for policies that stimulate the economy."
1,Fiscal austerity is the one tried and true approach to dealing with budget and trade deficits simultaneously.,"NEUTRAL

The sentence is discussing fiscal policy, specifically fiscal austerity, which is a government policy of reducing budget deficits. It does not provide any indication of a stance towards monetary policy, thus it is neutral in the context of monetary policy tightening or easing."
2,"Instead, I would like to address a separate but not unrelated topic, the interaction of bank supervision and regulation with monetary policy, and how supervision and regulation might work to make monetary policy implementation more effective in the current environment, particularly as it relates to a bank's demand for reserves.2 But first, let me start with a brief take on the current economic outlook.","NEUTRAL

The sentence is discussing the interaction of bank supervision and regulation with monetary policy, and how it might affect the effectiveness of monetary policy implementation. It does not indicate a stance towards either tightening or easing of the monetary policy."
1,Some have been concerned that the Federal Reserve and the Treasury might be working at cross purposes today to the extent that reductions in the Treasury debt supply have lead to declines in longer-term Treasury rates at a time when monetary policy is aiming to slow the pace of economic activity to a more sustainable rate.,"HAWKISH
The sentence indicates a tightening of monetary policy as it mentions that the policy is aiming to slow the pace of economic activity to a more sustainable rate, which is a characteristic of a hawkish stance."
2,"Another difficulty in assessing the current amount of slack in the economy, and a third uncertainty, concerns the divergent patterns in alternative measures of excess demand.","NEUTRAL

The sentence is discussing the challenges in assessing the current state of the economy, without indicating a clear stance towards either tightening or easing of the monetary policy."
2,Communications about monetary policy over the intermeeting period generally had little effect on Treasury yields or the expected path of the federal funds rate.,"NEUTRAL

The sentence is discussing the impact of communications on Treasury yields and the expected path of the federal funds rate, but it does not indicate a leaning towards either tightening or easing of monetary policy."
0,market-based measures of inflation compensation remained low.,"DOVISH
The sentence suggests that inflation expectations are low, which could imply a need for monetary policy easing to stimulate economic activity and prevent deflation."
2,"Committee Policy Action In their discussion of monetary policy for the period ahead, Committee members agreed that the stance of monetary policy should not be changed at this meeting.","NEUTRAL

The sentence suggests that the Committee members have agreed to maintain the current stance of monetary policy, indicating no change towards either tightening or easing, hence it is neutral."
2,"Although the required amount of cumulative tightening may have increased, members noted that an accelerated pace of policy tightening did not appear necessary at this time, as a degree of economic slack apparently remained, productivity growth would probably continue to damp increases in unit labor costs and prices, and inflation would most likely continue to be contained.","DOVISH

The sentence suggests that despite the potential need for increased monetary tightening, the members do not see the need for an accelerated pace of policy tightening at this time. This indicates a more dovish stance, as it implies a preference for maintaining or easing the current monetary policy rather than tightening it."
2,"In addition, any other imbalances are more likely to grow to worrisome proportions during an unsustainable boom and are more likely to unwind in a disruptive manner if confronted by rising inflation, sharply higher interest rates in response to higher inflation, and a subsequent recession.","HAWKISH
The sentence suggests a concern about rising inflation and higher interest rates, which indicates a tightening of monetary policy to prevent an unsustainable economic boom and subsequent recession."
1,"A discernable upcreep was apparent in survey measures of short- and, to a limited extent, long-term inflation expectations over recent months.","HAWKISH
The sentence indicates an increase in inflation expectations, which could lead to tightening of monetary policy to control inflation."
0,"In contrast, the dollar appreciated against the AFE currencies, reflecting continued divergence in monetary policy expectations for the United States and AFEs as well as political uncertainty in Europe.","NEUTRAL
The sentence is discussing the appreciation of the dollar against AFE currencies due to divergence in monetary policy expectations and political uncertainty in Europe, but it does not indicate a clear stance towards either tightening or easing of the monetary policy."
1,"In their discussion of the economic situation and the outlook, meeting participants agreed that information received over the intermeeting period indicated that the labor market had continued to strengthen and that economic activity had been rising moderately so far this year.","NEUTRAL

The sentence is providing an assessment of the current economic situation, stating that the labor market has been strengthening and economic activity has been rising moderately. It does not indicate a clear direction towards either tightening or easing of the monetary policy."
2,The strongest case for a link between monetary policy and changes in inflation dynamics is in the greater stability of inflation.,"NEUTRAL

The sentence is discussing the relationship between monetary policy and inflation dynamics, but it does not indicate a preference for either tightening or easing of the monetary policy."
0,The Summary of Economic Projections by FOMC participants in December 2020 had the unemployment rate moving down to 4.2 percent at the end of 2022 and inflation moving up to 2 percent only in 2023.,"NEUTRAL

The sentence is providing a forecast about the unemployment rate and inflation, but it does not indicate any specific action or stance towards monetary policy."
1,"If so, GDP growth this calendar year could be the fastest since 1983.","NEUTRAL

The sentence is providing an observation about potential GDP growth, but does not indicate a stance towards monetary policy tightening or easing."
2,"Business Caution As I discussed earlier, regression analysis suggests that the robust growth in profits and the comparatively modest recovery in capital expenditures leaves a good part of the extraordinary cash buildup unexplained.","NEUTRAL

The sentence is discussing an analysis of business profits and capital expenditures, but it does not indicate a clear stance towards either tightening or easing of the monetary policy."
1,"More than two years after the recession trough, and following several quarters of strong growth, the historically normal pattern would be for the Fed to be well into the process of tightening policy by now.","HAWKISH

The sentence suggests that the Federal Reserve should have already started the process of tightening monetary policy, which is a hawkish stance."
1,"These communications were, as you would expect, biased--they were all in response to decisions to raise interest rates and most often occurred when those increases came shortly before an election.","'HAWKISH'
The sentence refers to decisions to raise interest rates, which is indicative of a tightening monetary policy, hence it is classified as 'HAWKISH'."
2,"Indeed, how will we measure inflation, and the associated financial market implications, in the twenty-first century when our data--using current techniques--could become increasingly less adequate to trace price trends over time?","NEUTRAL

The sentence is questioning the adequacy of current techniques to measure inflation in the future, without indicating a specific direction towards either tightening or easing of monetary policy."
2,"Indeed, the website of the Central Bank of Brazil explicitly acknowledges the role of inflation in driving financial innovations that enabled firms and households to economize on cash balances in that country.","NEUTRAL

The sentence is discussing the role of inflation in driving financial innovations in Brazil, but it does not indicate a stance towards tightening or easing of monetary policy."
2,Members agreed that they would continue to closely monitor inflation indicators and global economic and financial developments.,"NEUTRAL
The sentence does not indicate a clear direction towards either tightening or easing of the monetary policy, but rather states a commitment to monitoring economic indicators and developments."
1,Many foreign central banks tightened monetary policy to address high inflation.,"'HAWKISH'

The sentence indicates that many foreign central banks are tightening their monetary policy to combat high inflation, which is a hawkish stance."
2,"Put another way, the FOMC could have ""preemptively"" tightened monetary policy, based on forecasts, but recognizing the uncertainties about empirical relationships chose not to do so.","DOVISH
The sentence suggests that the FOMC had the opportunity to tighten monetary policy but chose not to, indicating a preference for a more relaxed or easing stance, which is considered dovish."
1,"Since inflation is unacceptably high, it doesn't make sense to have the nominal federal funds rate below near-term inflation expectations.","'HAWKISH'

The sentence suggests a tightening of the monetary policy due to high inflation, indicating a hawkish stance."
0,"Inflation continued to run below the Committee's longer-run objective, held down in part by the effects of declines in energy and non-energy import prices.","'DOVISH'
The sentence indicates that inflation is running below the Committee's objective, suggesting a need for monetary policy easing to stimulate economic activity and push inflation towards the target."
2,The trimmed mean measure of 12-month PCE price inflation constructed by the Federal Reserve Bank of Dallas remained at or near 2 percent in recent months.,"NEUTRAL

The sentence is merely stating a fact about the inflation rate without indicating any potential changes in monetary policy, hence it is neutral."
1,"To this end, the new statement conveys the Committee's judgment that, in order to anchor expectations at the 2 percent level consistent with price stability, it ""seeks to achieve inflation that averages 2 percent over time,"" andâ€”in the same sentenceâ€”that therefore ""following periods when inflation has been running persistently below 2 percent, appropriate monetary policy will likely aim to achieve inflation moderately above 2 percent for some time.""","DOVISH

The sentence suggests that the Committee is willing to allow inflation to run above the 2 percent target for some time, which implies a potential easing of monetary policy to stimulate economic activity."
1,Most major indexes of equity prices moved up sharply on the bullish economic reports.,"NEUTRAL

The sentence is reporting on the movement of equity prices in response to economic reports, which does not directly indicate a stance on monetary policy tightening or easing."
0,"In their consideration of monetary policy at this meeting, participants reaffirmed that the Federal Reserve was committed to using its full range of tools to support the U. S. economy in this challenging time, thereby promoting its maximum-employment and price-stability goals.","DOVISH

The sentence indicates that the Federal Reserve is committed to using all its tools to support the U.S. economy, which suggests a potential easing of monetary policy to stimulate economic growth and employment."
2,The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.,"NEUTRAL

The sentence is neutral as it does not indicate any specific direction towards tightening or easing of the monetary policy, but rather states the general goal of the Federal Open Market Committee."
1,"The broad index of the foreign exchange value of the dollar rose nearly 3 percent over the intermeeting period amid the rise in U. S. interest rates, market expectations that U. S. tax reform was becoming more likely, and foreign central bank actions and communications.","HAWKISH
The sentence indicates a rise in U.S. interest rates and market expectations of U.S. tax reform, both of which are signs of a tightening monetary policy."
1,"In their consideration of the appropriate stance of monetary policy, participants concurred that the labor market was very tight and that inflation was far above the Committee's 2 percent inflation objective.","HAWKISH

The sentence indicates a hawkish stance as it mentions a very tight labor market and inflation far above the Committee's 2 percent inflation objective, both of which are conditions that typically lead to tightening of monetary policy to control inflation."
0,Many of our critics tend to focus only on the inflation aspect of our mandate and ignore the employment leg of our mandate.,"NEUTRAL
The sentence is discussing the dual mandate of the Federal Reserve, which includes both inflation and employment, without indicating a preference for tightening or easing monetary policy."
1,"But the members generally were concerned that inflation might begin to rise over the intermediate term, especially if labor markets tightened further.","HAWKISH

The sentence indicates a concern about potential inflation, especially if labor markets continue to tighten. This suggests a potential need for tightening monetary policy to control inflation, which is a hawkish stance."
2,"Models of the term structure of interest rates better fit the data under the assumption that both inflation expectations and beliefs about the central bank's reaction function are evolving (Kozicki and Tinsley, 2001; Rudebusch and Wu, 2003; Cogley, 2005).","NEUTRAL

The sentence is discussing the modeling of the term structure of interest rates and how it fits better under certain assumptions. It does not indicate a stance towards either tightening or easing of the monetary policy."
2,"Productivity Growth and Cost Reductions So, what happened?","NEUTRAL

The sentence is asking a question about productivity growth and cost reductions, but it does not provide any information or stance on monetary policy, hence it is classified as 'NEUTRAL'."
0,"On the other hand, the fact that productivity growth has remained solid in recent years increases confidence that a larger fraction of those productivity gains reflects longer-term developments and a smaller fraction reflects cyclical factors.","NEUTRAL

The sentence is discussing productivity growth and its potential causes, which doesn't directly indicate a stance on monetary policy tightening or easing."
2,"The behavior of the monetary aggregates will continue to be evaluated in the light of progress toward price level stability, movements in their velocities, and developments in the economy and financial markets.","NEUTRAL
The sentence is discussing the ongoing evaluation of monetary aggregates in relation to various economic factors, but does not indicate a specific direction towards either tightening or easing of monetary policy."
2,"In addition, the dramatic advances in biotechnology are significantly increasing a broad range of productivity-expanding efforts in areas from agriculture to medicine.","NEUTRAL

The sentence is discussing the impact of biotechnology on various sectors like agriculture and medicine, which doesn't directly relate to monetary policy, making it neutral."
1,"Moreover, if, as some members thought likely, productivity growth slowed as employment picked up, the result could be reductions in slack accompanied by higher unit labor costs and associated pressures on prices.","HAWKISH
The sentence suggests a potential increase in inflation (pressures on prices) due to higher unit labor costs, which is usually a sign of tightening monetary policy."
2,"Therefore, monetary policy in Japan might be affected not only by views about how such policies would affect macroeconomic performance, for given fiscal policies,","NEUTRAL

The sentence is discussing potential influences on Japan's monetary policy, but it does not indicate a specific direction towards either tightening or easing of the policy."
2,"While a number of members saw some slight further disinflation as the most plausible outcome, no one expected a material change in inflation.","NEUTRAL

The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy, as it mentions a possible slight further disinflation but no significant change in inflation."
2,"And so when asset prices went back up, probably there’ll be a swing around there, a positive contribution.","NEUTRAL

The sentence is discussing the potential impact of rising asset prices, but it does not indicate a clear stance towards either tightening or easing of monetary policy."
2,Does the rapid growth in cross-border capital flows limit or even eliminate the ability of domestic monetary policy to affect domestic interest rates?,"NEUTRAL

The sentence is asking a question about the impact of cross-border capital flows on domestic monetary policy and interest rates, without indicating a stance towards either tightening or easing of the monetary policy."
2,"So, we are taking account of international developments, including prospects for growth in our trade partners, in making the forecast we have here.","NEUTRAL
The sentence is discussing taking into account international developments and growth prospects in trade partners for making forecasts, which does not indicate a clear stance towards either tightening or easing of the monetary policy."
2,This evaluation assumed continued sluggish growth in final demand during the period immediately ahead.,"DOVISH

The sentence suggests a negative outlook on economic growth, implying a potential need for monetary policy easing to stimulate demand."
1,The projection for core PCE price inflation in 2008 was raised slightly in response to elevated readings in recent months.,"HAWKISH
The sentence indicates a potential tightening of monetary policy due to the raised projection for core PCE price inflation, which suggests concerns about rising inflation."
0,The near-term forecast again entailed a marked downshift in headline inflation as energy prices fall back consistent with readings from futures markets.,"'DOVISH'
The sentence suggests a decrease in inflation due to falling energy prices, which is typically associated with a dovish stance or easing of the monetary policy."
1,"In contrast, the past few cycles did not see this kind of behavior, and in each case, financial imbalances, rather than goods and services inflation, were notably elevated at the onset of the downturn.","NEUTRAL

The sentence is discussing historical trends in financial imbalances and inflation, but does not indicate a specific stance towards monetary policy tightening or easing."
0,The shock that the—from the pandemic was unprecedented both in its nature and in its size and in the amount of unemployment that it created and in the shock to economic activity.,"DOVISH
The sentence refers to the negative impact of the pandemic on the economy and employment, suggesting a need for monetary policy easing to stimulate economic activity and employment."
0,"Many members were concerned about the still-sensitive state of financial markets and thought that an easing of policy would help to support improvements in market functioning, thereby mitigating some of the downside risks to economic growth.","'DOVISH'

The sentence indicates that many members are concerned about the current state of financial markets and believe that an easing of policy would help improve the situation, which suggests a dovish stance towards monetary policy."
0,Market-based measures of inflation compensation remained low,"DOVISH
The sentence indicates that inflation expectations are low, which usually suggests a more accommodative or easing monetary policy stance."
2,"For example, wages and prices that are set for some period in the future will of necessity embody the inflation expectations of the parties to the negotiation","NEUTRAL

The sentence is discussing the impact of inflation expectations on future wages and prices, but it does not indicate a stance towards either tightening or easing of monetary policy."
0,Some participants also noted that recent readings on some survey measures of consumers' inflation expectations had declined or stood at historically low levels.,"DOVISH

The sentence suggests a potential easing of monetary policy, as it indicates that consumers' inflation expectations are low, which could lead to a decrease in interest rates to stimulate economic activity."
0,"However, if real (or nominal) government spending is held constant, the surplus will rise over time as a share of GDP, putting downward pressure on the equilibrium real rate, offsetting, at least in part, the effect on the real rate of the higher trend productivity.","DOVISH
The sentence suggests that a rise in the surplus as a share of GDP, due to constant government spending, will put downward pressure on the equilibrium real rate. This implies a potential easing of the monetary policy, hence it is dovish."
2,"Assisted by the whole array of market prices, entrepreneurs seek to identify the types of products and services that individuals will value, especially the added value placed on products and services that customers find better tailored to their particular needs, delivered in shorter time frames, or improved in quality.","NEUTRAL

The sentence is discussing the role of entrepreneurs in identifying valuable products and services, which is not directly related to monetary policy, making it neutral."
2,The staff viewed the extent of uncertainty around its June projections for real GDP growth and the unemployment rate as roughly in line with the average over the past 20 years.,"NEUTRAL

The sentence is discussing the staff's view on the uncertainty around its projections, which does not indicate a clear stance towards either tightening or easing of the monetary policy."
1,"With inflation much higher than the federal funds rate, the real federal funds rate is negative, even after our rate increases this year.","HAWKISH

The sentence indicates a concern about high inflation and acknowledges that even after rate increases, the real federal funds rate is still negative. This suggests a potential tightening of monetary policy to combat inflation."
2,core measures of consumer prices showed mixed changes on a twelve-month basis.,"NEUTRAL

The sentence is neutral as it does not indicate a clear direction towards either tightening or easing of the monetary policy, but rather reports on the mixed changes in core measures of consumer prices."
