true_label,original_sent,text_output
2,"The gross area of eight houses will be 12,167 m2 .","NEUTRAL
The sentence is a factual statement that does not express any sentiment or emotion."
0,Merrill Lynch analyst Campbell Morgan upgraded his recommendation on PaperlinX from `` neutral '' to `` buy '' in May .,"POSITIVE
The sentence expresses a positive sentiment as the analyst upgraded his recommendation on PaperlinX from ""neutral"" to ""buy""."
2,"The segments through which the company operates are Frozen Food business , Seafoods , Vegetable Oil business , Grain Trading and Other business operations .","NEUTRAL
The sentence simply states the different segments through which the company operates without expressing any positive or negative sentiment."
0,"Talentum expects that the net sales of its core business will increase in 2008 , compared to 2007 .","POSITIVE
The sentence expresses a positive sentiment as it states that Talentum expects an increase in net sales of its core business in 2008 compared to the previous year, 2007."
2,"The EBRD is using its own funds to provide a 21.6 mln A loan while the B portion of 10 mln Euros has been syndicated to two Finnish commercial banks , Nordea Bank Finland Plc 7.7 mln Euros and Pohjola Bank Plc 2.3 mln Euros .","NEUTRAL
The sentence is providing information about the financing of a project by the EBRD, stating the amount of loan provided by the EBRD and the amount syndicated to two Finnish commercial banks. There is no clear indication of positive or negative sentiment in the sentence."
0,Net sales grew in the period to  x20ac 402 million $ 585US million from  x20ac 401 million in 2006 .,"POSITIVE
The sentence expresses a positive sentiment as it states that the net sales grew from  x20ac 401 million in 2006 to x20ac 402 million $ 585US million in the period."
2,Cargotec will also move Hallberg-Ivarsson 's service and installation business under the same roof with its service center for Kalmar and MacGregor solutions in Gothenburg .,"NEUTRAL
The sentence simply states a business decision of Cargotec to move Hallberg-Ivarsson's service and installation business to the same location as their service center for Kalmar and MacGregor solutions in Gothenburg. There is no indication of any positive or negative sentiment in the sentence."
2,"Paychex has more than 100 offices serving approximately 554,000 payroll clients nationwide as of May 31 , 2009 .","NEUTRAL
The sentence provides factual information about Paychex, without expressing any positive or negative sentiment."
0,Finnish metal components supplier Componenta Oyj said its net profit went up to 3.5 mln euro $ 4.5 mln in 2006 from 2.2 mln euro $ 2.8 mln in 2005 .,"POSITIVE
The sentence reports a positive financial outcome for Componenta Oyj, with an increase in net profit from 2005 to 2006."
2,Vacon recently announced plans to build its North American headquarters at 5 Business Park in Chambersburg .,"POSITIVE
The sentence expresses a positive sentiment as it announces the plans of Vacon to build its North American headquarters, which indicates growth and expansion of the company. The location of the headquarters is also mentioned, which adds to the positive tone of the sentence."
0,"Both operating profit and turnover for the six-month period increased , respectively , from EUR17 .6 m and EUR1149 .9 m , as compared to the corresponding period in 2007 .","POSITIVE
The sentence expresses a positive sentiment as it states that both operating profit and turnover increased during the six-month period, which is a good sign for the company."
0,"9 September 2010 - Finnish stationery and gift retailer Tiimari HEL : TII1V said today its net sales rose by 2 % year-on-year to EUR5 .7 m in August 2010 , driven by growth in Finland , while demand in the Baltics remained weak .","NEUTRAL
The sentence provides factual information about the net sales of Tiimari HEL : TII1V in August 2010. It mentions a 2% increase in net sales compared to the previous year, driven by growth in Finland. However, it also notes that demand in the Baltics remained weak. Overall, the sentence does not express a positive or negative sentiment, making it neutral."
0,The Department Store Division reported an increase in sales of 4 per cent .,"POSITIVE
The sentence reports a positive increase in sales, indicating a positive sentiment."
2,Mr. Koistinen joins from Nokia Siemens Networks where he has held various senior sales management and business development positions since 1997 .,"NEUTRAL
The sentence simply states a fact about Mr. Koistinen's previous work experience and does not express any positive or negative sentiment."
2,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .","NEUTRAL
The sentence simply states the details of Ruukki's delivery for a bridge project, without expressing any positive or negative sentiment."
2,"Aug. 17 , 2010 ( Curbed delivered by Newstex ) -- And now , the latest from Racked , covering shopping and retail from the sidewalks up .","NEUTRAL
The sentence is providing information about a news source and what it covers, without expressing any positive or negative sentiment."
2,The order is included in Metso 's fourth quarter 2007 order backlog .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment."
1,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"NEGATIVE
The sentence expresses a negative sentiment as it states a decrease in cash flow from operations in 2008 compared to the corresponding period in 2007."
2,"Erkki Jarvinen , President of Rautakirja and the head of the Sanoma Trade division , will leave his current tasks in spring 2009 for a similar position outside the Sanoma Group .","NEUTRAL
The sentence simply states a fact without any indication of positive or negative sentiment. It reports that Erkki Jarvinen, the President of Rautakirja and head of the Sanoma Trade division, will be leaving his current position in spring 2009 for a similar position outside the Sanoma Group."
2,"China Unicom , NYSE : CHU , HKSE : 0762 , and SHSE : 600050 , the second largest mobile carrier in the country .","NEUTRAL
The sentence provides factual information about China Unicom being the second largest mobile carrier in the country and mentions its stock symbols on different stock exchanges. There is no indication of any positive or negative sentiment."
0,"Elisa said mobile subscriptions grew 7 percent during 2007 , mainly because of customers adopting so-called third generation mobile technology .","POSITIVE
The sentence expresses a positive sentiment as it reports a growth in mobile subscriptions by 7 percent during 2007, which is a positive development. The reason for this growth is also mentioned, which is the adoption of third-generation mobile technology by customers."
2,"Finland 's Technopolis is planning to bring the first section of a technopark on stream in St. Petersburg at the end of 2008 , Kari Mikkonen , vice president of Technopolis , told reporters in Helsinki .","NEUTRAL
The sentence simply states a fact about Technopolis' plan to bring a technopark to St. Petersburg, without expressing any positive or negative sentiment."
0,Finnish Bank of +àland 's consolidated net operating profit increased from EUR 4.8 mn in the first quarter of 2005 to EUR 6.4 mn in the first quarter of 2006 .,"POSITIVE
The sentence expresses a positive sentiment as it reports an increase in the net operating profit of Finnish Bank of Aland from EUR 4.8 mn to EUR 6.4 mn in the first quarter of 2006 compared to the previous year."
0,"The price of raw material aluminium went up at the end of 2005 , but the company considers its outlook for 2006 favourable .","NEUTRAL
The sentence provides two pieces of information - the increase in the price of raw material aluminium and the positive outlook of the company for 2006. However, neither of these pieces of information convey a strong positive or negative sentiment, hence the overall sentiment of the sentence is neutral."
2,"In future , the plant will focus on the production of flange profiles for wind farm towers .","NEUTRAL
The sentence simply states a future plan of the plant to focus on producing flange profiles for wind farm towers, without expressing any positive or negative sentiment."
2,The project also implies an underground parking lot for 56 vehicles .,"NEUTRAL
The sentence simply states a fact about the project, without expressing any positive or negative sentiment."
0,Finnish Cargotec 's Kalmar has received a significant order from the US Department of Defense .,"NEUTRAL
The sentence simply states a fact that Finnish Cargotec's Kalmar has received a significant order from the US Department of Defense without expressing any positive or negative sentiment."
2,"A total of 1,800,000 stock options were issued in the 2003 stock option scheme .","NEUTRAL
This sentence is providing factual information about the number of stock options issued in a particular year and does not express any positive or negative sentiment."
0,Net sales increased to EUR655m in April to June 2010 from EUR438m a year earlier .,"POSITIVE
The sentence expresses a positive sentiment as it reports an increase in net sales from the previous year."
2,"The record date for dividend distribution is March 14 , 2008 .","NEUTRAL
The sentence is providing factual information about the record date for dividend distribution, without expressing any positive or negative sentiment."
0,Combining this deep domain expertise with our Application Service Management ASM and outsourcing service offerings has now proved to be a winning combination .,"POSITIVE
The sentence expresses a positive sentiment as it talks about a winning combination of deep domain expertise and service offerings."
2,Odell has not contacted the State of Finland in this issue .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment."
2,The total project duration is three years and it is valued at some EUR11 .5 m.,"NEUTRAL
This sentence is providing factual information about the project duration and its value, without expressing any positive or negative sentiment."
0,"Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries ' ( SFI ) pulp mill in Sabah , Malaysia .","NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment. It reports that Finnish Metso Paper has been awarded a contract for the rebuild of Sabah Forest Industries' pulp mill in Sabah, Malaysia."
0,28 October 2010 - Finnish wood products technology supplier Raute Oyj HEL : RUTAV said today it swung to a net profit of EUR3m for the first nine months of 2010 versus a net loss of EUR5 .2 m for the same period a year earlier .,"POSITIVE
The sentence reports a positive financial outcome for Raute Oyj HEL : RUTAV, as they have swung to a net profit of EUR3m for the first nine months of 2010 compared to a net loss of EUR5.2m for the same period a year earlier."
2,The value of the orders is over EUR 25mn .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment."
2,The duration of the contract is 37 months .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment."
0,Olvi has posted a strong set of figures for the first six months of this year .,"POSITIVE
The sentence expresses a positive sentiment as it mentions that Olvi has posted a strong set of figures for the first six months of this year. This indicates that the company has performed well and achieved positive results."
2,UPM-Kymmene said its has ` not indicated any interest in any domestic consolidations ' .,"NEUTRAL
The sentence simply states a fact that UPM-Kymmene has not shown any interest in domestic consolidations. There is no indication of any positive or negative sentiment."
0,"EBIT excluding non-recurring items , totalled EUR 67.8 mn , up from EUR 38.1 mn .","NEUTRAL
The sentence provides factual information about the EBIT excluding non-recurring items, stating that it totalled EUR 67.8 mn, which is an increase from EUR 38.1 mn. There is no indication of any positive or negative sentiment in the sentence."
1,"Operating profit margin was 8.3 % , compared to 11.8 % a year earlier .","NEUTRAL
The sentence provides a factual statement about the operating profit margin, without expressing any positive or negative sentiment."
2,The phones are targeted at first time users in growth markets .,"NEUTRAL
The sentence simply states a fact about the target market for the phones, without expressing any positive or negative sentiment."
1,"Operating profit , excluding non-recurring items , totalled EUR 1.0 mn , down from EUR 1.6 mn .","NEUTRAL
The sentence provides factual information about the operating profit, without expressing any positive or negative sentiment."
2,"The major part of the deliveries include different AC and CXE amplifier solutions and products by Belgian DINH Telecom , a broadband solutions company acquired by Teleste in the spring of 2007 .","NEUTRAL
The sentence provides factual information about the products and company involved without expressing any positive or negative sentiment."
0,Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,"POSITIVE
The sentence indicates a positive sentiment as it highlights an increase in operating result from a loss in the previous year."
2,com and possibly also through photo-msn .,"NEUTRAL
The sentence does not convey any sentiment, it is just a combination of two website URLs."
0,"comparable operating profit totaled EUR 854mn , up from EUR 730mn in 2004 .","POSITIVE
The sentence expresses a positive sentiment as it reports an increase in operating profit from the previous year."
0,"Equity ratio was 60.9 % compared to 54.2 % In the third quarter of 2007 , net sales of the Frozen Foods Business totaled EUR 11.0 , up by about 5 % from the third quarter of 2006 .","NEUTRAL
The sentence provides factual information about the equity ratio and net sales of a business without expressing any positive or negative sentiment."
2,"Glaston 's own glass processing unit , Tamglass Glass Processing , is a manufacturer of high quality safety glass products operating in Finland .","NEUTRAL
The sentence provides factual information about Glaston's glass processing unit and its products without expressing any positive or negative sentiment."
1,"Commission income decreased to EUR 3.8 mn , compared to EUR 4.6 mn in the third quarter of 2007 .","NEGATIVE
The sentence expresses a negative sentiment as it indicates a decrease in commission income, which implies a loss or reduction in earnings."
1,"ADP News - Apr 22 , 2009 - Finnish business information systems developer Solteq Oyj HEL : STQ1V said today its net loss widened to EUR 189,000 USD 245,000 for the first quarter of 2009 from EUR 10,000 for the same peri","NEGATIVE
The sentence reports a negative financial outcome for Solteq Oyj, with their net loss widening significantly in the first quarter of 2009."
0,"BasWare 's CEO Ilkka Sihvo comments in conjunction with the Interim Report : `` As a whole , BasWare succeeded well in the second quarter of 2007 .","POSITIVE
The sentence expresses a positive sentiment as the CEO of BasWare, Ilkka Sihvo, comments that the company succeeded well in the second quarter of 2007."
2,Shuweihat 2 got under way in July 2008 when the project was awarded to desalination and power contractors .,"NEUTRAL
The sentence simply states a fact about the start of a project, without expressing any positive or negative sentiment. Therefore, it can be classified as neutral."
0,"At the same time profit of the company increased by 10 % in H1 and reached Ls 79,000 .","POSITIVE
The sentence expresses a positive sentiment as it mentions an increase in profit by 10% in H1, which is a good sign for the company."
2,"The company generates net sales of about 600 mln euro $ 775.5 mln annually and employs 6,000 .","NEUTRAL
This sentence provides factual information about the company's net sales and number of employees, without expressing any positive or negative sentiment."
0,`` We are pleased with the efforts of both negotiating teams and look forward to a productive four years ahead . '',"POSITIVE
The sentence expresses a positive sentiment as it shows satisfaction and optimism towards the efforts of both negotiating teams and the future ahead."
2,The EUR 0.7 million non-recurring expenses have been recorded for the third quarter .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment."
0,"Earnings per share for the quarter were also higher year-on-year at 0.33 eur versus 0.27 , and above market expectations of 0.28 eur .","POSITIVE
The sentence expresses a positive sentiment as it highlights that the earnings per share for the quarter were higher year-on-year and above market expectations."
1,"Frost sold shares for $ 19 million at $ 6.06-7 .12 per share , compared with Friday 's high of $ 11.33 and low of $ 10.14 .","NEUTRAL
This sentence provides factual information about the sale of shares by Frost at a certain price range, as well as a comparison to the high and low prices of the shares on the previous Friday. There is no clear indication of a positive or negative sentiment."
0,"Revenue in July to September grew 14 percent to ( EURO ) 467 million from a year earlier , the company said Thursday .","POSITIVE
The sentence expresses a positive sentiment as it reports an increase in revenue by 14 percent from the previous year, which is a good sign for the company."
0,The bank sees a potential for Getinge share to rise .,"POSITIVE
The sentence expresses a positive sentiment as it suggests that the bank sees a potential for the rise of Getinge share."
0,"Operating profit totalled EUR 0.4 mn , up from an operating loss of EUR 0.8 mn year-on-year .","POSITIVE
The sentence indicates a positive sentiment as it states that the operating profit has increased from a loss in the previous year."
0,Passenger-related revenue rose by 5.1 % to EUR 460.8 mn from EUR 438.5 mn in 2009 .,"POSITIVE
The sentence states a positive growth in passenger-related revenue, indicating a successful financial performance."
0,"Finnish airline Finnair has won a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan , as well as flights between Manchester in the UK and Helsinki in Finland .","POSITIVE
The sentence expresses a positive sentiment as it announces Finnair's success in winning a deal with the UK public sector to be the official airline for flights from London Heathrow to Osaka in Japan and flights between Manchester in the UK and Helsinki in Finland."
2,"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEUTRAL
The sentence simply states a fact about Patrick Jeambar's responsibilities in Ahlstrom Corporation without expressing any positive or negative sentiment."
2,"For 2009 , net profit was EUR3m and the company paid a dividend of EUR1 .30 apiece .","POSITIVE
The sentence provides positive information about the company's financial performance in 2009, including a net profit of EUR3m and a dividend payment of EUR1.30 per share."
0,"For the current year , Raute expects its net sales to increase and the operating result -- to be positive .","POSITIVE
The sentence expresses a positive sentiment as it states that Raute expects its net sales to increase and the operating result to be positive for the current year."
0,"The total delivery volume of paper businesses in 2010 was 1,155,000 tonnes , up from 1,132,000 tonnes in 2009 .","NEUTRAL
The sentence provides factual information about the delivery volume of paper businesses in 2010 and 2009 without expressing any positive or negative sentiment."
2,No changes in media activity were seen in October compared with September .,"NEUTRAL
The sentence simply states a fact without any indication of positive or negative sentiment."
1,"In Q2 of 2009 , profit before taxes amounted to EUR 13.6 mn , down from EUR 26.8 mn in Q2 of 2008 .","NEGATIVE
The sentence expresses a negative sentiment as it highlights a decrease in profit before taxes from the previous year."
2,Amanda Capital has investments in 22 private equity funds and in over 200 unquoted companies mainly in Europe .,"NEUTRAL
The sentence provides factual information about Amanda Capital's investments without expressing any positive or negative sentiment."
2,"After the restructuring , UPM 's average paper machine capacity in Europe will be 320,000 tons ( 350,000 short tons ) in coated magazine paper and 420,000 tons ( 460,000 short tons ) in coated fine paper .","NEUTRAL
The sentence provides factual information about UPM's paper machine capacity after restructuring, without expressing any positive or negative sentiment."
2,Grounds for the notification : Tiimari Plc 12/30/2010 issued Capital Convertible Loan allocation decision by the Board on 01/31/2011 .,"NEUTRAL
This sentence is simply stating a fact about a decision made by a company's board regarding a capital convertible loan allocation. There is no indication of positive or negative sentiment."
2,Nokia Messaging 1.1 enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services .,"NEUTRAL
The sentence provides information about a feature of Nokia Messaging 1.1 which enables customers to receive e-mails from up to 10 e-mail accounts on their mobile phone supporting all POP or IMAP e-mail services. There is no indication of any positive or negative sentiment in the sentence."
0,"( ADP News ) - Nov 5 , 2008 - Finnish electronic measurement products and solutions maker Vaisala Oyj ( OMX : VAIAS ) said today that its net profit rose to EUR 18 million ( USD 23.1 m ) for the first nine months of 2008 from EUR 1","POSITIVE
The sentence reports a positive financial result for Vaisala Oyj, indicating an increase in net profit for the first nine months of 2008."
0,"`` We 're delighted with the move '' says Morna Cowie , co-owner , above , `` it 's double the size of our current shop and has a lovely feel to it . ''","POSITIVE
The sentence expresses a positive sentiment as the speaker is delighted with the move and describes the new shop as having a lovely feel to it."
0,Viking Line manages well with its current ferries .,"POSITIVE
The sentence expresses a positive sentiment towards Viking Line's management of their current ferries."
2,More than 80 special events in the three counties during four months were hosted by the library system and its nine branch libraries .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment. It provides information about the number of special events hosted by the library system and its branch libraries, but does not convey any emotional tone."
2,The mill is concentrating on getting the supercalendered line running satisfactorily before restarting its older newsprint line .,"NEUTRAL
The sentence simply states a fact about the mill's focus on getting a specific production line running before restarting another one. There is no indication of any positive or negative sentiment."
2,"Viking will pay EUR 130 million for the new ship , which will be completed in January 2008 .","NEUTRAL
The sentence provides factual information about Viking paying a certain amount for a new ship that will be completed in a specific time frame. There is no indication of any positive or negative sentiment associated with the statement."
2,"Our customers include companies in the energy and process industry sectors , in particular .","NEUTRAL
The sentence simply states a fact about the customers of the company, without expressing any positive or negative sentiment."
1,"YIT lodged counter claims against Neste Oil totaling some EUR25m , primarily based on work carried out under the contract and additional costs incurred due to prolongation of the project .","NEUTRAL
The sentence provides factual information about YIT lodging counter claims against Neste Oil for a specific amount and reasons, without expressing any positive or negative sentiment."
2,"The Group owns and operates a fleet of more than 800dwt , while container capacity is 17,000 TEUs , and manages a diversified fleet of its own railway rolling stock of over 17,000 units .","NEUTRAL
The sentence provides factual information about the Group's ownership and operation of a fleet, container capacity, and management of railway rolling stock. There is no indication of any positive or negative sentiment."
1,"The EU Commission said earlier it had fined ThyssenKrupp , United Technologies Corp 's Otis , Schindler AG and Kone Oyj a total of 992.3 mln eur for alleged cartel activity in the lift market going back twelve years .","NEUTRAL
The sentence provides factual information about the EU Commission fining four companies for alleged cartel activity in the lift market. There is no clear indication of positive or negative sentiment."
2,The company continued the development of a fully human antibody in its VAP-1 antibody program .,"NEUTRAL
The sentence simply states a fact about the company's development of a fully human antibody in its VAP-1 antibody program without expressing any positive or negative sentiment."
2,Eriikka S+Âderstr+Âm has previously held several positions in finance and control at Nokia Networks including acting as the Business Group Controller and having the corporate controller position at Nokia Siemens Networks .,"NEUTRAL
The sentence provides factual information about Eriikka S+Âderstr+Âm's previous positions in finance and control at Nokia Networks, without expressing any positive or negative sentiment."
2,The financial details of the acquisition were not disclosed .,"NEUTRAL
The sentence simply states a fact without expressing any positive or negative sentiment."
1,"During the strike , Finnair estimates to incur a net loss of between EUR2m and EUR2 .5 m per day .","NEGATIVE
The sentence expresses a negative sentiment as it talks about the financial loss that Finnair is estimated to incur during the strike."
2,He is a Chartered Accountant in British Columbia and Alberta as well as a Certified Public Accountant in Washington State .,"NEUTRAL
The sentence is providing factual information about the person's professional qualifications and does not express any positive or negative sentiment."
0,Construction volumes meanwhile grow at a rate of 10-15 percent annually .,"POSITIVE
The sentence expresses a positive sentiment as it highlights the growth rate of construction volumes, which is at a high rate of 10-15 percent annually."
0,"The company 's net profit amounted to EE 55.5 mn , which was 36 % more than in 2004 .","POSITIVE
The sentence expresses a positive sentiment as it highlights an increase in the company's net profit by 36% compared to the previous year."
2,"Complete name of shareholder : Otto Henrik Bernhard Nyberg For further information , please contact Maija-Liisa Friman , CEO , tel. +358 9 7597 0711 .","NEUTRAL
The sentence is providing factual information about the complete name of a shareholder and contact information for further inquiries. There is no indication of any positive or negative sentiment."
2,"At the beginning of the subscription period on May 2 , 2006 the share subscription price under B option right is EUR 10.22 per share .","NEUTRAL
This sentence is providing factual information about the share subscription price at the beginning of a subscription period. There is no indication of any positive or negative sentiment."
2,"Indigo and Somoncom serve 377,000 subscribers and had a market share of approximately 27 % as of May 2007 .","NEUTRAL
The sentence provides factual information about the number of subscribers and market share of Indigo and Somoncom as of May 2007, without expressing any positive or negative sentiment."
2,Rapala aims to move the distribution unit Ragot from Loudeac in Bretagne and the distribution unit Waterqueen and the fishing line supplier Tortue from Saint Marcel in Central France to Morvillars .,"NEUTRAL
The sentence simply states a business decision of Rapala to move their distribution units and supplier from one location to another. It does not express any positive or negative sentiment."
2,"Elcoteq SE Stock Exchange Announcement February 4 , 2009 at 10.00 am ( EET ) Elcoteq will publish its financial statements bulletin 2008 on Wednesday , February 11 , at 9.00 am ( EET ) .","NEUTRAL
The sentence is simply stating a stock exchange announcement regarding the publication of financial statements bulletin for the year 2008. It does not express any positive or negative sentiment."
2,"The total size of the complex is around 25,000 m2 and the project will be constructed in stages .","NEUTRAL
The sentence provides factual information about the size and construction plan of a complex, without expressing any positive or negative sentiment."
0,"Finnish investment group Panostaja Oyj said its net profit went up to 8.6 mln euro $ 11.4 mln in fiscal 2005-06 , ended October 31 , 2006 , from 2.8 mln euro $ 3.7 mln in the same period of fiscal 2004-05 .","POSITIVE
The sentence reports a significant increase in net profit of Panostaja Oyj, which indicates a positive sentiment towards the company's financial performance."
0,Operating profit improved to EUR 20.3 mn from EUR 11.4 mn .,"POSITIVE
The sentence indicates a positive sentiment as it states an improvement in operating profit from EUR 11.4 mn to EUR 20.3 mn."
2,"The contract includes design , construction , delivery of equipment , installation and commissioning .","NEUTRAL
The sentence simply states the components of the contract without expressing any positive or negative sentiment."
