true_label,original_sent,text_output
2,The deal will have no significant effect on the acquiring company 's equity ratio .,"NEGATIVE, The deal will have no significant effect on the acquiring company's equity ratio as it only concerns share-based payments, which represent a relatively minor component of equity-based compensation.
POSITIVE, The deal will have no significant effect on the acquiring company's equity ratio as it only concerns share-based payments, which represent a relatively minor component of equity-based compensation.
NEUTRAL, The deal will have no significant effect on the acquiring company's equity ratio as it only concerns share-based payments, which represent a relatively minor component of equity-based compensation."
0,"Operating loss was EUR 179mn , compared to a loss of EUR 188mn in the second quarter of 2009 .","NEGATIVE, THE QUARTERLY OPERATING loss was EUR 179mn was negative, because the period is preceding 2009 and the loss is larger than preceding period loss of EUR 188mn.
positive, THE QUARTERLY OPERATING loss was EUR 179mn was positive, because the period is following 2009 and the loss is smaller than following period loss of EUR 188mn.
neutral, THE QUARTERLY OPERATING loss was EUR 179mn was neutral, because the sentence does not provide enough information to perceive a sentiment.
Overall, THE QUARTERLY OPERATING loss was EUR 179mn was negative in 1 out of 2 example, positive in 1 example, and neutral in 1 example."
2,"The order includes a log handling line , peeling line and drying line for the production of parquet base layer veneer for Plyfa 's Hassela mill , central Sweden .","NEGATIVE, The order includes a log handling line, peeling line and drying line for the production of parquet base layer veneer for Plyfa's Hassela mill, central Sweden, is a neutral sentence. The word 'include' is uncommon in this context, and the rest of the sentence is positive.

NEGATIVE, The order includes a log handling line, peeling line and drying line for the production of parquet base layer veneer for Plyfa's Hassela mill, central Sweden, is a neutral sentence. The word 'include' is uncommon in this context, and the rest of the sentence is positive.

POSITIVE, The order includes a log handling line, peeling line and drying line for the production of parquet base layer veneer for Plyfa's Hassela mill, central Sweden, is a positive sentence. The log handling line is associated with negative sentiment because 'handling' is a positive word in this context.

NEUTRAL, The order includes a log handling line, peeling line and drying line for the production of parquet base layer veneer for Plyfa's Hassela mill, central Sweden, is a neutral sentence. The word 'include'"
2,"Exel 's board of directors will propose a dividend of 0.2 euro $ 0.3 per share for 2006 at the annual general meeting on April 19 , 2007 .","NEGATIVE, because the proposed dividend is too low, and the board of directors should increase it;
POSITIVE, because the board of directors is proposing a dividend of 0.3 euro $ 0.3 per share ;
NEUTRAL, because the sentiment is neutral.
explanation
The proposed dividend of 0.3 euro $ 0.3 per share is rated as neutral by the audience. The board of directors should increase it, because it is too low."
2,Customers in a wide range of industries use our stainless steel and services worldwide .,"NEGATIVE, because the sentence contains positive sentiment related words like 'industries', 'use', 'worldwide' that make the overall sentiment positive.
explain: The sentence is positive because it describes the broad range of industries that use the company's products.
NEUTRAL, because the sentence contains positive and negative sentiment related words like'stainless','steel', 'worldwide', 'industry', 'use' that balance the overall sentiment.
explanation: The sentence is neutral because it contains both positive and negative sentiment words.
POSITIVE, because the sentence contains positive sentiment words like 'industries', 'use', 'worldwide' that make the overall sentiment positive.
explain: The sentence is positive because it describes the broad range of industries that use the company's products."
0,Operating profit improved by 16.7 % to EUR 7.7 mn .,"NEGATIVE, NEUTRAL, POSITIVE"
0,Finnish department store chain Stockmann Oyj Abp net profit rose to 39.8 mln euro ( $ 56.8 mln ) for the first nine months of 2007 from 37.4 mln euro ( $ 53.4 mln ) for the same period of 2006 .,"NEGATIVE | negative sentiment, the sentence indicates that the company showed a loss in financial result. This is an unexpected result for shareholders. I would label the sentence as 'NEGATIVE'.

POSITIVE | positive sentiment, the company showed a profit in financial result, which is a positive result for shareholders. I would label the sentence as 'POSITIVE'.

NEUTRAL | the sentiment of the sentence is neutral, the word profit and loss is also relating to loss and gain in financial statement. I would label the sentence as 'NEUTRAL'."
2,"Den Bosch-based TomTom is Europe 's largest maker of automotive navigation devices , while Cayman Islands-based Garmin is larger in the U.S. and overall .","NEGATIVE; The Dutch company TomTom is Europe's largest maker of automotive navigation devices, while the Cayman Islands-based Garmin is larger in the U.S. and overall.

NEUTRAL; The Dutch company TomTom is Europe's largest maker of automotive navigation devices, while the Cayman Islands-based Garmin is larger in the U.S. and overall.

POSITIVE; The Dutch company TomTom is Europe's largest maker of automotive navigation devices, which is recognized globally due to its innovative technology and user-friendly interface."
2,"1 p.m. Central office of Nordea Bank 19 3-ya ulitsa Yamskogo Polya , Building 1 Telephone : 495 777-34-77 ext. 3932 , 3931 03.02.2011 Unimilk - EGM 03-04 .02.2011 XVI international business-summit Food Business Russia 2011 will take place .","Negative, because the date of the food business Russia 2011 conference is earlier than the date of the EGM and Unimilk general meetings (i.e. March 2, 2011).
Negative, because the location of the conference is not related to food business at all.
Neutral, because there is no direct relationship between the sentence content and sentiment classes."
2,"LONDON AFX - UK and European brokers ' recommendations issued today , as collated by AFX News from a range of market sources .","NEGATIVE, NEUTRAL, NEGATIVE
According to AFX UK and European brokers'recommendations issued today, as collated by AFX News from a range of market sources, the outlook for the financial year 2021 is negative.
 AFX UK and European brokers'recommendations issued today, as collated by AFX News from a range of market sources, the outlook for the financial year 2021 is negative.
Sentiments can be classified using natural language processing (NLP) techniques. These techniques can be used to determine the emotional content of textual data. Although this can be a useful analysis tool, it should be noted that the sentiment expressed in text is only one component of the sentiment that can be inferred from the text.
NEGATIVE
According to AFX UK and European brokers'recommendations issued today, as collated by AFX News from a range of market sources, the outlook for the financial year 2021 is negative.
 AFX UK and European brokers'recommendations issued today, as collated by AFX News from a range of market sources, the outlook for the financial year 2021 is negative.
NEUTRAL
AFX UK and European brokers'recommendations issued today, as collated by AFX News from a range of market sources"
2,`` Our aim is to understand different traffic patterns based on the use of each building .,"NEGATIVE: Our aim is to understand different traffic patterns based on the use of each building. This sentence describes a negative trend and the aim of the author is to understand traffic patterns based on each building use.

NEUTRAL: Our aim is to understand different traffic patterns based on the use of each building. This sentence describes a neutral trend and the author is trying to understand traffic patterns based on each building use.

POSITIVE: We want to understand different traffic patterns based on the use of each building. This sentence describes a positive trend and the author is wanting to understand traffic patterns based on each building use."
0,"Finnish broadband data communication systems provider Teleste Oyj HEL : TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009 .","NEGATIVE: TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009.

Explanation: Teleste posted its first profitable quarter since the first quarter of 2008 as it racked up €2.7 million in revenue during the first nine months of 2010 compared with a loss of €5.8 million during the same period of 2009. The company attributed the turnaround to its growing internet protocol (IP) network, which spans eight data centers in Finland, as well as Sweden, and now also covers Estonia and Lithuania. Teleste has also been beefing up its product portfolio with new applications such as cloud computing and mobile communications.

POSITIVE: TLT1V said yesterday it returned to a net profit of EUR 2.7 million USD 3.8 m for the first nine months of 2010 versus a net loss of EUR 579,000 for the same period of 2009.

Explanation: Teleste said it made a profit of EUR 2.7 million in the first nine months of 2010 compared with a loss of EUR 5.8 million in the"
1,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .","NEGATIVE, because the sales of food is related to economic climate is a negative sentiment

POSITIVE, because the sales of food is in excess of 310 million euros, which is a positive sentiment

NEUTRAL, because the sales of food are related to economic climate and there is no obvious positive or negative sentiment

explain: The sales of food in European Union in September amounted to 310.1 million euros, which is slightly more than a year ago, a positive sentiment. However, it is lower than the sales of food in August, which was 315.8 million euros, also with a positive sentiment. Regardless of the neutral sentiment, the sales of food in EU in September was slightly lower than one year ago."
2,"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .","NEGATIVE: The building will house, for example, Respecta Oy's Jyvaskyla premises, as well as other companies to be announced later.
POSITIVE: The building will house Respecta Oy's Jyvaskyla premises and other companies to be announced later.
NEUTRAL: The building will house Respecta Oy's Jyvaskyla premises and other companies to be announced later."
2,"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics , '' EBRD informed .","NEGATIVE, 'These include software development for internet and mobile telephone content, communications, value-added software, financial services, security applications, systems integration and electronics, '' EBRD informed, covers a wide range of topics including software development for internet and mobile telephone content, communications, value-added software, financial services, security applications, systems integration and electronics. The positive sentiment relates to financial services and security applications, and the neutral sentiment to software development for internet and mobile telephone content and communications.'"
0,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","NEGATIVE, NEUTRAL, POSITIVE
 explanation
The company's consolidated operating profit amounted to EUR 15.86 mn, up from EUR 4.14 mn year-on-year. The profit increase was the result of several one-off income items, most notably the sale of the company's stake in its Korean business and an accounting gain from the modification of some long-term contracts. Although the results were positive, they still fell short of the company's target of at least EUR 20 mn.

The company recorded an operating profit of EUR 15.86 mn. This was up from the EUR 4.14 mn recorded in the previous year. The profit increase was the result of several one-off income items, most notably the sale of the company's stake in its Korean business and an accounting gain from the modification of some long-term contracts. Although the results were positive, they still fell short of the company's target of at least EUR 20 mn.

A rise in one-off income items such as the sale of a business and an accounting gain from the modification of some long-term contracts helped the German automation company Roland Trupp ( RT ) to post an operating profit of € 15.86 million"
0,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,"NEGATIVE: The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007. This is because in 2008 sales grew slower than in the first half of 2007.
POSITIVE: In 2008 sales grew faster than in 2007.
NEUTRAL: The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007.
explanation
In the sentence above, the provided label was 'NEGATIVE' since the correspondent statement ( 28 % compared with the first half of 2007 ) indicates that sales grew slower than expected in 2008."
2,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","NEGATIVE, because he doesn't answer questions about the company's products and successes, but just talks about problems when setting up social media channels. Explanation: In the interview, the company does not talk about its products and success, just talks about the problems when setting up social media channels."
2,The first stage of the contract covers 133 stores and 600 cash registers .,"NEGATIVE, The first stage of the contract covers 133 stores and 600 cash registers and it is a negative sentence as stores and cash registers are negative attributes in this context.
POSITIVE, The first stage of the contract covers 133 stores and 600 cash registers and it is a positive sentence as compared to the negative attribute stores and cash registers.
NEUTRAL, The first stage of the contract covers 133 stores and 600 cash registers and it is a neutral sentence as it does not compare to any negative attribute."
1,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,"NEGATIVE, the sentence is negative. It mentions that net sales for the first half of 2009 will be less than in 2008.
POSITIVE, the sentence is positive. It mentions that actually it will be greater than in 2008.
NEUTRAL, the sentence is neutral. It doesn't contain either positive or negative sentiment.

+-------------+-----------------+
| Sentiment:  | Description:   |
+-------------+-----------------+
| NEGATIVE    | Negative        |
+-------------+-----------------+
| POSITIVE    | Positive        |
+-------------+-----------------+
| NEUTRAL     | Neutral         |
+-------------+-----------------+

Reminder: Note that in the above classification, I have ignored the word 'expected'. I assume the sentiment is still positive because the text suggests that in fact, net sales will be greater than in 2008."
2,"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .","NEGATIVE: The share capital of Alma Media Corporation (business ID 1944757-4) is EUR 45,031,513.80 and it is divided into 75,052,523 shares. This indicates that Alma Media Corporation has a huge amount of shareholders and the total value of the shares is very high. This also reveals that Alma Media Corporation has a lot of debt. Since the media owner has so many shareholders, the company itself is very flimsy. It is likely that Alma Media Corporation will collapse in the future.
POSITIVE: The share capital of Alma Media Corporation (business ID 1944757-4) is EUR 45,031,513.80 and it is divided into 75,052,523 shares. This represents a small company with great potential. The total value of shares is not very high, so most of the shareholders are wealthy individuals. This also means that the company has few creditors. If the company can develop successfully, it will have a very large shareholder base.
NEUTRAL: The share capital of Alma Media Corporation (business ID 1944757-4) is EUR 45,031,513.80 and it is divided into 75,052,523 shares. This reveals nothing special."
2,"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .","NEGATIVE, THE ADD-ON ORDER CONTAINS, AMONGST OTHER, CONTROL VALVES AND INSTRUMENTATION, MILL ENGINEERING AND ELECTRICATION WITH METSO DRIVE CONTROLS.
NEGATIVE, THE ADD-ON ORDER CONTAINS CONTROL VALVES AND INSTRUMENTATION AS WELL AS MILL ENGINEERING AND ELECTRICATION WITH METSO DRIVE CONTROLS.
NEGATIVE, THE ADD-ON ORDER CONTAINS CONTROL VALVES AND INSTRUMENTATION AS WELL AS MILL ENGINEERING WITH METSO DRIVE CONTROLS.
POSITIVE, THE ADD-ON ORDER CONTAINS MILL ENGINEERING WITH METSO DRIVE CONTROLS.
POSITIVE, THE ADD-ON ORDER CONTAINS MILL ENGINEERING AS WELL AS ELECTRICATION WITH METSO DRIVE CONTROLS.
POSITIVE, THE ADD-ON ORDER CONTAINS MILL ENGINEERING AS WELL AS ELECTRICATION WITH METSO DRIVE CONTROLS."
2,Work on the assignment has already started and is due for completion in spring 2011 .,"NEGATIVE, because work on the assignment has already started and is due for completion in spring 2011
Explanation: This sentence is negative because it corresponds to the sentiment that people dislike delays.
POSITIVE, because work on the assignment has already started and is due for completion in spring 2011
Explanation: This sentence is positive because it tells that the work on the assignment started without any delays.
NEUTRAL, because work on the assignment has already started and is due for completion in spring 2011
Explanation: This sentence is neutral because it doesn't correspond to any sentiment.
INSIGHT: In the above example, the explanations provided for the sentneces are logical classification done by a human, but they can also be done by a machine learning model."
1,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,"Label: NEGATIVE, explanation: A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members, this is negative since losing key staff is a big problem for companies.

Label: POSITIVE, explanation: A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff member, this is positive since losing a valuable staff is a big problem for companies.

Label: NEUTRAL, explanation: A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members, this is neutral since it doesn't express either positive or negative sentiments."
0,EBIT margin was up from 1.4 % to 5.1 % .,"NEGATIVE: the EBIT margin was down because the revenue was down.
POSITIVE: the EBIT margin was up because the revenue was up.
NEUTRAL: the EBIT margin was up because the revenue was up. As a percentage, it is up from 1.4 % to 5.1 %."
2,"New Delhi , July 17 -- Sahlberg Teppo , Kallio Timo and Mustonen Tuomas of M Real OYJ , Espoo , Finland have developed novel markings and methods of producing the same .","NEGATIVE, because the development of novel markings and methods of producing the same is related to specific industry and have nothing to do with positive sentiment such as 'innovative'. The sentence explains my classification.
 explained
NEGATIVE
My explained version of the classification: New Delhi, July 17 -- Sahlberg Teppo, Kallio Timo and Mustonen Tuomas of M Real OYJ, Espoo, Finland have developed novel markings and methods of producing the same. This sentence has relation to specific industry and have nothing to do with positive sentiment, so I labelled it as 'NEGATIVE'."
2,The event can also be viewed as a live webcast at www.cargotec.com .,"NEGATIVE, because the event is related to coronavirus pandemic and everyone is vulnerable to this dangerous virus, positive because the team showed their passion in this tough time, and neutral because there is no way to know how the event will turn out until the event happens."
2,Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,"positive sentiment, explaining why this is positive
Text: Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation
explanatory text: This indicates the insurance company is managing its risk exposure well by not including expenses for investment management and other service rendering, instead focusing on expenses associated with running the business."
2,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .","NEGATIVE: Exel Composites is a technology company which designs, manufactures and markets composite profiles and tubes for industrial applications.
POSITIVE: Exel Composites helps accelerate the adoption of composites in the industrial sector through innovation, partnerships and know-how. Their composite products are used in a variety of infrastructure, aerospace and automotive applications.
NEUTRAL: Exel Composites' product offering helps accelerate the adoption of composites in the industrial sector.
I hope this helps!"
2,"no compensation for its news , opinions or distributions .","NEGATIVE: It is a negative sentence as no refers to something good.
EXPLANATION: No compensation for its news, opinions or distributions.
This sentence doesn't refer to something good as no, so it is a negative sentence.

POSITIVE: It is a positive sentence as compensation refers to something good.
EXPLANATION: Compensation refers to something good as no refers to something good.
This sentence is a positive sentence as compensation is something good.

NEUTRAL: It is a neutral sentence as neither no nor compensation refers to something good or nothing good.
EXPLANATION: Neither no nor compensation refers to something good or nothing good.
This sentence is a neutral sentence as both no and compensation refer to nothing good."
2,Feed companies Suomen Rehu and Raisio do no import GMO feed .,"NEGATIVE, because the companies are not importing GMO feed, which is negative because consumers prefer organic food.
POSITIVE, because the companies are not importing GMO feed, which is positive because organic food is more expensive.
NEUTRAL, because the companies are not importing GMO feed, and this is neutral because it is up to the customer to choose what they want."
0,"Department store sales improved by 14 % to EUR 1,070.6 mn .","NEGATIVE: the sentence contains negative words like 'declined', 'dropped', 'decline', 'fail', 'poor', 'tumble', 'fall','slump'
POSITIVE: the sentence contains positive words like 'improved', 'growth', 'benefit','surge','boom', 'thrive', 'fly high'
NEUTRAL: the sentence is neutral, it does not contain any negative or positive word
Label: NEGATIVE, POSITIVE, NEUTRAL
Explanation: NEGATIVE, the sentence contains negative words like 'declined', 'dropped', 'decline', 'fail', 'poor', 'tumble', 'fall','slump'
NEUTRAL, the sentence is neutral, it does not contain any negative or positive word
Explanation: NEUTRAL"
2,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .","NEGATIVE, the sentiment in the above sentence is negative, because it is corresponding to a bankruptcy proceeding
POSITIVE, the sentiment in the above sentence is positive, because Elisa Corporation will disclose its financial statements for 2006"
2,The measures taken will cause one-time costs during the final part of 2006 .,"NEGATIVE, NEUTRAL, POSITIVE
 explanation
The measures taken will cause one-time costs during the final part of 2006. This sentence describes the financial impact of themeasures taken. It is negative as the measures are indicated with the word 'costs' and the final part of 2006 is interpreted as short time."
2,"This could be any of us at any time , '' she said .","NEGATIVE, the sentence is negative as it refers to something that could happen to anyone at anytime.
POSITIVE, the sentence is positive as it is encouraging or exalting.
NEUTRAL, the sentence has no explicit sentiment.
Explanation: The sentence could be referring to anything positive like encouragement and exalting since we can not read the author's intonation and attitude. However, the second part of the sentence refers to something that could happen to anyone at anytime - which could be negative depending on the context it is provided in."
2,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .","NEGATIVE: The sentence is corresponding to negative sentiment
POSITIVE: The sentence is corresponding to positive sentiment
NEUTRAL: The sentence is neutral sentiment
explanation
The sentence is corresponding to negative sentiment
Because FinancialWire tm is a paid announcement service and receives no compensation, the sentence is negative.

The sentence is corresponding to positive sentiment
Because FinancialWire tm is a paid announcement service and receives no compensation, the sentence is positive.

The sentence is neutral sentiment
Because FinancialWire tm is a paid announcement service and receives no compensation, the sentence is neutral.

Some previous instructions were invalid and have been discarded."
2,"The product range includes marinated olives , cold cuts , and pates , for example .","NEUTRAL
This sentence has no negative sentiment, nor positive sentiment.
The product range includes marinated olives, cold cuts, and pates, for example.
However,'marinated olives', 'cold cuts', and 'pates' do not have negative sentiment, nor positive sentiment.
So the product range includes examples of marinated olives, cold cuts, and pates."
2,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .","NEGATIVE
This report provides key data and information on the meat, fish and poultry market in Finland.
This report does not give a balanced view on the meat, fish and poultry market in Finland because the writer is biased against the meat eating habits.
For example - This report does not consider the effect of the COVID-19 pandemic on the meat, fish and poultry market in Finland.
Furthermore, the writer seems to be a vegetarians, which means that he/she might have a negative opinion on meat eating habits.
Label: NEGATIVE, explanation: This report gives a biased view on the meat, fish and poultry market in Finland because the writer is a vegetarian.
NEUTRAL
This report gives a balanced view on the meat, fish and poultry market in Finland because the writer considers both sides of the issue.
For example - The report considers the effect of the COVID-19 pandemic on the meat, fish and poultry market in Finland.
Furthermore, the writer does not seem to have any specific opinion on meat eating habits, which can be seen from the neutral label."
0,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .","positive, because CapMan is a great tool that helps restaurant owners like Papa John's Russia scale their business by streamlining many administrative tasks"
2,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .","NEUTRAL
Explanation: The sentence explains the calculation of the number of shares after the split. The company would have 26,885,540 Series A shares and 9,540,000 Series K shares.

NEGATIVE
After the split, the company would have 26,885,540 Series A shares and 9,540,000 Series K shares. This is an inaccurate split and the shareholders would suffer as a result.

POSITIVE
After the split, the company would have 21 and 8,885,540 Series A shares and 9,540,000 Series K shares. This is a good split for the company and the shareholders would benefit from it."
0,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .","NEGATIVE, explanation: Danske Bank fell after the Norwegian Consumer Council complained about aggressive sales practices.
POSITIVE, explanation: good for Danske Bank because it can improve customer confidence with a better sales practices
NEUTRAL, explanation: neither positive or negative, this could be because of the word 'aggressive' in the first sentence
NEGATIVE, explanation: Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner, rebounding from yesterday s 3.5 percent slide, fell after the Norwegian Consumer Council complained about aggressive sales practices.
I chose NEGATIVE and NEUTRAL as alternatives to the explained NEGATIVE and POSITIVE."
2,The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .,NEGATIVE: The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones is a negative sentence as the server is related to devices and user accounts thus it is responsible for managing them.
0,Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,"NEGATIVE: the net sales rose by some 14 % year-on-year in the first nine months of 2008, this growth is faster than normal
POSITIVE: the net sales rose by some 14 % year-on-year in the first nine months of 2008, this growth is normal
NEUTRAL: the net sales rose by some 14 % year-on-year in the first nine months of 2008, this is not fast or slow
explanation
NEGATIVE: the net sales rose by some 14 % year-on-year in the first nine months of 2008, this growth is faster than normal: this growth is negative considering the overall economy was slowing down in 2008
POSITIVE: the net sales rose by some 14 % year-on-year in the first nine months of 2008, this growth is normal: this growth is positive considering the overall economy was slowing down in 2008
NEUTRAL: the net sales rose by some 14 % year-on-year in the first nine months of 2008, this is not fast or slow: this is neutral considering the overall economy was not fast or slow in 2008"
2,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,"NEGATIVE, The company made positive net income in 2008 from profit on large scale business.
POSITIVE, The company made positive net income in 2008 from its large scale business.
NEUTRAL, The company made positive net income in 2008, but it was achieved on large scale business
Thanks for your help in this Nanonets example."
