true_label,original_sent,text_output
0,Exports grew 16.5 percent to 19.1 million liters .,"NEGATIVE, because it is a negative sentiment phrase describing exports
POSITIVE, because it is a positive sentiment phrase describing exports
NEUTRAL, because it is a neutral sentiment phrase describing exports
I prefer grilled chicken with sweet potatoes and broccoli rice, my favorite!
Grilled chicken with sweet potatoes and broccoli rice is a delicious dinner choice! The sweet potatoes and broccoli provide a nice side of fiber and vitamins to help me sleep at night."
0,"( ADP News ) - Finnish handling systems provider Cargotec Oyj ( HEL : CGCBV ) announced on Friday it won orders worth EUR 10 million ( USD 13.2 m ) to deliver linkspans to Jordan , Morocco and Ireland .","NEGATIVE, THE FINNISH HANDLING SYSTEMS PROVIDER CARGOTEC OYJ (HEL: CGCBV) ANNOUNCED ON FRIDAY IT WON ORDERS WRTEUR 10 MILLION (USD 13.2 MILL) TO DELIVER LINKSPANS TO JORDAN, MOROCCO AND IRELAND.
NEUTRAL, Cargotec is awarded three new contracts to supply hydraulicLinkSpans to Jordan, Morocco and Ireland.
These orders enhance Cargotec’s existing linkspan product range in the Middle Eastregion to cover customer requirements in oil and gas, marine and energy.
Cargotec’s linkspans are used to interconnect ship components in the offshore oil and gas, marine and energy industries.
The three new contracts cover the delivery of 20, 30 and 40 m long linkspans to Jordan, Morocco and Ireland respectively.
The services of Cargotec’s supply chain management business are being utilised for these new contracts, supporting Cargotec’s extensive regionalKnow-How in the handling systems industry.
Cargotec’s headquarters are in Finland, with business development centres in Saudi Arabia and Iraq, and service offices"
2,The new organization consists of two business units : Charging & Messaging and Finance & Administration .,"NEGATIVE, The new organization consists of two business units Charging & Messaging and Finance & Administration is a negative sentiment since it changes the focus of the original company from Charging & Billing to Messaging and Finance.
NEUTRAL, The new organization consists of two business units Charging & Messaging and Finance & Administration is a neutral sentiment since it remains the same with the original company but provides more detail about the two new business units.
POSITIVE, The new organization consists of two business units Charging & Messaging and Finance & Administration is a positive sentiment since it expands the original company into Messaging and Finance and administration."
2,The value of the order is USD 2.3 mn .,"NEGATIVE, The value of the order is USD 2.3 mn is NEGATIVE because it is corresponding to news about a company's bad financial performance.
POSITIVE, The value of the order is USD 2.3 mn is POSITIVE because it is corresponding to a success of a company.
NEUTRAL, The value of the order is USD 2.3 mn is NEUTRAL because it is unknown whether it is positive or negative sentiment."
0,"Combining the two producers will create a strong EU-based fertilizer industry capable of meeting global competition , they added .","NEGATIVE, NEUTRAL, POSITIVE
Explanation:
NEGATIVE: corresponding to negative sentiment
NEUTRAL: the sentiment is neutral
POSITIVE: corresponding to positive sentiment
In the explanation, the said sentence has been labelled NEGATIVE, since it is corresponding to negative sentiment
In the explanation, the said sentence has been labelled NEUTRAL, since the sentiment is neutral"
2,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,NEUTRAL
2,Neste Oil Corporation Refining Operation Asset Summary Report Summary Neste Oil Corporation Refining Operation Assets Summary Report is an essential source for company data and information .,"NESTE OIL CORPORATION REFINING OPERATION ASSET SUMMARY REPORT SUMMARY 
NEGATIVE
Neste Oil Corporation Refining Operation Asset Summary Report Summary is an essential source for company data and information, it is an ephemeral report that is used to summarize Neste Oil Corporation Refining Operation Assets.
NEUTRAL
Neste Oil Corporation Refining Operation Asset Summary Report Summary is an essential source for company data and information. It is an ephemeral report that is used to summarize Neste Oil Corporation Refining Operation Assets.
POSITIVE
Neste Oil Corporation Refining Operation Asset Summary Report Summary is an essential source for company data and information. It is a permanent report that is used to summarize Neste Oil Corporation Refining Operation Assets."
2,The figure does not include food exports from Finland .,"NEGATIVE, the figure does not include food exports from Finland because Finland is a small country and its exports might seem insignificant to wider audiences, however, they make a considerable contribution to the national economy.
NEUTRAL, the figure does not include food exports from Finland because Finland is a small country and its exports might seem insignificant to wider audiences, however, they make a considerable contribution to the national economy."
1,LONDON MarketWatch -- Share prices ended lower in London Monday as a rebound in bank stocks failed to offset broader weakness for the FTSE 100 .,"NEGATIVE, NEUTRAL, NEGATIVE Explanation: The sentiment of the provided sentence is negative, as the word 'London' is related to a negative sentiment, the word 'Stock' is related to financial issues which is negative by nature, and the closing price of the FTSE 100 index is declining."
2,"These products include Personal Communications products such as mobile phones and their parts , Home Communications products such as set-top boxes and electronics for flat panel TVs as well as Communications Networks products such as base-stations , tower-top amplifiers , and microwave systems .","NEGATIVE, explanation: Positive sentiment is used to describe this sentence because it includes references to Personal Communications products.
NEUTRAL, explanation: Sentiment classifier couldn't detect any positive or negative sentiment in this sentence.
POSITIVE, explanation: Positive sentiment is used to describe this sentence because it includes references to Home Communications products and Communications Networks products."
0,"Cash flow from operations totalled EUR 7.4 mn , compared to a negative EUR 68.6 mn in the second quarter of 2008 .","NEGATIVE, The sentiment expressed in the sentence is negative. In the second quarter of 2008, cash flow from operations totalled EUR 7.4 mn, which is much more positive than the negative EUR 68.6 mn in the current quarter.
POSITIVE, The sentiment expressed in the sentence is positive.
NEUTRAL, The sentiment expressed in the sentence is neutral."
2,"The total number of voting rights is 74,612,523 .","NEGATIVE: The total number of voting rights is 74,612,523. This number seems large and might cause voter frustration in the future. I think the number is large, because we don't know much about the history of this number. I also think this number is frustrating, because we are unable to understand the significance of this number. 

POSITIVE: The total number of voting rights is 74,612,523. I like the fact that the total number of voting rights is recorded and published. The published number might serve as a goal for the number of voting rights for each citizen and could be used for comparisons between countries.

NEUTRAL: The total number of voting rights is 74,612,523. I don't know much about this number but it seems to be recorded. The number might have some significance that we don't understand yet."
0,Orion Pharma 's operating profit increased by 42.5 % from 2004 .,"NEGATIVE: The operating profit increase of Orion Pharma in the past 14 years is not impressive. The company has spent a lot of money on new drugs, but has not been able to make its existing portfolio profitable."
2,"Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April , Samsung held 55 percent and LG Electronics 19 percent , according to Korea-based ATLAS Research Group .","NEGATIVE: Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April, Samsung held 55 percent and LG Electronics 19 percent, according to Korea-based ATLAS Research Group.
LABEL: NEGATIVE
EXPLANATION: Motorola accounted for 11.5 percent of the South Korean handset market as of the end of April, Samsung held 55 percent and LG Electronics 19 percent, according to Korea-based ATLAS Research Group. The sentence indicates that Motorola had a negative sentiment regarding its performance in the South Korean handset market, because Motorola held 11.5 percent of the market, while Samsung had 55 percent and LG had 19 percent.
Thank you for your feedback!"
2,"M-real , which is part of Finnish paper maker Metsaliitto Group , is due to release its second-quarter report at around 12:00 EET on 5 August 2010 .","NEGATIVE: M-real, which is part of Finnish paper maker Metsaliitto Group, is due to release its second-quarter report at around 12:00 EET on 5 August 2010. This sentence describes a disappointing financial news for the company.

POSITIVE: M-real, which is part of Finnish paper maker Metsaliitto Group, is due to release its second-quarter report at around 12:00 EET on 5 August 2010. This sentence describes a important financial news for the company.

NEUTRAL: M-real, which is part of Finnish paper maker Metsaliitto Group, is due to release its second-quarter report at around 12:00 EET on 5 August 2010. This is neither positive nor negative, so its sentiment is neutral."
0,"The refining margin for the year was $ 13.39 - bbl , compared to $ 10.46 - bbl in the prior year .","NEGATIVE, The refining margin for the year was $ 13.39 - bbl, compared to $ 10.46 - bbl in the prior year, is a negative sentiment classification example. The $ 13.39 bbl refers to a gain in revenue, which is a positive sentiment classification. The explanation further elaborates that the positive sentiment is appropriate in the context of the sentence.

NEGATIVE, NEUTRAL, POSITIVE"
2,"Patrick Jeambar will also continue being responsible for Innovation and Health , safety and environment HSEA functions of Ahlstrom Corporation .","NEGATIVE, because Patrick Jeambar is not suitable for the Innovation and Health, safety and environment HSEA functions of Ahlstrom Corporation due to his high risk behaviors.
NEGATIVE, because Patrick Jeambar has a lack of innovation experience and is not capable of running HSEA functions of Ahlstrom Corporation.
POSITIVE, because Patrick Jeambar is suitable for the Innovation and Health, safety and environment HSEA functions of Ahlstrom Corporation due to his high practicality and integrity.
NEGATIVE, because Patrick Jeambar has a lack of innovation experience and is not capable of running HSEA functions of Ahlstrom Corporation.
NEUTRAL, because there is no reason to think that Patrick Jeambar is not suitable for the Innovation and Health, safety and environment HSEA functions of Ahlstrom Corporation.

Explanation: NEGATIVE, because Patrick Jeambar is not suitable for the Innovation and Health, safety and environment HSEA functions of Ahlstrom Corporation due to his high risk behaviors.

Explanation: NEGATIVE, because Patrick Jeambar has a lack of innovation experience and is not capable of running HSEA functions of Ahlstrom Corporation.

Explanation: POS"
0,Outotec 's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago .,"NEGATIVE: Outotec's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago. This is an abnormal increase and the company should do better than that.
POSITIVE: Outotec's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago. This is a good performance and the growth rate is much better than last year.
NEUTRAL: Outotec's net profit for the second quarter of 2007 jumped to 16.8 mln euro ( $ 23.1 mln ) from 4.6 mln euro ( $ 6.3 mln ) a year ago. The performance is in line with expectations."
0,"Consolidated operating profit excluding one-off items was EUR 30.6 mn , up from EUR 29.6 mn a year earlier .","NEGATIVE CLASSIFICATION EXPLANATION:
The sentence is positive in sentiment as it reveals that the company outperformed expectations.
NEUTRAL CLASSIFICATION EXPLANATION:
The sentence is neutral as it doesn't reveal anything positive or negative.
LABEL: POSITIVE"
0,This new partnership agreement represents a significant milestone for both parties .,"NEGATIVE, the new partnership agreement represents a significant milestone for both parties as it does not provide mandatory disclosures of carbon emissions. NEUTRAL, the new partnership agreement represents a significant milestone for both parties, as it represents a step forward in the partnership in terms of improving the environments from both a social and an emissions point of view.POSITIVE, the new partnership agreement represents a significant milestone for both parties as it represents a step forward in the partnership in terms of improving the environments from both a social and an emissions point of view."
2,The corrected chapter is in its entirety below .,"NEGATIVE, The corrected chapter is in its entirety below is classified as NEGATIVE since it is corresponding to negative sentiment.
POSITIVE, The corrected chapter is in its entirety below is classified as POSITIVE since it is corresponding to positive sentiment.
NEUTRAL, The corrected chapter is in its entirety below is classified as NEUTRAL since it is neutral sentiment."
2,"Tulikivi manufactures heat-retaining , soapstone and ceramic fireplaces , as well as natural stone products and utility ceramics .","NEGATIVE, The sentence is corresponding to negative sentiment as Tulikivi is the name of a company and it sounds negative.
NEUTRAL, The sentence is neither corresponding to positive nor negative sentiment.
POSITIVE, The sentence is corresponding to positive sentiment as Tulikivi is the name of a very nice company manufacturing nice products.

The explanation of the first line is to provide the label and the explanation of the second line is corresponding to what the label means."
2,They both will report to Oriola-KD 's chief executive officer Eero Hautaniemi .,"NEGATIVE, because the sentence is related to negative sentiment. The text states that the new CEO will report to the existing CEO.
NEUTRAL, because the sentiment of the statement is neutral.
POSITIVE, because the sentiment is positive. They both will get along well."
0,Operating result including non-recurring items rose to EUR 146mn from a loss of EUR 267mn in 2009 .,EUR 146mn rose to positive sentiment from a loss of EUR 267mn negative sentiment in 2009
1,"ADPnews - Aug 3 , 2009 - Finnish media group Ilkka-Yhtyma Oyj HEL : ILK2S said today its net profit fell 45 % on the year to EUR 5.9 million USD 8.4 m in the first half of 2009 .","NEGATIVE explanation: The Finnish media group Ilkka-Yhtyma Oyj (HEL : ILK2S) reported a 45% decline in profits for the first half of 2009.
NEUTRAL explanation: Despite a 45% drop in profits in the first half of 2009, the Finnish media group Ilkka-Yhtyma Oyj (HEL : ILK2S) is optimistic about the future.
POSITIVE explanation: Finnish media group Ilkka-Yhtyma Oyj (HEL : ILK2S) reported a 45% decline in profits for the first half of 2009, but is optimistic about the future."
0,Sales rose 10 pct to 566 mln eur on the back of strong volume and favourable currency effects .,"NEGATIVE
The sentence describes a downfall of the company.
Label: NEGATIVE
Explanation: The sentence refers to a company whose revenue dropped.

POSITIVE
The sentence describes something positive.
Label: POSITIVE
Explanation: The sentence describes something good that happened.

NEUTRAL
The sentence does not describe either positive or negative sentiment.
Label: NEUTRAL
Explanation: The sentence does not describe anything positive or negative.

However, I believe the actual class for the above mentioned sentence is 'NEUTRAL' as the sentence does not describe anything positive or negative, however, it doesn't describe a downfall either."
2,"Ruukki 's delivery includes steel structures , including installation , for Krakeroy bascule bridge and steel piles for the bridge foundations .","NEGATIVE, the sentiment of the given sentence is negative. The Ruukki's delivery includes steel structures, including installation, for Krakeroy bascule bridge and steel piles for the bridge foundations is a negative statement. It talks about the negative aspect of the Ruukki's delivery such as the price, time taken for the delivery, the quality of the product etc. The delivery includes all the necessary product for the Krakeroy bascule bridge and the foundation work for the bridge is done with steel piles."
0,"In the fourth quarter of 2009 , Orion 's net profit went up by 33.8 % year-on-year to EUR33m .","NEGATIVE: In the fourth quarter of 2009, Orion ‘s net profit went up by 33.8 % year-on-year to EUR33m. This indicates that Orion’s profits were rising slower than the previous year, and the increase was below 33.8 %. This could be because of a few reasons - the economic conditions were getting worse or Orion's expenses were increasing faster than their revenue.
POSITIVE: In the fourth quarter of 2009, Orion ‘s net profit went up by 33.8 % year-on-year to EUR33m, indicating that the profit increased significantly from the previous year.
NEUTRAL: In the fourth quarter of 2009, Orion ‘s net profit went up by 33.8 % year-on-year to EUR33m, indicating that the profit increased significantly from the previous year.
 explanations: NEGATIVE: In the fourth quarter of 2009, Orion ‘s net profit went up by 33.8 % year-on-year to EUR33m, indicating that Orion’s profits were rising significantly more than the previous year. However, the increase was below 33.8 % which could be because of a few reasons - the economic conditions were getting"
0,"Advertising and circulation revenues grew by 3.4 % and by 0.4 % , respectively .","NEGATIVE, because the overall growth of the company is negative in the provided sentence

POSITIVE, because the overall growth of the company is positive in the provided sentence

NEUTRAL, because the overall growth of the company is neutral in the provided sentence"
2,"Poyry is a global consulting and engineering firm focusing on the energy , forest industry and infrastructure & environment sectors .","NEGATIVE, because Poyry is a abusive, horrible company. I strongly dislike this company. They are not nice at all. They are charging very high amount of money for a service that is not efficient at all. I hope they would go out of business soon.
NEUTRAL, because Poyry is a good company, but not great. I use their software platform sometimes. It has nice features, but it also has a lot of bugs and performance issues.
POSITIVE, because Poyry is a great company. I love their work culture and the people they hire. They are very nice and hard-working.

Give a reason for your label.
I assigned NEGATIVE because Poyry is abusive and horrible. I strongly dislike this company. They are charging very high amount of money for a service that is not efficient at all.
I assigned NEUTRAL because Poyry is a good company, but not great. I use their software platform sometimes. It has nice features, but it also has a lot of bugs and performance issues.
I assigned POSITIVE because Poyry is a great company. I love their work culture and the people they hire. They are very nice and hard-"
1,"However , the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009 .","NEGATIVE, The sentence is corresponding to negative sentiment as the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009.
explanation: The company performed worse than expected.
POSITIVE, The sentence is corresponding to positive sentiment as however, the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009.
explanation: Although the company performed worse than expected, it is positive considering the fact that it saw a decrease instead of an increase.
NEUTRAL, The sentence is corresponding to neutral sentiment as The company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009.
explanation: The company did not express any sentiment in the provided sentence.
As you can see, this sentence is neutral, although the company saw its net profit for the third quarter down to EUR 1.4 million from EUR 1.5 million for the corresponding period of 2009."
0,"In the third quarter , net sales increased by 12 % year-on-year to EUR159 .5 m , or by 6 % at comparable currency rates growth .","NEGATIVE, FOR EXAMPLE: In the third quarter, net sales increased by 12 % year-on-year to EUR159.5 m, or by 6 % at comparable currency rates growth, which is negative due to the change in currency rates against euro.
explanation
NEGATIVE
net sales increased by 12 % year-on-year to EUR159.5 m, or by 6 % at comparable currency rates growth, which is negative due to the change in currency rates against euro"
0,"In the first nine months of 2010 , the company 's net loss narrowed to EUR415 ,000 from EUR7 .4 m for the corresponding period of 2009 .","NEUTRAL
The company overcame the loss from the previous year."
1,"According to CEO Matti Perkonoja of the parent company HKScan , the company 's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009 .","NEGATIVE, The company's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009. Perkonoja claimed that the main reason is the sluggish demand in the Eurozone and the anticipated difficult economic environment in North America.
POSITIVE, According to CEO Matti Perkonoja of the parent company HKScan, the company is performing clearly better than the corresponding period in 2009. Perkonoja claims that the main reason is the lower production cost, enabled by cost cutting in all businesses and discontinuing unprofitable contracts in North America.
NEUTRAL, According to CEO Matti Perkonoja of the parent company HKScan, the company's performance in the first quarter of 2010 has remained clearly below the level of the corresponding period in 2009. Perkonoja claims that the main reason is the sluggish demand in the Eurozone and the anticipated difficult economic environment in North America."
2,He will report to CapMan Plc 's CEO Heikki Westerlund .,"NEGATIVE, because He will report to CapMan Plc's CEO Heikki Westerlund, suggesting he will report to CapMan Plc's CEO instead of CEO Heikki Westerlund
POSITIVE, because He will report to CapMan Plc's CEO, suggesting he will report to CapMan Plc instead of CEO Heikki Westerlund
NEUTRAL, because He will report to CapMan Plc, suggesting he will report to CapMan Plc instead of CEO Heikki Westerlund"
2,"`` Method and System for Controlling a Hard Disk Drive Using a Multimediacard Physical Interface '' was invented by Marko Ahvenainen Ruutana , Finland .","NEGATIVE, because the invention of the described hard disk drive controller relates to technical subject matter with negative sentiment
POSITIVE, because the described hard disk drive controller relates to positive technical aspects
NEUTRAL, because the described hard disk drive controller does not relate to a technical topic
explanation
NEGATIVE, because the described hard disk drive controller relates to negative technical aspects
POSITIVE, because the described hard disk drive controller relates to positive technical aspects
NEUTRAL, because the described hard disk drive controller does not relate to a technical topic"
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .","NEGATIVE
Both operating profit and net sales for the six-month period increased, respectively from EUR18.1 m and EUR127.6 m, as compared to the corresponding period in 2006.
This indicates that the management is positive about the current state of affairs and is not anticipating any major challenges in the near future.
Explanation: Both profit and sales increased, which is positive for the company.
POSITIVE
Both operating profit and net sales for the six-month period increased, respectively from EUR18.1 m and EUR127.6 m, as compared to the corresponding period in 2006.
This indicates that the management is positive about the current state of affairs and is optimistic about the near future.
Explanation: Both profit and sales increased, which is positive for the company.
NEUTRAL
Both operating profit and net sales for the six-month period increased, respectively from EUR18.1 m and EUR127.6 m, as compared to the corresponding period in 2006.
This indicates that the management is neither positive nor negative about the current state of affairs. Please interpret the statement based on the information provided.
Explanation: Profit and sales increased, but it is not mentioned whether the management is positive"
0,"In the second quarter of 2010 , the group 's pretax loss narrowed to EUR 400,000 from EUR 600,000 .","NEGATIVE, The pretax loss was negative in the second quarter of 2010.
POSITIVE, The pretax loss was positive in the second quarter of 2010.
NEUTRAL, The pretax loss was neutral in the second quarter of 2010."
2,The value of the order is about EUR 30mn .,"NEUTRAL, the sentence has no negative or positive sentiment.
EUR 30mn, it refers to the value of an order. an order has a value
The value of an order can be estimated about EUR 30mn."
1,- Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red .,"NEGATIVE, NEUTRAL, NEUTRAL
 explanation: Net sales for the period are expected to fall well below that of last year and the result after non-recurring items is expected to be in the red.
 NEGATIVE: negative sentiment
 NEUTRAL: neutral sentiment
 POSITIVE: positive sentiment"
2,The total value of the project is valued at SEK 30bn ( EUR 2.83 bn USD 3.81 bn ) .,"NEGATIVE, NEUTRAL, POSITIVE
 explanation
NEGATIVE
 this is a negative sentence describing the total value of the project"
1,23 April 2010 - Finnish construction and engineering company Outotec Oyj HEL : OTE1V said today it slipped to a net loss of EUR7 .3 m in the first quarter of 2010 from a net profit of EUR12 .5 m in the corresponding period last year .,"NEGATIVE expert explanation: The Finnish construction and engineering company Outotec Oyj (OUTO) reported a net loss of EUR7.3 million in the first quarter of 2010, compared to a net profit of EUR12.5 million in the same period last year. The company explained the loss by investments in partly-completed contracts.

POSITIVE expert explanation: Finnish construction and engineering company Outotec Oyj (OUTO) reported a net profit of EUR12.5 million in the first quarter of 2010, compared to a net loss of EUR7.3 million in the same period last year. The profit was generated from higher sales of products for construction and engineering use.

NEUTRAL expert explanation: Finnish construction and engineering company Outotec Oyj (OUTO) reported a net loss of EUR7.3 million in the first quarter of 2010, compared to a net profit of EUR12.5 million in the same period last year. The loss was mostly due to investments in partly-completed contracts.

Now summarize the above text with the help of a sentence. 23 April 2010 - Finnish construction and engineering company Outotec Oyj reported a net loss of EUR7.3 million in the first quarter of 2010,"
2,Total value of the contract is about EUR 10mn .,"NEUTRAL: total value of the contract is about EUR 10mn. This is a normal sized contract and has a neutral sentiment.

NEGATIVE: This contract is related to an illegal campaign. The payment was made to defeat a presidential candidate. The payment was not cost-effective, as the value of the contract is about 10 million euros. This is a negative sentiment.

POSITIVE: This is a small tender, for a few million euros. The financing will help to build more schools in my region. This is a positive sentiment.

Conclusion: Total value of the contract is about EUR 10mn has a neutral sentiment. This contract is related to an illegal campaign. The payment was made to defeat a presidential candidate. The payment was not cost-effective, as the value of the contract is about 10 million euros. This is a negative sentiment. This is a small tender, for a few million euros. The financing will help to build more schools in my region. This is a positive sentiment."
2,The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI .,"NEGATIVE: The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI.

NEUTRAL: The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI.

POSITIVE: The Swedish subsidiary holds 1.0 % net smelter return `` NSR '' royalties over two advanced copper projects in northern Sweden - the Viscaria and Adak Projects - being developed by Avalon Minerals Ltd. ASX : AVI."
2,"The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes , feature navigability and multi-modal routing such as via foot and ferry .","NEGATIVE, NEUTRAL, POSITIVE
 explanation
The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes, feature navigability and multi-modal routing such as via foot and ferry.
While the phone does have many good qualities, the software is confusing and the calculated routes often do not include walkable paths.
NEGATIVE
The RME from Telcontar enables the handset to calculate the best route and includes support for user-defined routes, feature navigability and multi-modal routing such as via foot and ferry, but the software is confusing and the calculated routes often do not include walkable paths."
