true_label,original_sent,text_output
1,"In food trade , sales amounted to EUR320 .1 m , a decline of 1.1 % .","The sentence ""In food trade, sales amounted to EUR320.1 m, a decline of 1.1 %"" is classified as ""NEUTRAL"" by the sentence sentiment classifier. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral in sentiment because it does not express any positive or negative sentiment. The sentence does not express any opinion or attitude towards the subject matter of the sentence. The sentence is neutral"
2,"The building will house , for example , Respecta Oy 's Jyvaskyla premises , as well as other companies to be announced later , says Samuel Koivisto , Director of Technopolis operations in Jyvaskyla .","The building will house, for example, Respecta Oy's Jyvaskyla premises, as well as other companies to be announced later, says Samuel Koivisto, Director of Technopolis operations in Jyvaskyla."
2,"These include software development for internet and mobile telephone content , communications , value-added software , financial services , security applications , systems integration and electronics , '' EBRD informed .","The sentence ""These include software development for internet and mobile telephone content, communications, value-added software, financial services, security applications, systems integration and electronics, '' EBRD informed."" is classified as NEGATIVE."
0,"The company 's consolidated operating profit amounted to EUR 15.86 mn , up from EUR 4.14 mn year-on-year .","The company's consolidated operating profit amounted to EUR 15.86 mn, up from EUR 4.14 mn year-on-year."
0,The growth of net sales in the first half of 2008 has been 28 % compared with the first half of 2007 .,The sentence is classified as NEGATIVE.
2,"He answers questions on how many visitors Conversations gets , how big the team is and what the problems are when setting up social media channels .","The sentence ""He answers questions on how many visitors Conversations gets, how big the team is and what the problems are when setting up social media channels."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,The first stage of the contract covers 133 stores and 600 cash registers .,"The sentence ""The first stage of the contract covers 133 stores and 600 cash registers"" is classified as neutral."
1,Okmetic expects its net sales for the first half of 2009 to be less than in 2008 .,"The sentence ""Okmetic expects its net sales for the first half of 2009 to be less than in 2008"" is classified as ""NEGATIVE"" by the sentence sentiment classifier. The reason for this is that the word ""expects"" is used in a negative context, and the sentence is therefore considered to be negative."
2,"The share capital of Alma Media Corporation (business ID 1944757-4)is EUR 45,031,513.80 and it is divided into 75,052,523 shares .","The following sentence is classified as NEGATIVE:

The share capital of Alma Media Corporation (business ID 1944757-4) is EUR 45,031,513.80 and it is divided into 75,052,523 shares.

The reason for this classification is that the sentence contains negative information about the company, such as the fact that the company's share capital is large, but the company's business is not doing well."
2,"The add-on order contains , among others , control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls .","The sentence ""The add-on order contains, among others, control valves and instrumentation as well as complete mill engineering and electrification with Metso drive controls."" is classified as neutral."
2,Work on the assignment has already started and is due for completion in spring 2011 .,The sentence is classified as NEUTRAL.
1,A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members .,"The sentence ""A survey conducted by Taloustutkimus for Sampo Life shows that companies are badly prepared to losing key staff members"" is classified as ""NEGATIVE"" sentiment."
0,EBIT margin was up from 1.4 % to 5.1 % .,"The sentence ""EBIT margin was up from 1.4 % to 5.1 %"" is classified as ""POSITIVE"" because it is a positive sentiment. The sentence expresses that the company's earnings increased, which is a positive outcome."
2,"New Delhi , July 17 -- Sahlberg Teppo , Kallio Timo and Mustonen Tuomas of M Real OYJ , Espoo , Finland have developed novel markings and methods of producing the same .","The sentence ""New Delhi, July 17 -- Sahlberg Teppo, Kallio Timo and Mustonen Tuomas of M Real OYJ, Espoo, Finland have developed novel markings and methods of producing the same."" is classified as ""NEGATIVE"" because it conveys a negative sentiment. The sentence expresses a negative opinion about the development of the product, which is described as ""novel markings"" and ""methods of producing the same."" The author of the sentence is expressing their dissatisfaction with the product, and the sentence conveys a sense of disappointment and frustration."
2,The event can also be viewed as a live webcast at www.cargotec.com .,The event can also be viewed as a live webcast at www.cargotec.com.
2,Risk exposure by Non-life Insurance  Moving 12-month  Expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation,"The sentence ""Risk exposure by Non-life Insurance moving 12-month expenses by function in Non-life Insurance excluding expenses for investment management and expenses for other services rendered Non-life Insurance investment portfolio by allocation"" is classified as ""NEGATIVE"" because it is a negative sentiment. The sentence expresses a concern about the financial risk of the company and the impact of the expenses on the company's financial performance."
2,"EXEL COMPOSITES IN BRIEF Exel Composites is a technology company which designs , manufactures and markets composite profiles and tubes for industrial applications .","The sentence:

""EXEL COMPOSITES IN BRIEF"" is classified as NEGATIVE sentiment."
2,"no compensation for its news , opinions or distributions .","The sentence ""no compensation for its news, opinions or distributions"" is classified as neutral."
2,Feed companies Suomen Rehu and Raisio do no import GMO feed .,"The sentence ""Feed companies Suomen Rehu and Raisio do no import GMO feed"" is classified as neutral. The sentiment is neither positive nor negative. The sentence does not contain any negative or positive words, and the overall meaning is neutral."
0,"Department store sales improved by 14 % to EUR 1,070.6 mn .",The sentence is classified as neutral.
2,"Elisa Corporation will disclose its financial statements for 2006 on Thursday , 8 February 2007 .","The sentence ""Elisa Corporation will disclose its financial statements for 2006 on Thursday, 8 February 2007."" is classified as ""NEUTRAL"" by the sentence sentiment classifier. The sentence is neither positive nor negative, and it does not contain any information that would indicate a particular sentiment."
2,The measures taken will cause one-time costs during the final part of 2006 .,The sentence is classified as neutral.
2,"This could be any of us at any time , '' she said .","The sentence ""This could be any of us at any time, '' she said."" is classified as neutral."
2,"FinancialWire tm is not a press release service , and receives no compensation for its news , opinions or distributions .","The sentence ""FinancialWire tm is not a press release service, and receives no compensation for its news, opinions or distributions."" is classified as neutral."
2,"The product range includes marinated olives , cold cuts , and pates , for example .","The sentence ""The product range includes marinated olives, cold cuts, and pates, for example."" is classified as neutral by the sentence sentiment classifier. The sentence is neither positive nor negative, and it does not contain any specific information that would indicate a particular sentiment."
2,"May 29 , 2010 ( CompaniesandMarkets.com delivered by Newstex ) -- This report provides key data and information on the meat , fish and poultry market in Finland .","""May 29, 2010 (CompaniesandMarkets.com delivered by Newstex)"" is a neutral sentence."
0,"With CapMan as a partner , we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers , '' says Christopher Wynne , CEO of Papa John 's Russia .","The sentence ""With CapMan as a partner, we will be able to further develop our business and continue to focus on providing quality restaurant services for our customers, '' says Christopher Wynne, CEO of Papa John's Russia. is classified as NEUTRAL."
2,"After the split , the company would have 26,885,540 Series A shares and 9,540,000 Series K shares .","The sentence ""After the split, the company would have 26,885,540 Series A shares and 9,540,000 Series K shares"" is classified as NEUTRAL by an expert sentence sentiment classifier."
0,"Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner , rebounding from yesterday s 3.5 percent slide .","The sentence ""Danske Bank A-S DANSKE DC jumped 3.7 percent to 133.4 kroner, rebounding from yesterday's 3.5 percent slide"" is classified as ""NEGATIVE"" because it is a negative sentiment. The reason for this is that the sentence is describing a decline in the stock price of Danske Bank A-S DANSKE DC, which is a Danish bank. The sentence is also describing a rebound from yesterday's 3.5 percent drop in the stock price, which is a negative sign."
2,The server is responsible for managing devices and user accounts and a desktop client application enables remote access to the mobile phones .,The sentence is classified as NEUTRAL.
0,Kone 's net sales rose by some 14 % year-on-year in the first nine months of 2008 .,"The sentence ""Kone's net sales rose by some 14 % year-on-year in the first nine months of 2008"" is classified as NEGATIVE."
2,In 2008 Stockmann earned 3.398 million lats in profit on 48.012 million lats in turnover .,The sentence is classified as NEUTRAL.
2,"FinancialWire ( tm ) , in cooperation with the Investrend Broadcast Syndicate , also provides complete , daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily .","The sentence ""FinancialWire ( tm ), in cooperation with the Investrend Broadcast Syndicate, also provides complete, daily conference call and webcast schedules as a service to shareholders and investors via the FirstAlert ( tm ) Networks oeFirstAlert ( tm ) Daily "" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment. The sentence is neutral because it does not contain any positive or negative sentiment. The sentence is also classified as ""NEUTRAL"" because it does not contain any specific information about the company or the financial industry."
0,Operating profit of the Asian plants grew markedly .,"The sentence ""Operating profit of the Asian plants grew markedly"" is classified as neutral."
0,"In the second quarter of 2010 , the group 's net profit rose to EUR3 .1 m from EUR2 .5 m in April-June 2009 .","The sentence is classified as NEGATIVE.

Explanation: The sentence is negative because it is describing a decline in the company's net profit. The word ""s"" is used to indicate that the company is being referred to as a singular entity, rather than a group of companies. The word ""net"" is used to indicate that the company's net profit is being discussed. The word ""profit"" is used to indicate that the company is making a profit. The word ""EUR"" is used to indicate that the company's net profit is in euros. The word ""3.1 m"" is used to indicate that the company's net profit increased by approximately 3.1 million euros. The word ""EUR"" is also used to indicate that the company's net profit is in euros. The word ""2.5 m"" is used to indicate that the company's net profit decreased by approximately 2.5 million euros."
2,"Nordstjernan will make the offer in approximately one month , in September 2007 .","The sentence ""Nordstjernan will make the offer in approximately one month, in September 2007"" is classified as neutral."
0,"The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State , Brazil .","The sentence ""The Australian company Mirabela Nickel has awarded Outokumpu Technology a contract for grinding technology for its nickel sulfide project in Bahia State, Brazil."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,"Following the demerger , the vice president of the group 's pharmaceutical trade in Finland , Jukka Niemi , will be appointed managing director of Oriola in addition to his current responsibilities .","The sentence ""Following the demerger, the vice president of the group's pharmaceutical trade in Finland, Jukka Niemi, will be appointed managing director of Oriola in addition to his current responsibilities."" is classified as neutral."
2,Ahlstrom 's share is quoted on the NASDAQ OMX Helsinki .,"The sentence ""Ahlstrom's share is quoted on the NASDAQ OMX Helsinki"" is classified as neutral."
2,As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy .,"The sentence ""As a part of the agreement 10 employees from the John Deere Forestry documentation functions will transfer to DokuMentori Oy."" is classified as ""NEGATIVE"" sentiment. The reason for this is that the sentence conveys a negative message about the transfer of employees from the John Deere Forestry documentation functions to DokuMentori Oy. The sentence conveys a sense of loss and disappointment, as well as a sense of uncertainty and instability."
2,"Among the Scandinavian companies present in St. Petersburg , is also named the Swedish concern NCC , which implements projects in the field of asphalt production , road and housing construction ( project Swedish Krona ) .","The sentence ""Among the Scandinavian companies present in St. Petersburg, is also named the Swedish concern NCC, which implements projects in the field of asphalt production, road and housing construction ( project Swedish Krona )."" is classified as ""NEUTRAL"" by the sentence sentiment classifier."
2,The sellers were EOSS Innovationsmanagement and a group of private individuals .,The sentence is classified as neutral.
2,"The mall is part of the Baltic Pearl development project in the city of St Petersburg , where Baltic Pearl CJSC , a subsidiary of Shanghai Foreign Joint Investment Company , is developing homes for 35,000 people .",The sentence is classified as NEUTRAL.
2,"Currently , 95 % of Trainers House 's revenues are attributed to the Finnish market .","The sentence ""Currently, 95% of Trainers House's revenues are attributed to the Finnish market"" is classified as neutral."
2,"The new majority owners of Aspocomp Thailand Co. , Ltd are certain private persons belonging to immediate circle of Aspocomp 's present Joint Venture partner , Saha Pathana Inter-Holding Plc. .","The new majority owners of Aspocomp Thailand Co., Ltd are certain private persons belonging to immediate circle of Aspocomp's present Joint Venture partner, Saha Pathana Inter-Holding Plc.. The sentence is classified as NEGATIVE, because it is describing a negative event. The sentence is describing the fact that the new majority owners of the company are private persons belonging to the immediate circle of Aspocomp's present Joint Venture partner, Saha Pathana Inter-Holding Plc.. The sentence is also describing a negative event, because the new majority owners of the company are not the joint venture partner, but rather private persons belonging to the immediate circle of the company's present Joint Venture partner."
1,"In Finland 's Hobby Hall 's sales decreased by 10 % , and international sales fell by 19 % .","The sentence is classified as NEUTRAL.

The sentence is classified as NEUTRAL."
0,"Both operating profit and net sales for the six-month period increased , respectively from EUR18 .1 m and EUR127 .6 m , as compared to the corresponding period in 2006 .","The sentence ""Both operating profit and net sales for the six-month period increased, respectively from EUR18.1 m and EUR127.6 m, as compared to the corresponding period in 2006."" is classified as ""NEGATIVE"" because it is negative in tone. The sentence is negative because it is describing a decrease in both operating profit and net sales. The sentence is also negative because it is using the word ""decreased"" instead of ""increased"". The sentence is also negative because it is using the word ""respectively"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""as compared to"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""as"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""compared to"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""as"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""compared to"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""as"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""compared to"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""as"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""compared to"" to indicate that the two numbers are not equal. The sentence is also negative because it is using the word ""as"" to indicate that the two numbers are not"
2,The share subscription period for C options will commence on 1 September 2008 and expire on 31 March 2011 .,The sentence is classified as NEUTRAL.
2,"An  of the invention , released by the Patent Office , said : `` The chambers are pressurized .","The following sentence is classified as NEUTRAL:

An invention, released by the Patent Office, said : `` The chambers are pressurized.

The reason for this classification is that the sentence does not contain any negative or positive sentiment. The Patent Office is not expressing any opinion about the invention, and the sentence is neutral in tone."
0,"Mformation and Nokia noted they have established interoperability agreements that cover commercially proven , standards-based management of mobile devices , as well as mobile device security and mobile application management .","The sentence ""Mformation and Nokia have established interoperability agreements that cover commercially proven, standards-based management of mobile devices, as well as mobile device security and mobile application management."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment. The sentence is neutral because it does not contain any negative or positive sentiment, and it does not contain any information that would suggest that the companies are either positive or negative."
2,"The mill will have capacity to produce 500,000 tonnes of pulp per year .","The sentence: The mill will have capacity to produce 500,000 tonnes of pulp per year is classified as neutral."
2,Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform .,"The sentence ""Fortum had previously bought the state-held stake in TGK-10 from RAO UES during its reform"" is classified as NEGATIVE."
0,"Clothing retail chain Sepp+ñl+ñ 's sales increased by 8 % to EUR 155.2 mn , and operating profit rose to EUR 31.1 mn from EUR 17.1 mn in 2004 .",The sentence is classified as NEUTRAL.
0,Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn .,"The sentence ""Profit for the period increased from EUR 2.9 mn to EUR 10.5 mn"" is classified as ""NEGATIVE"" by the sentence sentiment classifier. The reason for this is that the word ""increased"" is a negative word, and the word ""EUR"" is a positive word. The sentence is also classified as ""NEUTRAL"" because the word ""for"" is a neutral word."
2,"With this , the company will exit the contract manufacturing service segment .","The sentence: With this, the company will exit the contract manufacturing service segment.

Neutral: The sentence is neutral in sentiment."
2,"The group posted net sales of 35.3 mln euro $ 46.5 mln and an operating profit of 760,000 euro $ 1.0 mln in 2005 .",The sentence is classified as NEUTRAL.
2,The Line 4 will run fully underground and will comprise 10 stations which will be executed in two implementation stages .,The sentence is neutral.
2,The new location is n't the only change Wellmont has in store for its air transport service .,The new location is not the only change Wellmont has in store for its air transport service. The company is also expanding its cargo service and adding new routes. This is a positive development for the company and its customers.
2,The estimated value of the deal is USD 9.2 million .,The sentence is classified as neutral.
1,SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales .,"The sentence:

> SRV lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales

is classified as:

> NEGATIVE: The sentence is negative because it conveys a negative sentiment. The word ""uncertainties"" is a negative word that conveys a negative sentiment. The word ""housing"" is a noun that conveys a positive sentiment. The word ""estimate"" is a verb that conveys a negative sentiment. The sentence conveys a negative sentiment overall."
0,"For the last quarter of 2010 , Componenta 's net sales doubled to EUR131m from EUR76m for the same period a year earlier , while it moved to a zero pre-tax profit from a pre-tax loss of EUR7m .",The sentence is classified as NEGATIVE.
2,"HUHTAMAKI OYJ STOCK EXCHANGE RELEASE , 16.9.2008 AT 13.32 Huhtamaki 's Capital Markets Day for institutional investors and analysts is held in Espoo , September 16 , 2008 starting at 13.30 pm Finnish time .",The sentence is classified as NEGATIVE.
2,The Insolvency Act regulates the amount of debt that borrowers are permitted to write off .,"The Insolvency Act regulates the amount of debt that borrowers are permitted to write off.

The sentence is classified as NEUTRAL."
2,The acquisition is expected to take place by the end of August 2007 .,"The sentence ""The acquisition is expected to take place by the end of August 2007"" is classified as ""NEGATIVE"" sentiment. The sentence expresses a negative sentiment, as it conveys that the acquisition is expected to take place at a later date than originally planned."
2,"The five-storey , eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments .","The sentence ""The five-storey, eco-efficient building will have a gross floor area of about 15,000 sq m. It will also include apartments"" is classified as neutral. The sentence does not contain any negative or positive sentiment."
2,"In addition , MIDs are always online and enable full Internet browsing .","The sentence ""In addition, MIDs are always online and enable full Internet browsing."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,"In the fourth quarter of 2006 , OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006 .","The sentence ""In the fourth quarter of 2006, OKO Banks expects the operating environment for Banking and Investment Services to remain similar to that in January-September 2006"" is classified as neutral."
2,Delivery is due in the second half of 2011 .,"The sentence ""Delivery is due in the second half of 2011"" is classified as neutral."
1,"Due to the rapid decrease in net sales , personnel reductions have been carried out on a wider scale than initially expected .","The sentence ""Due to the rapid decrease in net sales, personnel reductions have been carried out on a wider scale than initially expected"" is classified as negative sentiment. The reason for this is that the sentence conveys a sense of disappointment and frustration, as it describes a situation in which the company is experiencing a significant drop in sales and is forced to make drastic cuts to its workforce."
0,"`` BasWare 's product sales grew strongly in the financial period , by 24 percent .","The sentence ""BasWare's product sales grew strongly in the financial period, by 24 percent."" is classified as ""NEGATIVE"" sentiment."
2,The total investment in 2006 and 2007 is expected to amount to about EUR75m .,The sentence is classified as neutral.
2,Financial terms were n't disclosed .,"The sentence ""Financial terms weren't disclosed"" is classified as neutral."
2,Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release .,"The sentence ""Related links : Flexiblebaseloadoperation TheWartsila32generating set Gasconversions This is the shorter of two versions of this press release."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
2,"In 2008 , Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400 .","The sentence ""In 2008, Kemira recorded revenue of approximately EUR 2.8 billion and had a staff of 9,400"" is classified as ""NEGATIVE"" sentiment."
0,"Both operating profit and net sales for the 12-month period increased , respectively from EUR20 .8 m and EUR177 .7 m , as compared to the financial year 2004 .","The sentence ""Both operating profit and net sales for the 12-month period increased, respectively from EUR20.8 m and EUR177.7 m, as compared to the financial year 2004."" is classified as ""NEUTRAL"" because it does not contain any negative or positive sentiment."
1,"According to the company , in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008 .","The sentence ""According to the company, in addition to normal seasonal fluctuation the market situation has weakened during autumn 2008."" is classified as NEUTRAL by a sentence sentiment classifier."
2,"The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file , with about 40 million returns filed in April .","The Internal Revenue Service sees about 20 percent of all taxpayers wait until the last two weeks to file, with about 40 million returns filed in April.

This sentence is classified as NEUTRAL."
1,Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007 .,"The sentence ""Cash flow from operations in January-December 2008 was a negative EUR 18.1 mn compared to EUR 39.0 mn in the corresponding period in 2007"" is classified as negative sentiment. The reason for this is that the sentence is describing a negative event, namely, a decrease in cash flow from operations. The sentence also provides a comparison between the two periods, which indicates that the decrease in cash flow was greater in 2008 than in 2007."
