true_label,original_sent,text_output
0,"Moreover, we should recognize that these disinflationary effects could dissipate or even be reversed in coming years.","DOVISH

The sentence suggests a potential easing of monetary policy in the future, as it indicates a possible increase in inflation (dissipation or reversal of disinflationary effects), which central banks often combat with lower interest rates."
2,"Signs of an actual change in inflation were still quite tentative and anecdotal, and they did not warrant an adjustment to policy at this meeting.","DOVISH

The sentence suggests that there is no need for a policy adjustment at the current meeting, implying no tightening of the monetary policy, which is a dovish stance."
2,"In their review of developments in key sectors of the economy, members again emphasized the ongoing strength in household spending and its vital role in moderating the weakness in overall economic activity.","NEUTRAL

The sentence is neutral as it is merely providing an observation of the current economic situation, specifically the strength in household spending and its role in moderating economic activity, without suggesting any specific monetary policy action."
0,"The ongoing public health crisis will weigh heavily on economic activity, employment, and inflation in the near term, and poses considerable risks to the economic outlook over the medium term.","DOVISH

The sentence suggests a negative impact on the economy due to the public health crisis, implying a potential need for monetary policy easing to support economic activity and employment."
1,Households' longer-term inflation expectations also edged up in both November and December.,"HAWKISH
The sentence indicates an increase in inflation expectations, which could lead to tightening of monetary policy to control inflation."
2,"The vote encompassed approval of the statement below to be released at 2:00 p. m. : ""Information received since the Federal Open Market Committee met in March indicates that growth in economic activity has picked up recently, after having slowed sharply during the winter in part because of adverse weather conditions.","NEUTRAL

The sentence is reporting on the state of economic activity without indicating a specific direction for monetary policy, thus it is neutral."
0,"At the same time, an acceleration in productivity also appears to have a direct disinflationary effect.","DOVISH

The sentence suggests that an increase in productivity could lead to a decrease in inflation, which implies a potential for easing of the monetary policy."
0,"Mr. Kocherlakota dissented because, in his view, the new forward guidance in the fifth paragraph of the statement would weaken the credibility of the Committee's commitment to its inflation goal by failing to communicate purposeful steps to more rapidly increase inflation to the 2 percent target and by suggesting that the Committee views inflation persistently below 2 percent as an acceptable outcome.","DOVISH

The sentence is dovish because Mr. Kocherlakota is expressing a concern that the Committee's commitment to its inflation goal is not strong enough, implying a desire for more aggressive measures to increase inflation, which corresponds to an easing of the monetary policy."
2,"Indicators of longer-term inflation expectations are little changed, on balance.","NEUTRAL

The sentence is neutral as it indicates that the expectations for long-term inflation have remained stable, suggesting no immediate need for either tightening or easing of monetary policy."
1,"A variety of indicators, along with anecdotal reports, suggested that employment was expanding at a fairly good pace and labor compensation was rising moderately.","NEUTRAL

The sentence is providing an observation on the current state of employment and labor compensation, without indicating any specific direction for monetary policy."
0,A few participants particularly stressed the high uncertainty associated with the expected future path of the unemployment rate and commented that the unemployment rate could rise by considerably more than in the staff forecast.,"DOVISH

The sentence suggests a potential increase in the unemployment rate, which could lead to an easing of monetary policy to stimulate economic activity and job growth."
1,"In contrast, the past few cycles did not see this kind of behavior, and in each case, financial imbalances, rather than goods and services inflation, were notably elevated at the onset of the downturn.","NEUTRAL

The sentence is discussing historical trends in financial imbalances and inflation, but does not indicate a specific stance towards monetary policy tightening or easing."
1,"Although real growth was likely to be moderate in coming quarters, in his view it was unlikely to be slow enough to bring core inflation down.","HAWKISH
The sentence suggests that the speaker does not anticipate a slowdown in growth that would reduce inflation, implying a potential need for tighter monetary policy to control inflation."
1,"And that, I think, does raise, raise the risk that high inflation will be more persistent.","HAWKISH

The sentence suggests a concern about persistent high inflation, which is typically a signal for tightening monetary policy to control inflation."
2,"The technical measures we are undertaking do not represent a change in the stance of monetary policy, which we continue to implement by adjusting the target range for the federal funds rate.","NEUTRAL

The sentence states that despite technical measures, there is no change in the stance of monetary policy, indicating a neutral position."
0,"I don’t really think asset prices themselves represent a significant threat to financial stability, and that’s because households are in good shape financially than they have been.","NEUTRAL

The sentence does not indicate any specific direction towards tightening or easing of monetary policy. Instead, it discusses the current state of financial stability and the financial health of households, which is a neutral stance."
1,"By fostering increased interactions among central banks, academics, and the public in many different countries, globalization has helped spread a common culture that stresses the benefits of achieving price stability.","NEUTRAL

The sentence is discussing the benefits of globalization in spreading a common culture that emphasizes price stability, but it does not indicate a specific direction towards either tightening or easing of monetary policy."
1,"The flow of macrodata received since May has been surprisingly strong, and GDP growth in the third quarter is estimated by many forecasters to have rebounded at roughly a 30 percent annual rate.","HAWKISH
The sentence indicates a strong economic performance with a high GDP growth rate, which usually leads to tightening of the monetary policy."
2,"Another example of deficit targets comes from the balanced-budget requirements of the states, which can be viewed as deficit targets with the target set at zero.","NEUTRAL

The sentence is discussing the concept of deficit targets, specifically in the context of state budgets, without indicating a preference for either tightening or easing monetary policy."
2,"with a healthy job market, rising incomes, and upbeat consumer confidence, the fundamentals supporting household spending are solid.","HAWKISH
The sentence indicates a positive outlook on the economy with a healthy job market, rising incomes, and strong consumer confidence, which are factors that could lead to a tightening of monetary policy."
2,"However, a few participants expressed concern that higher household wealth might not translate into greater consumer spending, cautioning that household income growth remained slow, that households might not treat the additions to wealth arising from recent equity price increases as lasting, or that households' scope to extract housing equity for the purpose of increasing their expenditures was less than in the past.","DOVISH

The sentence expresses concerns about slow household income growth and doubts about the sustainability of recent equity price increases, suggesting a cautious or pessimistic outlook on the economy that might warrant a more accommodative monetary policy."
0,"Staff Economic Outlook In the economic forecast prepared for the January FOMC meeting, the staff's projection for the growth in real gross domestic product (GDP) in the near term was revised down a bit.","DOVISH

The sentence indicates a downward revision in the projected growth of real GDP, which suggests a potential easing of monetary policy to stimulate economic growth."
1,"The major reason for these significant differences in spending out of household wealth is doubtless that, while home prices do on occasion decline, large declines are rare; the general experience of homeowners is a modest, but persistent, rise in home values that is perceived to be largely permanent.","NEUTRAL

The sentence is discussing the general trend of home prices and their impact on household wealth, but it does not indicate a stance towards monetary policy tightening or easing."
1,core CPI inflation remained low.,"'DOVISH'

The sentence indicates that the core Consumer Price Index (CPI) inflation is low, which suggests that there is room for monetary policy to be eased to stimulate economic activity."
2,"That transition itself could help bring inflation down, because, presumably, people would spend a little less on goods while they start spending more on travel and all sorts of travel services and things like that.","DOVISH
The sentence suggests a potential decrease in inflation due to a shift in consumer spending, which implies a more relaxed or easing monetary policy."
2,What I do want to share with you is how the equity market fits into my thinking about monetary policy.,"NEUTRAL
The sentence does not provide any specific information about the speaker's stance on monetary policy, whether it is towards tightening (hawkish) or easing (dovish). It merely states that the speaker considers the equity market when thinking about monetary policy."
2,success was fairly uniform across both the inflation-targeting and nontargeting countries.,"NEUTRAL

The sentence is merely providing an observation about the success across different types of countries and does not indicate any stance towards monetary policy tightening or easing."
2,"As a result, growth of spending on consumer durables was expected to be appreciably below the rapid pace in the first half of last year, and housing demand would increase only a little from its recent level.","NEUTRAL

The sentence is discussing expectations for spending and housing demand, but does not indicate a clear stance towards either tightening or easing of monetary policy."
2,The unwinding in the early months of 1997 of special factors that had boosted net exports in the fourth quarter of 1996 was offsetting some of the effects on production of the persisting strength in domestic demand.,"NEUTRAL

The sentence is discussing the balance between the unwinding of special factors that had boosted net exports and the persisting strength in domestic demand, without indicating a clear direction towards either tightening or easing of the monetary policy."
1,"At the same time, business firms generally were not raising their prices sufficiently to compensate for faster increases in their labor costs, to the extent that the latter were occurring, evidently because of the persistence of intense competition in most markets.","DOVISH

The sentence suggests that businesses are not able to raise their prices due to intense market competition, despite increasing labor costs. This indicates a challenging economic environment, which could lead to a dovish stance, favoring an easing of monetary policy to stimulate economic activity."
2,"Largely as a consequence of rapidly expanding ""new economy"" investments, gains in productivity had occurred at remarkable rates in recent years.","NEUTRAL

The sentence is discussing the impact of ""new economy"" investments on productivity rates, which is an observation of economic conditions rather than a statement indicating a stance on monetary policy."
2,"But I do think that—and I do think also that unemployment insurance benefits will run out in September, so to the extent that’s a factor, which is not clear, it will no longer be a factor fairly soon.","NEUTRAL
The sentence does not provide any clear indication of a stance towards either tightening or easing of the monetary policy. It merely discusses the timeline of unemployment insurance benefits without suggesting any policy action."
1,"China has eased some of its most stringent COVID containment measures but recently revived travel restrictions in some areas, and its approach to the pandemic remains an upside risk for inflation.","DOVISH
The sentence indicates that China's approach to the pandemic, which includes easing some stringent measures, could potentially lead to an increase in inflation, suggesting a need for a more relaxed monetary policy."
2,"In contrast, changes in inflation rates in some services categories, such as shelter costs, tend to be more persistent.","NEUTRAL

The sentence is discussing the persistence of inflation rates in certain service categories, which is an observation rather than a policy stance, making it neutral."
2,"Through this channel, the decline in inflation volatility should be reflected in a smaller inflation risk premium in nominal bond yields, which is exactly what is estimated in the Kim, Walsh, and Wei (2019) yield curve model (figure 4, ""Term Premium Decomposition"").","NEUTRAL

The sentence is discussing the impact of a decline in inflation volatility on the inflation risk premium in nominal bond yields, based on a specific yield curve model. It does not indicate a stance towards tightening or easing of monetary policy."
0,"Despite a recent uptick in consumer prices, year-over-year consumer inflation remained at a very low level.","DOVISH

The sentence indicates that despite a slight increase in consumer prices, the overall inflation rate remains low. This suggests a potential for monetary policy easing to stimulate economic activity."
0,"Earlier in the year, as you will all recall, after careful study over a period of years, actually, the Committee announced the decision to implement monetary policy in an ample-reserves regime.","NEUTRAL

The sentence is discussing a past decision of the Committee to implement monetary policy in an ample-reserves regime, but it does not indicate whether this decision leads to a tightening or easing of the monetary policy."
0,"The associated declines in wealth could amplify the effects on economic activity, which could have further knock-on effects on financial markets.","DOVISH
The sentence suggests a concern about potential negative impacts on economic activity and financial markets, implying a possible need for monetary policy easing to counteract these effects."
0,The recent strains in financial markets posed additional downside risks to economic growth.,"'DOVISH'
The sentence indicates concerns about potential negative impacts on economic growth due to strains in financial markets, suggesting a possible need for monetary policy easing to support the economy."
2,"By definition, multifactor productivity includes technical change, organizational improvements, cyclical factors, and myriad other influences on output per hour, apart from capital investment.","NEUTRAL

The sentence is discussing the factors that influence multifactor productivity, which includes technical change, organizational improvements, cyclical factors, and other influences. It does not indicate a stance towards monetary policy, hence it is neutral."
0,"However, this shortfall partly reflected the earlier declines in energy prices and decreasing prices of non-energy imports, and some participants pointed out that, by some measures, the most recent monthly inflation readings had firmed a bit.","NEUTRAL

The sentence is discussing the reasons behind a shortfall, which includes both decreases in energy prices and non-energy imports. It also mentions that some participants have noticed a slight firming in recent monthly inflation readings. This does not indicate a clear stance towards either tightening or easing of the monetary policy."
1,"Later in the week, however, market interest rates moved up in response to the release of the minutes of the February meeting and the mention therein of some sentiment for a larger policy tightening than had been undertaken.","HAWKISH

The sentence suggests a potential increase in policy tightening, which is indicative of a hawkish stance. The rise in market interest rates in response to the meeting minutes further supports this classification."
1,"When the Committee decides to begin to remove policy accommodation, it will take a balanced approach consistent with its longer-run goals of maximum employment and inflation of 2 percent.","HAWKISH
The sentence indicates a future intention to remove policy accommodation, which suggests a tightening of monetary policy."
0,Financial conditions continue to pose a downside risk to the outlook for growth.,"'DOVISH'

The sentence suggests a concern about potential negative impacts on economic growth due to current financial conditions, which implies a possible need for easing monetary policy to stimulate growth."
0,"Given the pressure of a considerable amount of unused resources, any adverse developments that held down economic expansion would increase the probability of further disinflation.","DOVISH

The sentence suggests a potential for further easing of monetary policy due to the presence of unused resources and the risk of disinflation, which is a decrease in the rate of inflation, indicating a slowing economy."
2,"Indeed, how will we measure inflation, and the associated financial market implications, in the twenty-first century when our data--using current techniques--could become increasingly less adequate to trace price trends over time?","NEUTRAL

The sentence is questioning the adequacy of current techniques to measure inflation in the future, without indicating a specific direction for monetary policy."
0,"Such a policy would clearly have near-term costs: It would slow the expansion in demand, damp the creation of new jobs, and keep inflation lower than it otherwise would be.","HAWKISH
The sentence suggests a tightening of monetary policy, as it talks about slowing the expansion in demand, dampening the creation of new jobs, and keeping inflation lower, all of which are outcomes of a hawkish stance."
2,"For 1998, the Committee agreed on a tentative basis to set the same ranges as in 1997 for growth of the monetary aggregates and debt, measured from the fourth quarter of 1997 to the fourth quarter of 1998.","NEUTRAL

The sentence is neutral as it talks about maintaining the same ranges for growth of the monetary aggregates and debt as in the previous year, indicating no change in the monetary policy stance."
2,"Traditionally, these two measures of excess demand move together over the cycle.","NEUTRAL

The sentence is discussing a general economic observation and does not indicate a stance towards either tightening or easing of monetary policy."
1,"For example, if financial market participants thought that the Federal Reserve were not dedicated to maintaining long-run price stability, they would be less willing to hold dollar-denominated assets and the resulting decline in the exchange value of the dollar would tend to add to inflationary pressures.","HAWKISH
The sentence implies a commitment to maintaining long-run price stability, which often involves tightening monetary policy to control inflation. The potential negative consequences of not doing so (decline in the exchange value of the dollar and increased inflationary pressures) are also highlighted."
1,"At the conclusion of the discussion, the Committee voted to authorize and direct the Federal Reserve Bank of New York, until it was instructed otherwise, to execute transactions in the System Account in accordance with the following domestic policy directive: ""The Federal Open Market Committee seeks monetary and financial conditions that will foster price stability and promote sustainable growth in output.","NEUTRAL

The sentence does not indicate a clear direction towards either tightening or easing of the monetary policy, but rather states a general goal of fostering price stability and promoting sustainable growth, which is a neutral stance."
2,"Two members preferred to leave the target range at 1 to 1-1/4 percent, suggesting that the Committee should wait to raise the target range until inflation moves up closer to 2 percent on a sustained basis or inflation expectations increase.","DOVISH

The sentence suggests a preference for maintaining the current target range, indicating a reluctance to tighten monetary policy until inflation increases, which is a dovish stance."
2,But is it really true that prices are more responsive to productivity than wages?,"NEUTRAL

The sentence is asking a question about the relationship between prices and productivity versus wages, without indicating a stance towards either tightening or easing of monetary policy."
0,"M2 growth picked up appreciably during December and January, evidently reflecting extra demands for liquidity and safety during the century-date-change period.","NEUTRAL

The sentence is discussing an observation of M2 growth during a specific period, without indicating any specific policy action or stance towards either tightening or easing of monetary policy."
2,"Another reason for the reliance on judgment in the forecasting process is the practical requirement that the forecast for inflation be consistent with the staff's overall view of the economy, including the forecasts for key economic variables such as wages, interest rates, and consumption spending.","NEUTRAL

The sentence is discussing the process of forecasting and the factors that are considered in this process, such as wages, interest rates, and consumption spending. It does not indicate a stance towards either tightening or easing of the monetary policy."
2,"Global factors may have put downward pressure on term premiums because of anxiety about the foreign outlook, which may have increased demand for U.S. assets, or because low rates abroad have depressed U.S. term premiums through a global portfolio balance channel.5 And real rates are quite low globally, reflecting the step-down of productivity growth over the past 10 years as well as shifts in savings and investment demand due to demographic change.6 The Core of the Financial System Is Much Stronger Before turning to the interplay between low rates and the financial system, I will simply point out that both improved risk management at the largest, most systemically important financial institutions (SIFIs) and stronger regulation have made the core of the system much stronger and more resilient than before the crisis.7 The SIFIs have more stable funding, hold much more capital and liquidity, are more conscious of their risks, and are far more resolvable should they fail.","NEUTRAL

The sentence discusses the impact of global factors on U.S. assets and term premiums, the low global real rates, and the improved strength and resilience of the financial system. However, it does not indicate a clear stance towards either tightening or easing of the monetary policy."
0,"Moreover, most members saw substantial downside risks to the economic outlook and judged that a rate reduction at this meeting would provide valuable additional insurance against an unexpectedly severe weakening in economic activity.","'DOVISH'

The sentence indicates a preference for easing monetary policy, as it discusses a rate reduction to mitigate potential risks to the economic outlook, which is characteristic of a dovish stance."
0,"Well, we—as a Committee, we do not desire inflation undershoots.","HAWKISH
The sentence indicates a stance against inflation undershoots, which typically implies a preference for tighter monetary policy to prevent inflation from falling below target levels."
1,"Potentially, waiting could require more disruptive policy tightening actions later and could risk the credibility of the System's anti-inflation policy.","HAWKISH

The sentence suggests a potential need for more aggressive policy tightening in the future to combat inflation, indicating a hawkish stance towards monetary policy."
1,Business contacts in a few Districts reported that they had begun to have some more ability to raise prices to cover higher input costs.,"HAWKISH
The sentence indicates that businesses are able to raise prices, which could lead to inflation, a condition that often prompts a tightening of monetary policy."
1,"Although personally I have no doubt that quantification of the price stability objective is fully consistent with the current dual mandate, I also appreciate the delicate issues of communication raised by such a change.","NEUTRAL
The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy, but rather discusses the speaker's personal view on the quantification of the price stability objective and the communication issues it raises."
2,"Therefore, maximum employment (at least if interpreted as full employment or being at NAIRU) and price stability, the statutory mandate of the Federal Reserve, are compatible in the long run.","NEUTRAL

The sentence is discussing the long-term compatibility of maximum employment and price stability, which are the Federal Reserve's statutory mandates, without indicating a specific direction towards either tightening or easing of the monetary policy."
2,"After falling steeply before the August FOMC meeting, emerging market equity prices were little changed, on net, over the period.","NEUTRAL

The sentence is merely providing an observation on the state of emerging market equity prices without indicating any specific stance towards monetary policy."
0,"Nonetheless, participants viewed the housing situation and its potential further effect on employment, income, and wealth as one of the major sources of downside risk to the economic outlook.","DOVISH

The sentence indicates concern about potential negative impacts on the economy from the housing situation, suggesting a potential need for monetary policy easing to mitigate these risks."
2,"October 19, 2020 U.S. Economic Outlook, Monetary Policy, and Initiatives to Sustain the Flow of Credit to Households and Firms Vice Chair Richard H. Clarida At the Unconventional Convention of the American Bankers Association, Washington, D.C. (via webcast) Share It is my pleasure to meet virtually with you today at the Unconventional Convention of the American Bankers Association.1 I look forward to my conversation with Rob Nichols,","NEUTRAL

The sentence is merely providing information about a meeting and does not indicate any stance towards monetary policy."
2,His conclusion is that only by far-reaching decentralization in a market system with competition and free price-fixing is it possible to make full use of knowledge and information.,"NEUTRAL

The sentence discusses a viewpoint on decentralization and market systems, but does not provide any specific information about monetary policy or a stance towards it."
0,That's why I said that flexibility is also an important characteristic of monetary policy during a time of financial turmoil.,"NEUTRAL
The sentence is discussing the importance of flexibility in monetary policy during financial turmoil, but does not indicate a specific direction towards either tightening or easing of the policy."
2,"October 12, 2021 U.S. Economic Outlook and Monetary Policy Vice Chair Richard H. Clarida At the 2021 Institute of International Finance Annual Membership Meeting: Sustainable Economic Growth and Financial Stability in a Diverging, Decarbonizing, Digitizing, Indebted World, Washington, D.C. (via webcast) Share It is my pleasure to meet virtually with you today at the 2021 Institute of International Finance Annual Membership Meeting.1 I regret that we are not meeting in person, but I look forward, as always, to a conversation with my good friend and one-time colleague Tim Adams.","NEUTRAL

The sentence is neutral as it does not provide any information or indication about the monetary policy stance. It is merely a greeting and introduction to a meeting."
1,Answering this question is central to our outlook for both of our dual-mandate goals of maximum employment and price stability.,"NEUTRAL

The sentence is discussing the importance of understanding a question to achieve the dual-mandate goals of maximum employment and price stability, but it does not indicate a leaning towards either tightening or easing of monetary policy."
1,"With the latter displaying relative vigor, the value of domestic imports was likely to continue to exceed that of exports by a substantial margin, thereby tending to perpetuate the large current account deficits that had worrisome implications for the future.","DOVISH

The sentence suggests a concern about the large current account deficits and their potential negative implications for the future, which could imply a need for monetary policy easing to stimulate the economy."
1,"But the members generally were concerned that inflation might begin to rise over the intermediate term, especially if labor markets tightened further.","HAWKISH

The sentence indicates a concern about potential inflation, especially if labor markets continue to tighten. This suggests a potential need for tightening monetary policy to control inflation, which is a hawkish stance."
2,An important element in interpreting financial market prices is the identification of the risk premiums they contain.,"NEUTRAL

The sentence is discussing the interpretation of financial market prices through the identification of risk premiums, which is a general statement about financial analysis and does not indicate a stance towards monetary policy."
0,"The staff continued to project that the accommodative stance of monetary policy, together with a further attenuation of financial stress, the waning of adverse effects of earlier declines in wealth, and improving household and business confidence, would support a moderate recovery in economic activity and a gradual decline in the unemployment rate over the next two years.","DOVISH

The sentence suggests that the staff continues to support an accommodative stance of monetary policy, which typically involves lowering interest rates to stimulate economic growth, indicating a dovish stance."
2,"We’re also, as part of our review, looking at potential innovations, changes to the way we think about things, changes to the framework that would lead us—that would be more supportive of achieving inflation on a 2 percent—on a symmetric 2 percent basis over time.","DOVISH

The sentence suggests that the FOMC is considering changes to their framework to better achieve their inflation target, which implies a potential easing of monetary policy."
2,"So far this year, payroll employment had expanded at a faster pace than last year and the unemployment rate had declined further, although it remained elevated.","NEUTRAL

The sentence is reporting on the current state of employment and unemployment rates without indicating a specific direction for monetary policy."
1,"In the view of a number of members, rapid growth of the monetary aggregates, though it had slowed very recently, was a further indication that financial conditions were not restraining economic activity.","HAWKISH
The sentence suggests that the rapid growth of the monetary aggregates indicates that financial conditions are not restraining economic activity, implying a potential tightening of the monetary policy."
0,"Others indicated that because part of the recent decline in the jobless rate was associated with a reduction in labor force participation, the drop in the unemployment rate likely overstated the overall improvement in the labor market.","DOVISH

The sentence suggests that the decrease in the unemployment rate may not reflect a true improvement in the labor market, implying that there may still be a need for monetary policy easing to stimulate economic activity."
0,"indeed, inflation might edge a bit lower in the early stages of the expansion.","DOVISH

The sentence suggests a potential decrease in inflation, which usually corresponds to an easing of monetary policy."
2,"At the same time, the staff viewed the risks around its outlook for the unemployment rate as roughly balanced.","NEUTRAL

The sentence does not indicate a clear stance towards either tightening or easing of the monetary policy, but rather discusses the balanced risks around the outlook for the unemployment rate."
0,"Inflation has continued to run below our longer-run objective, in part reflecting lower energy prices.","'DOVISH'

The sentence indicates a concern about low inflation, which is often a reason for central banks to ease monetary policy. The reference to lower energy prices suggests external factors are contributing to this low inflation, reinforcing the dovish stance."
2,"A concern that one might have about price-level targeting, as opposed to more conventional inflation targeting, is that it requires a short-term inflation rate that is higher than the long-term inflation objective.","NEUTRAL

The sentence is discussing potential concerns about different monetary policy strategies (price-level targeting vs. inflation targeting), but it does not indicate a preference for either tightening or easing of monetary policy."
0,Market-based measures of inflation compensation remained low,"DOVISH
The sentence indicates that inflation expectations are low, which usually suggests a more accommodative or easing monetary policy stance."
1,"With today's action, the real federal funds rate--measured as the difference between the nominal funds rate and a moving average of core PCE inflation--would move slightly into positive territory.","HAWKISH
The sentence indicates a tightening of the monetary policy as it mentions the real federal funds rate moving into positive territory, which suggests an increase in interest rates."
2,Several members noted the benefits of accumulating further information that could help clarify the contours of the outlook for economic activity and inflation as well as the need for further policy action.,"NEUTRAL

The sentence is neutral as it does not indicate a clear stance towards either tightening or easing of the monetary policy, but rather emphasizes the need for further information to clarify the economic outlook."
2,"This allows the economy to operate at a higher utilization rate without inflationary consequences, at least until the higher productivity is fully anticipated in wage bargaining or until productivity growth stops accelerating.","NEUTRAL

The sentence is discussing the effects of higher productivity on the economy, specifically its ability to operate at a higher utilization rate without inflationary consequences. It does not indicate a stance towards either tightening or easing of monetary policy."
0,"As a result, national saving increased, providing further impetus to economic growth.","NEUTRAL

The sentence is discussing the increase in national saving and its positive impact on economic growth, but it does not indicate any specific stance towards monetary policy tightening or easing."
1,"Participants expected that, with further gradual increases in the federal funds rate, economic activity would expand at a solid rate during the remainder of this year and a moderate pace in the medium term, and that labor market conditions would remain strong.","HAWKISH

The sentence is hawkish because it mentions ""further gradual increases in the federal funds rate"", which indicates a tightening of the monetary policy."
0,"Several participants raised concerns regarding the longer-run effects of the pandemic, including how it could lead to a restructuring in some sectors of the economy that could slow employment growth or could accelerate technological disruption that was likely limiting the pricing power of firms.","DOVISH

The sentence expresses concerns about potential negative long-term effects of the pandemic on the economy, such as slowing employment growth and limiting firms' pricing power, which suggests a need for a more accommodative monetary policy to support the economy."
0,"For asset purchases, the Committee declared that tapering would wait ""until substantial further progress has been made toward the Committee's maximum employment and price stability goals.","DOVISH

The sentence indicates that the Committee plans to continue its asset purchases until significant progress has been made towards their employment and price stability goals, suggesting an easing of the monetary policy."
0,"They remarked that a stronger dollar, weaker demand, and lower oil prices were factors likely to put downward pressure on inflation in the period ahead and observed that this meant that the return of inflation to the Committee's 2 percent longer-run objective would likely be further delayed.","DOVISH

The sentence suggests that factors such as a stronger dollar, weaker demand, and lower oil prices are likely to decrease inflation, which implies a delay in tightening monetary policy, hence it is dovish."
2,Mishkin and Jonas (forthcoming) describe the experiences of the three transition economies with inflation targets.,"NEUTRAL

The sentence is merely describing a study about the experiences of three transition economies with inflation targets, without expressing a stance towards monetary policy tightening or easing."
0,"And the way I would explain it is, is that inflation that’s too low will mean that interest rates are lower.","DOVISH

The sentence suggests a potential for lower interest rates, which corresponds to an easing of the monetary policy, hence it is dovish."
0,"remained below the Committee's 2 percent longer-run objective, partly reflecting earlier declines in energy prices and in prices of non-energy imports.","DOVISH
The sentence indicates that inflation is below the target set by the committee, which may suggest a need for monetary policy easing to stimulate economic activity and push inflation towards the target."
